,AC093525.7,AC253536.3,LINC01772,AC010531.3,AC138028.4,AC007878.1,AL355916.2,AC006059.1,AC022395.1,AP005131.4,AL034550.1,ILF3-DT,AC138207.7,ACTA2-AS1,STARD4-AS1,WAC-AS1,AC008507.2,AP001350.1,AC131971.1,AC009951.5,AP005131.1,AL450326.1,AC006441.1,TBL1XR1-AS1,AC004893.2,LINC02328,AL158212.5,AC016747.3,AL049840.6,AC073569.1,FAM198B-AS1,AL022098.1,AC215522.2,AC093330.3,PLCB2-AS1,AC008937.2,AC009120.3,AC073957.3,AL031600.1,LINC00265,AL357140.4,ITPRIP-AS1,PSMG3-AS1,AC005546.1,AC011466.1,AC073655.3,BIRC6-AS1,AC100774.1,AL390236.1,Z83843.1,RPS6KA2-AS1,AL136984.1,AC069549.2,AC245060.2,AC012020.1,AC067945.3,AC087521.2,Z82243.1,ANKRD10-IT1,AL034397.1,AC022893.1,AL357093.2,AC093690.1,AL137060.3,LCMT1-AS2,AC093677.2,AC006017.1,AL158163.1,AC068205.2,AC137932.3,AC124944.3,AC016931.1,AC055811.1,AC015802.1,AC034102.6,AC012358.2,AC016910.1,AC016831.1,AL161725.1,NDUFA6-DT,AL390195.1,AC093525.5,AL391097.2,AC009021.2,AC092119.2,LINC00894,AC116158.3,AC067751.1,AL359962.3,AC122129.1,AC006364.1,AL358472.3,AP001363.1,MIR4432HG,FAM157C,AC092120.3,AC004847.1,NRIR,AC016957.2,AC103739.2,AC084125.4,AC131009.3,AC004494.1,RNF157-AS1,AC008667.3,AC234775.2,LINC00707,LINC01311,AC009093.10,VIPR1-AS1,AL117336.2,AP000759.1,AC010542.5,ATP1B3-AS1,LINC00653,LINC02422,AL356481.3,AC009090.1,AC114752.1,AL096870.10,HPN-AS1,AC090519.1,AC108673.2,AL356753.1,AC021078.1,AC018797.3,Diagnosis
R_JS021_FPKM,1.649037113,0.846005663,1.285007093,10.42890042,4.733393737,1.607630366,0.789426095,0.772604578,0.144161016,0.13875279,1.037320555,5.514886068,0.824441478,0.066306643,0.133251127,2.72719064,0.468305193,0.516248351,0.371610599,0.733029751,0.580337803,1.552865657,1.08025437,0.0,0.157357053,0.196573767,0.127021656,0.497364617,3.99089849,0.589828204,0.653331341,0.797333379,7.670082841,2.590551075,0.554034027,1.525270306,1.380325028,3.236476248,2.89856267,0.489790827,0.722738724,3.051377745,0.315386391,1.207343119,2.45978203,0.742250251,0.112848992,0.098178311,0.078181735,3.949834514,0.251004517,0.374065895,0.290758564,0.750792771,0.885189814,0.38029363,0.159948504,3.492982499,13.17834,0.0,0.687219839,0.362742096,0.309196654,0.445686518,0.095169044,0.08447656,1.285911196,4.246335135,0.051369789,4.664701496,1.459670663,0.3659315,0.383485914,1.628907841,0.109215706,0.028783685,0.22565543,0.67743944,1.472960671,0.093986679,1.03706318,0.137510048,0.0,0.0,0.474920684,0.338371307,0.817382824,0.0,0.892679116,1.430481015,0.0,0.189531922,2.384025208,0.065680989,24.57651689,0.59966653,10.95131563,0.153170396,15.67960676,0.09746685,0.0,2.192970923,2.199565736,0.118738679,0.0,0.71962067,0.016445034,0.163346422,0.436465087,0.061716543,0.445632459,6.539856528,11.1217376,0.209190818,2.351605659,0.916988525,1.778779247,0.659317262,0.211248097,0.064630853,0.027580694,0.0,22.69788268,0.0,7.133362042,3.34187242,1
R_JS022_FPKM,3.062224394,1.723499252,1.185497268,12.61172556,7.487268794,4.114338075,2.386963822,2.657464373,0.224269339,0.19276466,1.330103896,7.451196927,2.22503476,0.221056252,0.303211408,2.337904343,0.297348262,1.491597785,1.297857736,0.407237837,0.47907166,1.035357637,1.000435351,0.072729109,0.553721333,0.308837552,0.423414558,0.773743396,9.978446796,1.310782899,0.627581937,2.349062524,9.685768149,4.957914153,0.923610277,2.118711538,2.215503627,5.601844777,6.135383814,0.863351573,0.573740484,5.498785602,0.572889901,1.118133628,1.688320853,2.886799962,0.0,0.109070978,0.130283739,4.128310842,1.254978954,0.738987232,0.247076817,1.668496552,1.49985976,0.563444131,0.167292852,2.03321899,13.22387915,0.0,0.911498339,0.559880798,0.432270333,0.396198252,0.222088397,0.0,1.039303738,3.817449627,0.085636735,4.467067518,6.974932857,0.871416905,0.923276491,3.439262936,1.213452038,0.095952769,0.083575898,1.169748394,2.270460107,0.083556495,1.306083673,0.0,0.180248225,0.0,0.703643844,0.319045458,2.453846562,0.0,3.426846824,2.553063602,0.0,0.21065154,4.636598685,0.137865061,21.35926946,0.599749851,10.98026036,4.425399689,15.87764277,0.54174752,0.0,1.218402634,4.163336852,0.501407787,0.0,1.599288066,0.030459851,0.423550883,2.728404315,0.164602624,0.27013936,9.029414273,4.119747667,0.930004138,1.533863167,2.690146293,1.064401785,1.221201811,0.821518156,0.287330777,0.0,0.400398728,25.68754396,0.0,8.412986971,5.623556357,1
R_JS023_FPKM,1.276853626,2.329100486,1.001249034,4.433340217,11.97471136,3.822373759,2.018554075,2.297932028,0.208353578,0.250704107,1.31809135,6.226055089,2.431925985,0.154033114,0.222730564,2.149005049,0.82879716,1.598915863,0.931726134,0.630671849,0.427944174,1.710050094,2.230355744,0.0,0.324888487,0.265919251,0.262218311,1.334930018,7.798881812,0.608924544,0.514443584,0.957170477,5.279045142,2.87259226,0.715057519,1.181003485,1.108376051,4.062469776,4.559985997,0.819519273,0.959371598,3.661087441,0.782696868,0.830916846,1.34440483,1.149435782,0.349653411,0.304012932,0.161395175,3.923507878,0.388689677,0.514878743,0.229549923,1.085108614,1.266748555,1.570397693,0.281699081,2.575843314,11.67615319,0.022827018,0.892586343,0.145644701,0.308918328,0.736183929,0.157207944,0.043620067,1.206866593,3.842072689,0.0,2.973821019,3.616725501,0.323809123,0.857782002,2.634621053,0.169124516,0.035655014,0.155300424,0.914581372,0.98925569,0.116433575,0.713726904,0.142070252,0.0,0.0,0.381352726,0.381090649,2.342673826,0.0,3.476911055,2.64039421,0.0,0.0,3.076595518,0.015067642,14.30553009,0.866763588,22.10218205,0.896053297,10.91940845,1.006469909,0.48060427,2.264031266,3.693203919,0.502600841,0.0,0.619135169,0.01131779,0.505910836,0.394311313,0.191147456,0.209141437,6.137903715,4.677934035,0.648160711,1.530583311,1.438939277,1.412558638,0.45375487,0.218045964,0.0,0.0,0.372073935,12.79480224,0.0,7.289220716,3.54864139,1
R_JS024_FPKM,2.099073259,2.40703582,1.020982457,4.36368576,9.027176964,2.439581531,1.35814958,1.402717441,0.196885256,0.157912233,0.998966575,5.328382636,1.072413675,0.226404821,0.187765709,1.76098028,0.076136255,1.351376852,0.543797956,0.0,0.169843745,2.003001192,1.434407549,0.074489381,0.26863619,0.262296835,0.650450824,0.565968623,6.975340465,0.939784256,0.529324659,1.540589762,9.170410431,3.166776783,1.891755774,1.591245627,0.872672867,3.564265857,4.712867406,0.672782057,0.352504867,5.256227938,0.434881094,0.915971725,1.770293304,0.563120982,0.642297246,0.055855419,0.133437014,3.572043678,0.85693758,0.473029481,0.175197515,1.537993456,1.007452586,0.769421173,0.117792519,2.271706722,8.954345014,0.0,0.655989583,0.206431499,0.329208695,0.338158915,0.06499333,0.144180735,1.197486733,3.638218615,0.043847324,3.743223598,2.381192292,0.594979938,1.23662137,2.471897328,0.62140514,0.104818717,0.256796088,0.343992341,1.568256087,0.149753883,0.865536945,0.0,0.0,0.0,0.300255654,0.404561146,1.319070312,0.0,3.047904208,2.022763341,0.0,0.215749967,2.374379162,0.06644767,22.692193,0.546015499,14.85372068,0.116205368,12.67129156,0.332848461,0.0,3.431989698,2.448351638,0.364884653,0.0,0.409464494,0.062387292,0.495759401,1.117765008,0.105359742,0.737725141,11.72870657,3.75042467,1.428988996,1.221849156,1.33585403,1.868725703,1.000404873,0.360548602,0.220713811,0.010462285,0.0,13.4712206,0.0,6.967756458,3.803416993,1
R_JS025_FPKM,1.714913619,1.04009782,0.485448417,4.363696911,15.50354577,1.899514897,1.644470365,1.977286252,0.303825593,0.219335434,0.672714405,4.306492747,0.744689767,0.157230978,0.086928571,1.618795704,0.211535254,1.08805901,0.559473713,0.386281769,0.401889861,1.309086221,0.948583397,0.068986539,0.193458195,0.25001059,0.736064333,0.733722609,4.656133406,0.745806243,0.746839279,0.820704102,7.143912576,1.516671936,0.87579712,1.339483107,1.77774602,3.778692444,9.745579612,1.044165171,0.0,1.564316868,0.319576311,0.848105178,0.991105607,0.782158434,0.0,0.155187436,0.041193154,3.622398175,0.0,0.394198744,0.198257328,0.949337336,1.145248844,0.267160453,0.188385567,1.577628379,7.669193704,0.0,0.957826341,0.297323045,0.241755501,0.532264529,0.140407544,0.1335295,1.232006008,2.513974473,0.013536046,4.168170673,3.537924563,0.440728507,0.673549994,1.258830622,0.920605695,0.066724006,0.0,0.768809887,1.059847627,0.118851455,0.582861515,0.289936433,0.0,0.0,0.500481706,0.33136597,1.825594226,0.0,2.394531548,2.329690122,0.049124301,0.399623228,3.454483744,0.253782514,22.34736061,0.75831214,21.34580327,1.237461592,11.04815685,0.102753184,1.47175374,0.866778604,3.515099243,0.400408612,0.0,1.137527779,0.040435768,0.803286621,1.149931992,0.065040794,0.256154873,7.72724574,7.813598793,1.984622934,0.969693497,1.43017089,1.441982684,0.694875584,0.445112919,0.340617045,0.0,0.0,10.56550677,0.08218218,4.262645661,2.012380985,1
R_JS026_FPKM,2.298544765,2.133833795,0.953996848,4.641873983,9.335873532,2.3591833,1.222457619,0.40830472,0.11635017,0.244991196,1.368560328,8.446014034,0.356467693,0.234150877,0.179253176,2.627912726,0.067516321,0.677087185,0.535600844,0.369752204,0.418217009,1.357737987,1.271487487,0.132047609,0.132306269,0.205159072,0.256270874,0.702452632,4.601593733,0.119039271,0.737351261,1.440481544,7.582001647,2.081196478,1.537252896,0.641225858,1.856689428,4.099208062,9.887232195,0.942861196,0.520890822,2.82893183,0.471165833,2.63908151,1.167852754,0.873647849,0.113915629,0.0,0.0,1.357058423,0.506410866,0.377369919,0.0,0.454428281,1.538545666,0.596820657,0.094924713,2.852855144,9.029054067,0.0,0.447314991,0.223657696,0.140882361,0.599516957,0.192031076,0.085196578,0.943594689,2.166137423,0.038870457,3.231443917,4.859791267,0.421952974,1.096182358,3.232050155,0.66098659,0.110339604,0.0,0.441626731,1.685802298,0.1137835,0.836978626,0.138809779,0.163709677,0.0,0.319410354,0.23793393,1.464692725,0.0,1.760269326,2.361609845,0.0,0.191323358,2.104697091,0.139886996,18.60058742,0.362988444,15.4100943,3.373900785,8.050001897,0.393456769,0.469589425,5.254779473,3.414047151,0.347401473,0.0,0.241953088,0.049770867,0.549315191,0.880722115,0.230382914,0.572234842,6.79798732,4.363665172,0.633298987,1.289434508,1.036158568,2.346783449,1.108711749,0.426200822,0.586985421,0.0,0.242322482,16.15625446,0.078652738,6.222545033,1.926603037,1
R_JS027_FPKM,1.253082491,0.892403243,1.054954351,2.547985645,12.07737817,2.851983439,2.27300048,0.494788458,0.205267542,0.466550322,0.820644652,5.524279367,0.652222858,0.275414378,0.205819593,2.289613536,0.264621273,0.735137955,0.587968784,0.0,0.209875657,2.129356912,2.136489425,0.0,0.124490252,0.364649134,0.502381971,0.550802616,3.495481648,0.559926173,0.516862403,0.616113892,7.814768023,1.024710588,0.21917298,0.30162256,1.091959301,3.131460859,6.333388131,0.717066197,0.163373035,1.174371324,0.5949756,1.432672945,0.486499371,0.391478781,0.0,0.038811049,0.0,2.009994264,0.099225059,0.131526944,0.054126197,0.831459674,0.970696836,0.233987577,0.119093517,1.447495505,8.013711089,0.087414218,0.666438642,0.031887872,0.071016116,0.658157668,0.082819085,0.200467395,0.924890434,2.151496132,0.0,2.431871547,2.617490721,0.0,0.758445068,2.53437362,0.734306822,0.027324463,0.416524732,0.305070423,1.315643507,0.081790153,0.601639169,0.217640301,0.0,0.037343405,0.20871537,0.421816999,1.87238273,0.0,0.963017925,1.954720178,0.036875075,0.0,3.064983433,0.109695426,12.18976044,0.142305156,18.56523874,1.252112829,6.459107302,0.385619104,0.552379777,1.084301801,1.931329837,0.187872094,0.0,0.664153764,0.0954038,0.387664444,1.424407852,0.151357536,0.09614025,5.48737122,4.073390347,0.496554161,1.496411064,1.073648777,0.64951436,0.869258706,0.0,0.30687819,0.0,0.190061454,6.499659071,0.03082959,6.695593801,2.341633337,1
R_JS028_FPKM,1.981137937,1.355089659,0.932116414,4.127172273,8.647784041,2.809286577,2.320298551,1.909421576,0.166251294,0.166714914,1.227018065,6.215614371,1.471541797,0.382384983,0.250045013,3.487708913,0.514421188,0.595406538,0.76535051,0.0,0.430273766,1.492433494,1.038214605,0.188727031,0.302466521,0.260594276,0.854446408,0.764803182,5.616500215,0.453433654,0.574707676,1.194052977,4.542223131,2.997016614,0.665685609,1.221550936,1.91615969,3.289637193,7.827030641,0.752111926,0.099199943,1.981540341,0.53046299,1.547210529,0.66054699,0.713364437,0.325466128,0.0,0.150243541,3.529474348,0.8441629,0.559249392,0.115063074,0.721582874,1.389865527,0.934054121,0.117554403,1.598604714,10.58639394,0.084955126,1.044031399,0.213065883,0.095859537,0.771015491,0.192082888,0.040574534,0.561826784,2.567954866,0.024691403,2.954427436,4.302261143,0.251235499,0.368561968,1.930895702,0.629701294,0.09958292,0.0,0.460778586,1.392845715,0.126467459,0.13291699,0.0,0.0,0.0,0.253594518,0.496032136,2.051940279,0.0,6.70763949,1.708158743,0.044804365,0.182145437,3.437119562,0.077155107,14.92134792,0.230518481,18.63714838,0.294419067,8.292861585,0.655873778,0.671153524,2.898289923,3.554354307,0.273890602,0.0,0.345807761,0.047415152,1.098926808,1.992689478,0.136429932,0.116812508,5.333096665,3.563087295,1.608934354,1.670525769,0.810819941,1.183564649,0.84480516,0.203032933,0.124288854,0.0,0.0,6.424067712,0.0,4.229155872,4.313116385,1
R_JS029_FPKM,1.698917897,2.862161789,1.546834758,3.558101822,9.851849084,2.307467392,1.330996971,1.671487573,0.139342556,0.53651695,1.234097813,9.281293972,0.910793745,0.256388631,0.079738371,1.764668087,0.258709945,0.349335487,0.718471366,0.236213428,0.801403234,1.701209147,1.044139071,0.0,0.405606814,0.150702828,0.306913507,0.09610991,4.54662934,0.11397742,0.278304309,1.039610787,5.317326072,1.901310742,1.338964207,1.105829936,1.185984838,3.691232329,7.605343211,0.848963422,0.299402083,1.913318904,1.031863025,1.945093784,1.014056124,0.956619845,0.0,0.047425414,0.226671025,2.27024379,0.606484585,0.080359983,0.198402852,0.725698158,1.52496046,0.530975326,0.072758936,1.286279538,8.841161766,0.0,0.771452179,0.07793107,0.250678513,0.430814767,0.101192042,0.040806731,1.243023193,2.167685846,0.012409882,3.511732206,4.938517334,0.151590955,0.556059082,0.944749407,1.055560957,0.100156708,0.290863189,0.523881282,1.21715231,0.172624585,0.267348766,0.0,0.0,0.0,0.255040801,0.419596496,1.804329265,0.0,2.58869458,2.304641423,0.090119341,0.366557706,5.185385952,0.028220285,16.6847184,0.40578299,14.36686943,0.814321673,7.174827071,0.471209213,1.125046848,2.649936131,4.62627095,0.585372968,0.0,0.81156598,0.010598582,0.8947536,1.371256666,0.244599123,0.430769623,4.980735801,2.787367972,0.606766987,1.284829183,1.099122586,1.71943662,0.424920245,0.204189863,0.437458737,0.035550701,0.812805012,10.09555314,0.0,3.848445287,1.753689806,1
R_JS030_FPKM,1.569177154,2.585148452,1.185407608,4.061587093,7.688153412,2.778829006,1.402500745,2.154786812,0.352400817,0.035332966,0.650183917,5.85988807,0.119962826,0.151963024,0.142193202,1.768778255,0.136284299,0.631037946,0.757066238,0.12443349,0.405336953,1.265397144,0.73350268,0.0,0.213693781,0.296887382,0.517418355,1.621039824,6.678219839,0.600713402,0.496285294,1.265447959,12.74492184,2.19892816,0.846498251,0.647295378,0.624835616,3.581239703,3.796016398,0.722540969,0.0,1.59606709,0.673383624,1.024746391,0.773755559,1.386111103,0.0,0.099981494,0.0,3.588315119,0.127807285,0.380991289,0.243906992,0.764648548,0.901643202,0.0,0.210841127,0.677675838,10.71857754,0.0,0.835491925,0.123158557,0.243829088,0.726330757,0.067853656,0.301098322,1.786192174,3.596313936,0.026162314,3.371960261,5.600292543,0.319475752,0.455683326,1.216738101,0.889828245,0.064498585,0.536277414,0.583875172,1.605203478,0.086156554,0.774663147,0.0,0.16522715,0.0,0.322475524,0.372512361,1.540896217,0.0,1.4465655,2.649228384,0.047473441,0.38619358,2.731880721,0.111502396,20.36828076,0.244314536,15.18068426,0.364040287,6.520714654,1.191699913,0.0,2.233732901,2.043483315,0.10884644,0.434729663,0.244314536,0.03349899,0.277284318,1.167072358,0.157158692,0.330113977,5.04649625,6.923089449,0.852501785,0.885235652,1.120808788,1.672524921,0.447682502,0.107563984,0.0,0.018727546,0.367031303,10.35431241,0.0,8.518711897,3.306741914,1
R_JS031_FPKM,1.624759433,1.599766536,1.320384224,7.83016349,9.04726598,3.039907325,1.416379184,1.544409369,0.261656712,0.393593354,0.905344551,7.967491683,0.13361923,0.244509622,0.201580823,1.843854336,0.151798718,0.995717355,0.78302474,0.554395316,0.545554956,1.05712116,1.838471582,0.0,0.41656677,0.376833329,1.224756456,1.354216206,5.983187382,0.535278236,1.067891097,1.683025692,8.306608087,3.156843455,0.785718714,1.00937564,1.914088447,4.015375838,4.698098094,0.638735184,0.234272036,2.807039742,0.4472803,1.141402122,1.149149711,1.263226543,0.2561195,0.167044877,0.133021827,3.730398069,1.138853536,0.990229177,0.155230689,1.022034113,2.635031212,0.910842395,0.170798326,1.50964306,11.15790525,0.0,0.578478198,0.320107662,0.441333003,0.775309337,0.151167329,0.047910706,0.397879551,2.868972127,0.029140596,2.99982058,3.477801339,0.533828625,0.507557694,1.601650836,1.238893953,0.084902156,0.34132943,0.768594523,1.311762702,0.14928925,1.176588714,0.156044835,0.184036383,0.0,0.299321415,0.325735636,1.993153536,0.142584099,1.795376342,2.409864713,0.079316628,0.860314659,5.071810442,0.04139581,14.339248,0.408190454,16.5820668,1.245381347,9.999932431,0.88483416,0.528151751,2.799345231,4.68939789,0.255959635,0.161406231,1.088507877,0.068412692,0.679534514,1.176136297,0.12603788,0.643512004,8.094362188,5.374395612,0.949549424,1.333995532,2.455235857,1.08661482,0.7479691,0.239617841,0.513396484,0.0,0.408813645,13.27098867,0.044230746,8.248250552,4.766524544,1
R_JS032_FPKM,1.534098593,1.107642896,0.571400372,3.078919468,8.337717322,1.318206025,0.705092985,0.867067405,0.20132541,0.060561843,0.905449551,6.164426733,0.616860452,0.072346442,0.166163,2.58452323,0.0,0.270382403,0.695092792,0.426566027,0.072361689,1.445756857,0.785712162,0.0,0.114452072,0.17750108,0.27712366,0.086785958,2.363833406,0.72070536,0.54127272,0.485565646,9.061922426,0.669984885,0.846321259,0.443794057,0.937057457,2.113689442,7.831344365,0.520893127,0.090088836,2.015619262,0.836461184,0.526859217,0.663076,0.431931638,0.098490234,0.085685752,0.0,1.024991855,0.328551761,0.362795195,0.059719244,0.3931335,0.527850722,0.258168891,0.123191523,0.580779115,4.549675905,0.0,0.309601356,0.052766894,0.130594259,0.492762855,0.083073824,0.147454923,0.51018754,1.832429344,0.0,1.501075118,1.61386098,0.136878375,0.334738247,1.327053676,0.571871402,0.055269169,0.0,0.491250138,0.670499921,0.041017347,0.181021049,0.12001345,0.0,0.041205098,0.046041377,0.22972036,0.862558769,0.0,0.95626313,1.32430372,0.040685504,0.0,3.121464735,0.063702004,10.6678125,0.157013684,9.954384711,1.203259991,6.55971875,0.425472385,1.015846789,1.435758823,2.194201901,0.072549121,0.0,0.523408864,0.047848624,0.855452922,1.09534375,0.070032417,0.601174964,6.919313517,2.876374899,1.278485307,1.204804554,1.760883443,0.47775395,0.575424452,0.36873627,0.169270299,0.0,0.0,8.87296364,0.0,5.29610961,1.750230947,1
R_JS033_FPKM,0.588155739,0.611581361,1.445860926,1.662819823,10.63426293,2.376907646,0.45782791,0.538517832,0.281339569,0.15046843,0.34610791,6.79690796,0.766243198,0.089867949,0.178877619,1.943151346,0.290189115,0.72765866,0.230271525,0.0,0.233709546,3.030579956,0.390361686,0.070995983,0.0,0.389526204,0.757355723,0.431431605,1.545337988,0.639450202,0.528283598,0.522720621,2.604096526,0.312103937,0.901145169,0.82689896,1.330289498,2.29736372,3.741495982,0.732498317,0.0,0.625892391,0.335380535,0.654540225,1.058961272,0.268220215,0.0,0.0,0.0,3.379801241,0.0,0.180275964,0.055635919,0.0,0.845734746,0.274892834,0.091817231,2.705158254,10.34324916,0.023971116,0.552850001,0.284055276,0.205476959,0.612085443,0.092872346,0.045806319,1.647773845,4.242000891,0.04177689,2.983361336,1.055126422,0.05670244,0.0,1.059672244,0.651189272,0.099859308,0.0,0.474614771,0.798532784,0.112096971,0.899561434,0.0,0.0,0.051222792,0.171646699,0.25199924,1.269863303,0.0,0.527953023,1.175015267,0.0,0.411055558,1.615580624,0.03956157,11.71355792,0.260108536,18.43596876,2.158921827,11.76973909,0.528517081,0.757175231,0.891725533,1.860736015,0.386230908,0.308477498,0.130087152,0.065377534,0.236167751,1.538074615,0.093684419,0.395353081,6.231306858,6.02942609,0.45369164,1.552032448,1.19308438,1.483524468,0.714874939,0.228977257,0.07012093,0.029904794,0.260439781,4.98246234,0.0,9.127166406,1.449379817,1
R_JS034_FPKM,3.307213021,2.149125909,1.921680521,5.766181863,9.966246663,2.871165102,2.182647975,2.542132535,0.263665874,0.458242887,1.054051591,10.9659535,0.957463287,0.421119057,0.174090526,2.477117082,0.271896853,1.154093857,1.456510413,0.37247839,0.724493021,1.577910865,1.280610484,0.066521376,0.266500955,0.282398724,0.5807459,0.808578351,8.834644283,0.479386355,0.63012164,1.300096422,11.57274286,4.192340711,1.126030767,0.904082038,2.025915923,4.968559161,7.153166419,1.201345506,1.049216357,4.190090319,0.554670788,1.226772601,1.984872121,1.257079975,0.344155069,0.099761315,0.0,4.968186268,0.892546701,0.591259146,0.191169017,0.457778784,1.505059304,0.60110288,0.09561144,1.521235032,17.68812856,0.089817612,0.968644515,0.307175271,0.334459498,0.271731182,0.135388117,0.085838641,1.781890427,3.975502722,0.052195674,4.914735416,6.427354833,0.849947476,1.363834561,2.593147054,1.331545057,0.099438809,0.076442346,0.741325714,1.730096914,0.114602338,0.632288374,0.139787927,0.0,0.0,0.428964102,0.468862338,2.665298936,0.0,4.246768609,2.995234394,0.047368895,0.385343105,5.148218355,0.185384569,24.51546124,0.853089606,13.88919452,0.492849759,13.19874485,0.990709869,0.946007984,3.621236476,5.526246274,0.48262048,0.0,0.974977859,0.072409592,0.829904676,1.330621655,0.181868985,0.246996955,9.666067445,6.487914159,1.063056896,2.909041099,2.161739692,1.529352139,0.893158376,0.536522675,0.459841234,0.0,0.0,14.57430855,0.0,7.202218999,4.365962006,1
R_JS035_FPKM,0.57860306,1.671143952,0.981783295,1.666216032,10.02375375,2.117021713,1.296444319,1.398947052,0.056934325,0.102779221,0.551659279,5.368440599,0.348956997,0.229218731,0.300816424,3.397118058,1.057181863,1.886518385,1.10108512,0.965319177,0.360281907,2.249391643,0.711287815,0.129262706,0.20722185,0.394985066,0.689886057,1.768274176,5.49005982,1.164976496,0.481209017,1.062187642,3.099029697,1.374069328,0.273545375,1.255313931,0.605911842,2.702077118,5.043954418,1.150976241,0.0,1.221804612,0.395353663,0.397375378,0.821692837,0.85524536,0.780396053,0.14541689,0.038613761,4.386057658,0.371775557,0.369418818,0.0,0.0,1.307061357,0.918119038,0.111516183,4.599882022,14.66686226,0.0,1.20421496,0.238857153,0.078811556,0.264089812,0.140994508,0.0,1.616451855,3.816937123,0.101479848,3.396939789,0.961087598,0.8777245,0.126217525,0.107228277,0.215706298,0.073905663,0.222852078,0.720540534,1.126276171,0.064978623,0.204835917,0.135890736,0.320358294,0.046656363,0.521153134,0.526607014,2.192950423,0.0,3.085764074,1.284362517,0.0,0.374394633,2.943330769,0.050453209,12.35897761,0.533010535,20.16831227,1.084148539,14.8445441,0.77034145,0.229968939,2.166082057,3.652492651,0.222824385,0.280965231,1.42149135,0.021656293,0.645327561,0.269460663,0.091434076,0.280090653,6.263418064,7.933280159,1.859866547,1.767173649,1.811320207,1.081157479,0.651126464,0.0,0.127669493,0.0,0.0,5.913886364,0.0,11.52618417,2.451905854,1
