,UNC93B6,HMGB1P5,AC024568.1,PTMAP5,AP003086.3,AC103705.1,GAPDHP72,AL590627.1,FAM91A3P,PHACTR2P1,SH3GL1P1,AL669831.3,RPL37P6,CYCSP38,AIDAP2,AC005230.1,AP001885.1,ZNRF2P2,GTF2IP4,KRT8P12,RPS18P9,PDIA3P1,NANOGP4,CCNYL6,RPS10P7,RPS12P26,RPL26P30,AC112694.1,PRELID1P1,AC016629.1,TUBBP1,CCDC144CP,CBX3P2,AC091167.1,AL356235.1,CHP1P2,CSNK1A1P1,AP001992.1,AC135983.2,CICP18,RPL13AP7,CAP2P1,GLDCP1,AC007161.1,DENND10P1,RTEL1P1,PLEKHA8P1,AC079416.2,TMEM14EP,UPF3AP2,AL590396.1,ANP32BP1,RPS4XP16,AL391825.1,AC021148.1,AC006122.1,SMPD4BP,RPSAP36,RPL6P27,VN1R105P,AL049840.7,CYP2F2P,TSPY26P,AC231533.2,RPS10P20,AL031282.1,RPS21P1,TPI1P2,AC136632.1,VDAC1P8,AC011447.1,AL691432.1,ACTG1P17,FAM91A2P,AC092656.1,AC007318.1,RPLP1P6,CHORDC1P4,TBCAP3,IPO5P1,EGLN1P1,PTENP1,AC005363.1,AC060766.1,BOLA2P2,AC025048.6,BEND3P1,HNRNPA1P70,AP006222.1,AC104996.2,AURKAP1,INGX,BNIP3P1,RPL31P11,SUMO2P17,NPY6R,AP005264.4,SELENOKP3,PGAM1P8,AC063950.1,FDPSP3,RPL12P25,SKP1P1,AL513477.1,RPS16P5,NOC2LP1,FAM74A4,ABCA11P,AC023389.2,GUSBP5,RPL13AP3,RPS2P45,AC087633.2,RPL23AP7,AL137803.1,RPS27AP16,AC022137.1,AC016582.2,RPL12P38,ENO1P1,RPL36AP21,AC004057.1,AC090877.1,AL390726.4,GAS2L1P2,SPTLC1P1,Diagnosis
RNA66_FPKM,0.0,31.19751014,0.096250823,13.04729705,0.122336013,0.0,0.0,0.349516646,0.142527718,0.0,0.79195031,0.407610954,5.513855851,0.0,0.014331521,1.526504286,0.0,0.086667683,52.11052386,2.089070421,1.06391604,4.863353619,0.0,0.057776059,0.138353774,0.549310254,1.078911039,0.070079765,1.067019629,0.364481543,4.110874329,0.0081726,1.439911625,1.479891265,0.02686364,0.253931758,0.0,1.542810361,1.195046899,0.0,6.572716536,0.156494144,0.0,0.024738004,9.111032088,0.075023901,1.30019728,0.184868507,0.0,0.311556056,0.0,1.818138581,1.12341037,2.721347301,0.092426846,0.059844742,6.346283755,0.102125287,278.1494051,0.637491622,0.116236902,0.0,0.167020358,0.539678103,0.0,1.741753858,0.0,0.026194232,27.48336537,0.121651827,12.16760584,1.65826836,0.262259211,0.629056969,0.0,1.225369513,1.260374188,0.096721592,0.929675282,2.124639939,0.190282196,14.84747403,7.230563371,4.047731648,0.088778246,7.527823335,0.015412628,0.600350122,0.665135148,0.580117376,3.470032527,0.0,0.669849801,0.225416436,0.425272455,0.0,0.102862557,0.0,2.454079872,0.744955003,0.0,0.0,0.593167051,0.829964604,0.717967049,0.0242825,0.0,0.422227184,0.0,0.112995204,0.0,0.0,0.754028263,0.297926444,0.048803445,640.9884934,0.480343226,1.271305433,1.264898128,1.390195808,2.118576989,1402.508843,0.0,1.029428688,0.0,2.222671938,0
RNA67_FPKM,0.045327683,34.96841603,0.036763558,22.22244807,0.770659761,0.208962098,0.0,1.21531642,0.685593024,0.0,1.371724333,0.456948576,4.408973831,0.258029944,0.180530244,0.291528569,1.05367895,0.0,42.18485774,2.427537628,1.06628266,6.198228696,0.091002894,0.242672925,0.534814414,1.677794539,1.390252225,0.0,0.531399822,2.50416174,4.402177053,0.187172489,1.564691833,3.531289775,1.230451427,0.290855431,0.024301153,1.282996464,2.779768196,0.140810451,3.440435226,0.0,0.0,0.0,10.49747145,0.326519802,1.589882456,0.158804393,0.198476544,0.713698232,0.0,1.225041182,0.623899581,2.130663425,0.021179108,0.137028425,11.36416229,0.116978448,190.9524963,0.182503792,0.133150067,0.483813773,0.765205053,0.280948947,0.179450631,4.75133051,0.336379118,0.239944614,0.702610058,0.188524616,7.721778901,11.78502944,0.425555078,0.261989999,0.024861054,1.579025869,0.866155596,0.406253252,0.266300135,1.910244711,0.871924721,29.37495727,13.01462152,3.444153157,0.609948821,7.271985764,0.211784185,1.451766514,0.190463758,0.083085642,1.850228415,0.463130285,0.422015503,0.086051011,0.3247798,0.0,0.047114454,0.113519105,1.153981491,2.370317794,0.08201939,0.071134968,2.20806138,0.855580633,1.23348561,0.333664671,0.0,0.534537257,0.173904137,0.12943114,0.0,0.057189549,0.67653946,1.890022462,0.027965548,417.6068318,0.55023604,1.402262357,0.266106187,1.910838777,0.882346132,133.1268065,0.0,0.589535614,0.0,3.500626681,0
RNA69_FPKM,0.127466147,31.2577744,0.206765882,21.25454233,0.131401908,0.195945865,0.032766036,0.57649591,0.336742653,0.0,1.120303154,0.391225482,5.251676712,0.241951796,0.138497597,0.0,0.085900148,0.093088445,39.4926328,3.381879819,1.356938252,6.430018283,0.085332397,0.020692823,0.222890958,0.196738582,1.689917472,0.075271614,0.597941002,2.739695335,4.702665821,0.00877842,2.299944998,1.456927395,0.057680359,0.136442169,0.0,1.384650954,1.184814638,0.110026113,3.909246431,0.168090249,0.0,0.026571787,9.987729755,0.161151421,1.490819022,0.0,0.186113456,0.794726723,0.0,0.995526323,1.170042927,3.033850618,0.099256287,0.0,13.50381092,0.109692698,202.7321732,0.34236695,0.124853331,0.30244071,0.941741726,0.421534413,0.0,4.307580407,0.31541894,0.11251496,28.99131321,0.16908582,7.417315767,11.4959714,0.422505329,0.153541962,0.0,1.546437967,0.541472646,0.31166578,0.249706661,0.147224604,0.408863419,13.2118477,9.319191605,3.1052505,0.953298431,7.598175884,0.11585197,0.859780852,0.580441596,0.233645447,1.863486789,0.193032172,0.755435624,0.08069273,0.456784842,0.0,0.0,0.0,1.33178737,0.977937567,0.0,0.0,0.477802549,0.713149017,0.385487546,0.026082517,0.0,0.751834875,0.16307536,0.242706608,0.0,0.026827988,0.782858228,1.03382941,0.05241904,445.3359935,0.515950187,2.579202983,0.554506817,2.090365707,0.517108121,840.5497435,0.0,0.552819753,0.0,5.371159693,0
RNA7_FPKM,0.0,30.32705449,0.109525602,10.98317902,0.417592343,0.259479032,0.034724132,0.298290705,0.35677177,0.037715621,0.813257791,0.621724248,3.07796609,0.256161685,0.146726652,1.157936576,0.455125935,0.049303086,45.19260641,1.825957742,1.399802727,5.159920067,0.0,0.197233356,0.275496123,0.625070357,1.125390432,0.0,0.950251339,4.975434403,3.958145474,0.027890463,2.226664354,1.964549736,0.33615829,0.289043431,0.0,1.322686365,1.443532495,0.069942883,3.25705618,0.712310393,0.0,0.0,9.572355104,0.648759324,1.03964358,0.0,0.246458578,0.398809659,0.0,2.190586457,0.852232285,2.979053502,0.042070813,0.136174752,5.858953202,0.077485352,167.0675365,0.544017278,0.132185998,0.280395854,0.570136279,0.390808836,0.0,1.929792611,0.333943574,0.178785021,14.65952258,0.146574839,2.993648625,2.658914957,0.198945004,0.488057958,0.049384739,2.056706597,0.095578288,0.366893429,0.528986535,0.753897362,0.758025537,20.52111249,8.69791951,2.105580612,0.504983672,8.720761944,0.087669286,0.075882302,0.371673785,0.082484063,2.246602434,0.153362987,0.724123282,0.085514922,0.161333137,0.0,0.046820936,0.0,0.49970898,0.565132104,0.0,0.0,0.506191946,0.692580987,2.450770906,0.02761435,0.053137089,0.417236002,0.43201221,0.128559378,0.0,0.11364047,0.400400432,0.83451267,0.0,321.3665245,0.546252071,2.625377399,0.176239132,1.13898991,0.767085603,133.4291787,0.0,0.366079557,0.0,3.477499553,0
RNA72_FPKM,0.0,32.81511309,0.168973268,19.66998057,0.19329516,0.0,0.0,0.460202244,0.270210221,0.069852587,1.220796618,0.502441341,4.602528023,0.0,0.120741046,0.803901677,0.547683408,0.365254293,39.91874467,2.806487744,1.085639441,6.767909506,0.167324872,0.223156019,0.455415136,1.157330364,1.325894386,0.073836447,0.928504697,1.151316472,5.124498442,0.060241937,1.322286389,1.169072792,0.056580596,0.267543972,0.0670114,1.024044666,1.452481777,0.215834428,3.16391194,0.714352531,0.08555339,0.05210355,9.455583859,0.268670646,1.314042383,0.194732451,0.136864981,0.533270686,0.0,0.938817928,0.645459908,3.229397871,0.077883053,0.252091762,10.43275489,0.035842427,190.549945,0.0,0.0,0.519074946,0.689044239,0.516805169,0.0,4.63499946,0.61849234,0.055170678,25.9772472,0.052762972,8.65993756,3.096517728,0.345303685,0.692739771,0.0,1.484367236,0.354038489,0.407561426,0.244693493,1.588246522,1.303084013,10.42155359,11.53317505,2.192710692,0.65440293,8.454922242,0.275921214,0.070234011,0.444148478,0.458302824,1.575540979,0.0,0.246950205,0.237462603,0.14933295,0.0,0.021657977,0.0,1.605431872,1.395047941,0.150807116,0.3269517,4.998369857,1.019959877,0.9452465,0.025558878,0.0,0.573504152,0.0,0.119024237,0.0,0.131501235,1.297278565,0.700067008,0.0,379.6920605,0.505591854,1.289545478,0.734156072,1.464383179,1.217271777,1394.190737,0.0,0.677762236,0.0,5.560355716,0
RNA74_FPKM,0.0,44.82615656,0.0,31.02704411,0.0,0.0,0.0,0.491395643,0.196357157,0.0,0.779397036,0.102416898,7.781233162,0.0,0.05639911,0.500903634,0.27552819,0.0,22.14016204,3.3669896,1.34152062,8.750049609,0.390772259,0.094760975,0.32337693,0.360498828,1.681190178,0.068998326,0.273956129,0.358488337,7.325339011,0.0,1.271722527,1.577765371,0.343602236,0.250013197,0.02086551,0.769577551,1.755100745,0.020158005,0.173866994,0.05132315,0.213170944,0.048689473,2.988858448,0.0,2.230599386,0.0,0.170511287,2.031237461,0.0,1.087623967,1.105626612,1.389955568,0.200093934,0.0,14.15795445,0.0,300.9583664,0.86260275,0.0,0.588913559,1.177955631,0.531101828,0.0,3.56360065,0.288822587,0.051555629,37.9149025,0.232407449,16.34365812,2.225414117,0.215078156,0.619060333,0.149471158,1.386832085,0.413412599,0.126916805,0.228651215,2.383241173,0.468208757,6.874655115,9.148981098,3.869735029,0.436689195,7.720848563,0.15164244,1.641245372,0.216250662,0.071339179,0.412155618,0.176849996,0.857021744,0.147894245,0.627849603,0.0,0.0,0.0,2.872796613,0.651680123,0.070423671,0.061078064,1.167426968,0.980161092,0.529942363,0.02388322,0.0,0.787325103,0.0,0.138985225,0.0,0.0,1.199673716,0.902186249,0.0,621.6637213,0.472444894,2.03893064,1.625920909,3.00990927,0.947714905,214.6510845,0.207381334,0.823181932,0.059175432,3.280872341,0
RNA75_FPKM,0.106490628,44.23753796,0.028790165,21.45997485,0.0,0.0,0.0,0.257655747,0.230212962,0.0,1.144123386,0.140102065,5.882126071,0.20206762,0.077151641,0.22830096,0.107665373,0.27228346,29.71725829,2.228071481,0.805619047,7.081798482,0.071265908,0.0,0.450080298,0.164307509,1.734852423,0.031447933,0.832709477,0.326963687,5.675888581,0.0,1.325381784,2.32413382,0.530243133,0.227901134,0.0,0.853526233,1.584016599,0.055156067,5.80360202,0.140429727,0.072889216,0.0,5.451163266,0.026925625,1.907975587,0.041469582,0.038868443,0.803825045,0.083955837,1.375770383,0.88600314,1.514827364,0.049757155,0.0,10.85373248,0.091641935,318.6928666,0.07150085,0.0,0.189545852,0.999251372,0.396252893,0.0,2.941195171,0.263424185,0.2115066,6.276442329,0.160556952,7.968504041,1.860278615,0.529552484,0.410564671,0.019469112,3.216709824,1.281955494,0.173616921,0.208544146,2.070790906,0.683196853,5.344979654,9.455592482,3.840275126,0.23891961,3.052345821,0.082971622,1.017780673,0.298463704,0.195197321,1.879250118,0.080626733,1.352632104,0.168600353,0.318082777,0.0,0.055375127,0.0,2.086532601,0.222827992,0.064230774,0.0,0.399176526,0.670375865,0.32210779,1.3071894,0.0,0.259268981,0.408863304,0.228150283,0.0,0.0,1.218062489,1.809954378,0.0,524.756753,0.430899163,1.056443892,0.718187273,3.643074709,2.333406562,211.6011812,0.0,0.461930792,0.035967813,2.493476486,0
RNA78_FPKM,0.087526541,36.09187984,0.0,10.83919094,0.406021437,0.0,0.016883661,0.262381371,0.220737613,0.0,0.534241279,0.460541496,2.416943376,0.0,0.095101452,1.125867714,0.176984169,0.0,33.70228422,2.411641406,0.698841533,4.380081752,0.087894896,0.042612523,0.267854275,0.405141791,0.547073023,0.0,1.745025252,2.418635416,4.009688921,0.036154625,1.184528545,0.818551782,0.802214042,0.421513467,0.0,0.958621672,1.362768973,0.045333752,2.071982351,0.173154093,0.0,0.054719014,12.1014845,0.282171991,0.602580618,0.0,0.095839994,0.344653382,0.0,0.867678256,0.715574359,4.72557763,0.122688873,0.0,5.412382289,0.150644272,115.7859042,0.352606921,0.0,0.194718611,0.615900739,0.217098984,0.0,6.541378793,0.0,0.405602375,13.70946739,0.174169306,9.641060735,8.422344313,0.120892206,0.284697412,0.048006029,1.626779656,0.185905156,0.107018315,0.257205257,0.682412701,0.842184511,18.8428401,7.542126382,4.09416,0.589116827,8.729433712,0.085235941,0.0,0.814688035,0.08024804,1.059033932,0.0,0.333483897,0.083127538,0.235272913,0.0,0.045513801,0.0,0.857357382,0.824192508,0.0,0.0,1.804557846,0.55092914,0.992872126,0.429711793,0.0,0.012296666,0.0,0.187498421,0.0,0.082880231,0.389283539,0.785983,0.0,158.815169,0.0,1.458549364,0.228460163,1.291878476,0.745758948,391.2024637,0.0,0.213561836,0.022180221,2.45879156,1
RNA86_FPKM,0.3796715,40.15813096,0.102645702,21.82607112,0.032613424,0.243164871,0.016268973,0.452561435,0.425505268,0.035357306,1.730176242,0.221953079,4.881196075,0.0,0.076394417,0.813962409,0.426510915,0.323541543,38.49248769,2.292243274,0.992689319,6.486127556,0.084694884,0.020538228,0.405699221,0.781075039,0.95873774,0.074747635,0.989407533,2.331450116,5.836134137,0.0,1.417302563,2.366991695,0.343641683,0.270845635,0.09046672,1.262030373,1.489977227,0.087399185,4.371032228,0.222522097,0.0,0.105493082,8.540402802,0.223977944,1.27403522,0.0,0.230963049,0.581356284,0.0,1.900763145,0.254124414,1.506040084,0.197110448,0.191402052,11.38218186,0.072606975,220.3325206,0.33989639,0.123920559,0.26275971,0.934992555,0.156954862,0.334023451,4.594376486,0.62612493,0.111703039,25.64320479,0.267073503,12.09811742,3.134679335,0.489382279,0.213440458,0.046275541,2.123347726,1.343930278,0.515701125,0.247841118,1.875802335,1.319106263,18.78526455,11.23474092,6.166112021,0.662527542,5.560995436,0.131451643,1.351534081,0.386294705,0.386632144,2.551887747,0.0,0.85715921,0.0,0.151175814,0.037720209,0.087746302,0.369982913,1.625224615,0.706177432,0.229002257,0.066204134,1.26505405,0.944020037,0.765608206,0.051775312,0.0,0.272513525,0.728730743,0.120493072,0.0,0.0,0.924656808,0.977524636,0.026027071,398.5529726,0.512095555,1.656885031,0.330307064,3.083374611,2.361783879,889.8177679,0.449572261,1.37217744,0.0854908,2.962698423,1
RNA87_FPKM,0.0,37.54593712,0.038625809,19.37980687,0.257640054,0.0,0.036711717,0.721097523,0.96047888,0.039915102,1.278561555,0.323555004,3.255333543,0.0,0.120700369,0.612248393,0.144393337,0.365131242,35.94907685,3.242942152,0.64021907,6.842242512,0.0,0.162248225,0.624385148,1.322147071,0.703307382,0.0,0.614167636,0.876838151,5.942726668,0.029496915,1.244123356,2.67144317,0.452492273,0.305588077,0.0,1.017399188,2.721570732,0.14794299,2.466620467,0.062801675,0.032596836,0.119058475,9.315431876,0.27085112,1.120700611,0.389333695,0.364913123,0.374951072,0.0,0.986815319,0.819435324,2.363045544,0.08898278,0.0,9.675798466,0.040983253,178.5336191,0.958955701,0.0,0.127080155,0.887741156,0.354242382,0.0,6.536787159,0.0,0.34667534,0.442952826,0.241138683,10.09215563,12.15573699,0.026309321,0.791475694,0.026120385,2.543916018,1.415676867,0.465646218,0.279789512,1.347243175,0.228990541,20.49805702,15.66347286,4.453808165,1.281809478,12.93458072,0.296710113,0.080307569,0.507456009,0.26178512,1.152077386,0.270367891,0.362795946,0.045230222,0.255899433,0.021291299,0.049500934,0.0,0.715063185,1.394667963,0.086174065,0.0,2.498423591,1.032141698,1.944191148,0.379790696,0.0,0.267452841,0.0,0.101980958,0.0,0.0,0.347865227,1.48938867,0.117495607,296.3388099,0.578108132,0.906699865,0.09319513,0.20075546,1.854339697,571.5192213,0.0,0.61948438,0.0,4.346493517,0
RNA89_FPKM,0.205240515,36.16513789,0.033298242,19.47785139,0.158669702,0.0,0.0,0.388586581,0.05916197,0.034409705,1.302842043,0.071997123,4.53403046,0.0,0.163537987,0.264049213,0.124524036,0.089962972,27.26255192,3.581545794,0.82798696,5.032368469,0.329629615,0.059963367,0.2153398,0.0,1.399441693,0.072744346,1.444209501,4.159124393,3.180383078,0.008479327,1.724023069,0.767788929,0.362286595,0.13179339,0.0,0.899163354,0.553256953,0.021264206,3.006820016,0.162418761,0.0,0.025666448,7.613634418,0.093411937,1.18509063,0.0,0.449469372,0.323291054,0.0,1.331740089,0.423906,3.753244754,0.268526085,0.06209078,9.08819433,0.105991586,214.2702264,0.578806501,0.1205994,0.255686367,0.722108862,0.203621,0.0,2.425689758,0.304672169,0.054354659,22.40762966,0.178213714,6.483599528,0.899472731,0.113383323,0.593409985,0.0,2.733817707,0.174400987,0.033461105,0.241198801,0.189655936,0.296275692,23.52182455,7.717263078,3.840203352,0.184220381,4.752738192,0.015991081,0.346095551,0.154061719,0.075254026,0.869164878,0.04662579,0.625579524,0.077983446,0.514871863,0.0,0.128073728,0.0,0.911405612,0.429458749,0.0,0.0,0.615443432,0.28707048,0.186272341,0.025193849,0.0,0.472729002,0.0,0.058631886,0.0,0.0,0.730268122,1.141491505,0.0,369.9004747,0.498371032,1.465778864,0.160719078,2.077269433,2.098461816,251.3286705,0.0,1.802663387,0.0,2.01806098,0
RNA94_FPKM,0.0,69.25242582,0.0,6.332474324,0.0,0.0,0.0,1.74995097,0.030496012,0.0,0.0,0.222750025,6.679910843,0.0,0.306657943,2.178365669,0.0,0.0,89.57305115,3.013247134,0.818313348,0.381178286,0.0,0.0,0.055529514,0.0,2.357295771,0.0,1.191562992,0.0,5.20623251,0.0,0.0,0.0,0.02873402,0.135870148,0.0,0.723741616,3.069335699,0.0,10.85327738,0.0,0.0,0.0,14.69719331,0.369282312,0.714499225,0.0,0.0,0.375089189,0.0,5.302998722,0.327894869,1.548292355,0.0,0.0,2.471309812,0.0,404.5236377,0.0,0.0,0.0,0.759610648,0.157534001,0.0,1.152703657,0.0,0.0,49.23799171,0.650931873,33.60853298,9.115049781,0.0,0.030592214,0.301838267,0.721233442,0.0,0.966091763,0.0,0.0,4.378920291,32.25471862,93.73780963,9.900946901,0.0,14.80154323,0.0,0.142744902,0.190662881,0.775997925,0.0,0.817323789,0.465932327,0.0,0.0,0.0,0.022009037,1.113860358,0.525263269,0.0,0.0,0.0,16.186203,0.0,0.0,0.025973169,0.0,0.142684896,0.0,0.0,0.037173864,0.0,0.511046499,0.098109073,0.0,1409.739363,0.0,0.554272584,2.044255212,5.71278562,2.782415034,488.4314743,0.0,0.068839267,0.0,0.0,1
RNA95_FPKM,0.13281027,31.47115695,0.035918618,13.78678332,0.376460913,0.102053552,0.034139522,0.558757962,0.446552692,0.11131286,0.86463106,0.582325619,4.074775646,0.0,0.240507039,1.423531135,0.626602344,0.048521265,46.03769116,3.388162632,0.967352109,5.917750797,0.533277602,0.043098313,0.81282546,1.639261613,1.207396033,0.0,1.038331734,4.485370974,6.043127695,0.064006595,1.983227904,1.932023893,0.060098203,0.284177142,0.023742637,0.851441184,1.810569118,0.137576279,4.58724742,0.408675199,0.0,0.027686247,12.63217106,0.4197612,1.455016853,0.0,0.581699463,0.348629215,0.104743325,1.196859514,0.800041585,1.002277886,0.062054862,0.0,5.915159045,0.152402489,144.5063949,0.35672231,0.130089867,0.512107271,0.950079381,0.164709895,0.0,4.103500002,0.328648085,0.029316026,19.49716862,0.160161107,7.544220127,3.711478483,0.31794484,0.95994174,0.121396282,2.296914248,0.094062662,0.360826924,0.260179734,0.230095676,0.532423062,28.93312443,16.18301211,7.11807197,0.496580629,14.05728254,0.103459934,0.821148872,0.252543804,0.162265148,3.079791625,0.150830995,0.599714643,0.042060143,0.158616958,0.0,0.092090015,0.11091261,1.387623656,1.482171464,0.240317103,0.069500066,1.991339265,0.309614556,0.803508173,0.326000971,0.0,0.671459095,0.16991115,0.031622936,0.0,0.083829623,0.534412452,2.667277751,0.109261966,253.230933,0.537589913,2.107678571,0.346658918,1.804628969,0.969885359,95.01352141,0.0,0.216008186,0.0,4.352605552,0
RNA97_FPKM,0.0,26.15846183,0.0,8.956261077,0.242046685,0.0,0.0,0.625631802,1.165439923,0.087453912,1.248359641,0.446110034,4.253772115,0.0,0.113395118,0.671093707,0.738521521,0.057161299,48.10687788,2.435916453,1.008585405,4.372742392,0.104743541,0.254028182,0.410582042,0.724476161,2.193840226,0.0,1.162636823,1.441671154,8.277466188,0.107765195,1.753072012,1.463920494,0.708456373,0.334959206,0.0,1.254391921,2.230958182,0.027021999,5.919250315,0.068799175,0.0,0.032616253,12.65513318,0.296828134,1.251418447,0.0,0.114254305,0.616368319,0.0,2.115938388,0.628610102,1.999139111,0.02437697,0.157806689,8.663788039,0.044897114,207.3288568,0.525444249,0.0,0.232113721,0.826068845,0.517695803,0.0,10.45875549,1.161508339,0.069072483,23.78872056,0.037750263,19.73530208,21.77255792,0.144109182,1.357663025,0.0,1.737455418,0.443248451,0.34021983,0.306509145,1.627159399,1.129639436,15.60047553,14.71397132,4.8811962,0.351153684,12.62041671,0.0,0.791890755,0.227159497,0.095630853,2.130567805,0.177752515,0.353420045,0.297353726,0.280442385,0.093298393,0.217065077,0.0,0.374794071,0.545838203,0.0,0.081875731,0.586692351,0.948728473,2.604076626,0.032015686,0.061578141,0.468971808,0.0,0.111761807,0.0,0.0,0.430956209,2.327537515,0.064376205,366.2204481,0.0,2.980981325,0.919276675,1.393559321,0.762141688,107.1411486,0.277996666,0.339417403,0.0,6.596055559,0
RNA98_FPKM,0.434863325,30.9881116,0.132262911,18.52828112,0.378212794,0.062665446,0.0,0.737568685,0.587488558,0.182236963,0.928990948,0.715032114,5.432347484,0.0,0.118124552,1.048821678,0.32974537,0.059556521,34.66198544,1.996963169,1.142114391,6.212178217,0.0,0.052928584,0.736651525,0.251611261,1.050122139,0.096315186,0.892471422,1.001387532,4.646055061,0.145948707,2.181535893,4.744669497,0.07380597,0.523492431,0.0,1.306852991,1.136869324,0.0,4.078799674,0.0,0.0,0.0,11.22700881,0.22677812,1.110601084,0.190512542,0.238083774,0.374579171,0.0,1.812540874,0.654898043,2.272079235,0.025398435,0.16441924,7.897826765,0.187113727,139.3721201,0.766446611,0.479029132,0.19347196,0.994487337,0.539312906,0.0,8.754671389,0.806785906,0.179917045,24.78340882,0.196660534,6.552162638,17.55603006,0.210206876,0.746499657,0.0,1.725923268,0.461821828,0.265819634,0.319352755,0.188351719,2.092137731,27.34306727,6.812858765,5.879917284,0.121956009,14.7060549,0.190553025,0.366653393,0.465149003,0.0,2.38407898,0.185200854,0.55226638,0.0,1.071376983,0.0,0.113064465,0.0,0.851910733,1.478647001,0.196718775,0.0,0.611276438,0.988397385,0.73988658,0.033357234,0.0,0.458035823,0.104333047,0.038814982,0.0,0.0,0.638944218,0.661314554,0.0,231.4024794,0.659854698,2.5233664,0.212826044,2.139467534,2.117143361,128.4910089,0.0,0.265229972,0.055079082,6.108080272,1
R_JS001_FPKM,0.203074882,28.76900877,0.494118927,20.60299714,0.667194167,0.058545896,0.078316065,1.089307129,0.731550964,0.127639819,1.561687938,0.634393531,10.01315589,0.866920138,0.349356514,3.591651932,0.769915642,0.333709844,23.59377897,1.51530646,2.048014425,8.63224419,0.71345514,0.049418409,0.954303656,1.40983982,1.499986274,0.224902964,1.190700994,1.402755198,10.61356632,0.167768454,1.1371191,4.747813125,0.448030041,0.488876155,0.108872845,0.840771336,2.335848683,0.078877729,0.136037176,0.401652208,0.0,0.253912864,8.898580939,0.30807884,0.676451204,0.237244269,0.389118604,0.449817664,0.360191335,1.052276094,2.402865729,1.326229985,0.118614385,0.614251251,12.88600891,0.043703274,108.1523192,1.329319902,0.44735302,0.361394425,0.839468616,0.50370265,0.0,7.470370023,0.376874388,0.201623896,4.88102615,0.32141742,19.20207413,6.335946795,0.392636855,1.431056376,0.027853972,1.887080465,0.53919378,0.248242138,0.298358891,0.17589684,0.488499026,17.03615406,16.1720814,5.491385423,1.252901837,11.58107989,0.158196455,0.171168639,0.381063044,0.18606031,3.838927204,0.057675325,0.472804065,0.096404306,0.454862397,0.045380564,0.052783067,0.0,0.629887181,3.186888262,0.643025215,0.079698608,2.283658026,0.781091798,2.303299076,0.342691932,0.0,0.327969595,0.19482755,0.036263332,0.0,0.032055087,0.387054058,1.529379178,0.031332203,291.6530672,0.616476648,3.262997422,1.25883624,3.710855613,0.617960468,741.5025423,0.0,1.238559946,0.0,8.91337121,1
R_JS002_FPKM,0.0,22.24436012,0.284960164,11.15655177,1.358036531,0.364524811,0.054195132,0.953384368,0.784709195,0.235564211,1.080737488,0.338892968,2.67939996,0.799967281,0.2799404,2.259684111,0.816944989,0.038503002,33.48052285,1.640191017,1.122024861,6.107625038,0.775851995,0.034218073,0.860064989,1.626287807,1.077935976,0.186766799,0.74164357,2.912534926,10.30449749,0.050790243,0.262311063,5.037950936,0.739370442,0.225623543,0.0,0.807073327,1.50218821,0.036403233,4.017025088,0.602290586,0.024053593,0.065884701,9.213330193,0.333116554,1.092282999,0.656697168,0.192356622,0.864636041,0.0,0.854823367,1.058164158,2.110896159,0.032839929,0.0,8.856773799,0.090691992,158.8212313,0.566130691,0.103230002,0.250086859,0.123610359,0.392147801,0.0,2.238857958,0.260791585,0.069763071,30.40100207,0.209723797,12.55829885,5.62309258,0.194095832,1.142704901,0.0,1.25150619,0.67160423,0.257712072,1.238527267,0.223173557,0.16906961,10.64026882,11.74196988,5.751598884,0.315286982,11.92105416,0.259994008,0.355492647,0.295352375,0.064415522,4.622628148,0.0,0.237957935,0.200217879,0.188830834,0.0,0.054801119,0.0,0.229429986,0.9556894,0.127177733,0.110300551,1.448574379,0.687953548,2.550390736,0.02156529,0.041478121,0.434183896,0.0,0.050187395,0.0,0.0,0.982143538,2.177804247,0.065019839,556.8293438,0.0,1.421783609,0.939946659,2.814929465,0.513174645,1230.384562,0.0,0.51428079,0.01780418,6.908529695,1
