,IGHV3-21,IGHV1-18,IGKV6D-21,IGHV1-2,IGHV1-3,IGHV3-7,IGKV1-16,IGKV1-12,IGKV1D-42,IGLV4-60,IGHV4-4,IGHV3-64D,IGKV2D-29,IGLV4-3,IGLV9-49,IGLV1-50,IGLV10-54,IGLV1-47,IGLV7-46,IGKV3D-20,IGKV3-15,IGHV1-24,IGLV2-8,IGKV1D-16,IGKV3-7,IGKV3-11,IGKV3D-15,IGKV2-30,IGKV2-40,IGHV2-26,IGHV4-28,IGHV3-33,IGHV4-34,IGHV3-35,IGHV3-38,IGHV4-39,IGKV2D-26,IGKV6D-41,IGKV1-33,IGHV3-74,IGKV1-37,IGKV1D-13,IGHV7-81,IGHV3-66,IGKV1D-39,IGKV3OR2-268,IGLV1-40,IGHV4-31,IGKV2D-30,IGKV2D-24,IGHV1OR15-9,IGHV5-10-1,IGHV3-64,IGLV1-36,IGLV3-25,IGLV3-27,IGKV6-21,IGKV3-20,IGKV1-17,IGHV1-69D,IGKV1-6,AC135068.3,IGHV7-4-1,IGLV11-55,IGHV1OR21-1,IGKV1-9,IGKV1-39,IGHV3OR16-10,AC135068.9,IGLV1-51,IGLV5-48,IGLV6-57,IGLV5-52,IGHV8-51-1,IGHV1-69,IGHV4-61,IGHV3-73,IGHV2-70D,IGKV3D-7,IGHV3OR16-9,IGHV3OR16-12,IGHV3-72,IGLV3-9,IGKV1-8,IGHV2-70,IGKV1D-17,IGKV1D-37,IGHV3-15,IGHV3-13,IGHV3-11,IGHV3-20,IGHV3-16,IGHV3-23,IGHV3OR16-13,IGLV4-69,IGKV3D-11,IGLV8-61,IGKV2D-40,IGKV1OR2-108,IGLV3-22,IGHV3-43,IGLV3-16,IGLV2-11,IGLV3-10,IGLV2-14,IGLV3-12,IGLV2-18,IGLV3-21,IGLV3-19,IGLV2-23,IGKV4-1,IGKV5-2,IGHV3OR16-8,IGHV3OR15-7,IGHV3-30,IGHV1-69-2,IGKV1D-12,IGHV2OR16-5,IGKV2D-28,IGLV3-32,IGLV2-33,IGLV5-37,IGLV7-43,IGLV1-44,IGLV5-45,IGKV2-24,IGKV1-5,IGKV2-28,IGHV4-59,IGHV4OR15-8,IGHV1-58,IGHV3-49,IGHV3-48,IGHV3-53,IGHV5-51,IGHV1-45,IGHV1-46,IGKV1D-8,IGKV1-27,IGLV3-1,IGKV1D-33,IGKV1D-43,IGHV2-5,IGHV1OR15-1,IGHV6-1
R_JS019_FPKM,3.293516952,2.235106631,2.036823441,0.599302842,3.163408675,4.455885721,0.220457491,1.04644633,0.0,0.690357142,1.198605685,2.123874946,1.904113369,0.0,1.425798294,0.0,0.581683854,4.707692531,6.058484413,4.49295234,2.450158535,0.810808313,6.284159029,0.0,0.0,2.337739079,3.57629366,2.349727484,0.0,1.09313816,0.196077486,3.672363441,2.082651968,0.0,0.0,1.568198667,0.640793039,0.0,0.353979158,2.838367248,0.0,0.886282491,0.0,0.390108557,6.646761601,0.0,4.298194096,0.0,2.319984098,1.067911895,0.0,0.812785895,0.0,0.0,3.28828007,0.221042258,0.615540112,4.998409479,1.322271351,0.0,0.0,0.236070627,0.414369039,0.0,0.0,1.425798294,0.837292002,0.0,0.0,7.92350734,0.0,3.303974516,0.879267063,0.0,0.0,0.0,1.715624384,0.0,0.0,0.0,0.0,1.801188322,0.542102571,0.418533552,1.861688362,1.722544584,0.236070627,3.240760388,0.0,0.704528999,1.605986587,0.0,11.1844881,0.707958315,3.57865325,2.626808568,3.219515357,0.388057896,0.0,0.0,0.0,0.0,4.165303937,1.090276542,10.56852577,0.467911106,2.042855193,1.245395109,6.408088675,5.476278182,7.742034252,0.204247381,0.0,0.0,0.966323989,0.0,1.796453999,0.0,3.560088835,0.0,0.0,0.0,1.081780881,5.173125119,0.0,0.0,3.444920918,1.067911895,1.178083843,0.0,0.0,0.569269443,0.192900304,0.875339003,1.015818632,0.0,0.381540894,0.0,0.654212789,4.186235112,1.417500095,0.469754296,0.0,16.04747776,0.401388804
R_JS020_FPKM,5.166828085,11.7047079,0.434665675,1.917998321,8.999437272,7.233559319,0.47031286,1.339789814,0.0,0.736378326,5.32790426,1.510584549,1.015594528,0.0,2.607272015,0.0,1.489349517,5.677211811,2.769803258,3.195350059,5.830756021,1.513687291,10.65734315,1.175521734,0.0,3.400616444,6.508066064,1.139351834,0.0,1.632875266,0.209150895,9.07247287,3.110381288,0.0,0.0,1.881894824,0.0,0.0,0.62938699,10.90041029,0.0,2.83610174,0.0,0.0,17.25380311,0.507937889,3.711846362,0.0,1.799787771,3.190134655,0.0,6.06903666,0.0,0.452361988,3.975582814,0.0,0.0,2.888158462,0.705208873,0.216275257,0.935416012,0.0,0.44223448,0.0,0.0,0.434665675,3.349350869,0.0,0.251810568,9.138246073,0.0,4.783285356,1.406956058,0.0,0.215750317,0.972313381,1.220220471,0.0,0.0,0.0,0.0,0.840710103,2.120571716,1.11645029,2.730680338,1.837563085,0.0,4.677249005,0.413437817,3.569766872,0.0,0.0,10.08005329,3.272700807,3.181483642,1.601162544,4.29320981,0.0,0.0,0.0,0.819027845,0.461761717,9.108921038,1.861037093,15.03254416,0.0,1.210755355,1.623892959,6.364498409,5.487992873,22.13454878,0.0,0.254696649,0.0,0.206239282,0.0,8.623237736,0.0,6.076487025,0.0,0.0,0.0,2.077416364,8.753566661,0.0,0.911430986,4.510180263,0.911430986,4.667929711,0.0,0.214708045,0.607218574,2.674220798,0.622518537,1.733941877,0.0,0.0,0.0,0.0,8.708262793,1.977384122,0.0,2.351043467,16.11225118,6.638487765
R_JS021_FPKM,3.659360406,4.413562328,0.577104107,5.282915987,0.0,4.025360016,0.624432751,0.0,0.0,0.652031989,0.0,0.0,0.674387371,0.390520675,1.923624663,0.0,0.769171658,5.799232093,1.021858213,3.182348634,2.670085745,0.574295815,10.3482126,0.624432751,0.0,5.017705068,2.384197776,1.61380168,0.0,1.032586383,0.185072347,6.389101795,2.163545587,0.0,0.0,0.740450182,0.0,0.0,0.334328017,1.742415787,0.0,1.046317585,0.0,0.552776534,6.27736027,0.0,8.505506822,0.183775111,1.991803765,0.80690084,0.0,0.191843287,0.0,0.800741291,3.726697743,0.417453136,0.387635055,4.130451805,0.208083989,0.0,0.621146263,0.445835219,0.0,0.0,0.0,0.384791766,3.953580338,0.0,0.222820815,11.52837878,0.0,3.120265764,0.0,0.0,0.0,0.344376,0.720117454,0.0,0.0,0.0,0.0,0.212675449,0.853395688,0.0,1.098925732,0.0,0.0,3.600743649,0.548919953,3.326691278,0.0,0.0,9.470352473,0.445835219,3.943152081,3.721127753,2.09038221,0.122136254,0.0,0.0,0.181234442,0.408778785,7.670985503,3.089470941,14.67848961,2.873028278,1.500618276,0.653513974,5.634620376,2.82100626,18.1336608,0.0,0.0,0.0,1.460284582,0.0,1.0604189,0.0,3.586420647,0.0,0.0,0.0,2.247839571,8.086725783,0.0,0.403538031,5.471831521,1.210438871,2.701998777,0.0,0.380144522,0.179170268,0.546378657,0.275621422,1.727089609,0.0,0.360359664,0.0,1.441693475,4.349007052,1.441693475,0.0,2.913898981,10.47528854,2.085345144
R_JS022_FPKM,3.456565628,3.198737663,1.068924813,4.822383351,3.320208714,1.829934429,0.23127087,0.219649219,0.0,0.482985575,2.096623965,0.990599309,0.37465881,0.433848084,1.71015016,0.0,0.610600906,3.437107693,2.952086651,2.161151871,2.571387693,0.0,4.904170583,0.462541741,0.0,4.906696849,3.09106579,0.0,0.0,0.0,0.0,3.651377283,2.622832429,0.0,0.0,1.028682938,0.0,0.0,0.247649827,3.276703859,0.0,0.930004138,0.0,0.0,4.185488322,0.49954508,3.866691914,0.0,1.770763077,0.0,0.0,0.426440922,0.0,0.0,3.681323239,0.231884321,0.0,7.4316161,0.0,1.276424909,0.0,0.0,2.174856203,0.0,0.0,2.137633725,0.439298437,0.0,0.0,5.843689009,0.0,3.962897538,0.0,0.0,0.21218541,0.0,0.200046657,0.0,0.0,0.0,0.0,1.181475937,1.327616109,0.0,0.976764123,0.657296158,0.247649827,2.600808605,0.609909691,6.654307014,0.0,0.0,7.690574065,0.742949482,4.59051352,1.378448258,0.0,0.271491891,0.0,0.0,0.0,0.0,4.152909995,0.686547558,13.04935688,0.0,2.620470252,1.307096021,7.653119498,3.657380032,8.288047695,0.0,0.0,0.0,2.840051167,0.0,2.356582732,0.0,3.113639082,0.0,0.0,0.0,2.952086651,5.991018548,0.0,0.0,1.479082339,0.672464531,1.236426316,0.0,0.0,0.199135282,0.607086035,0.306201012,1.705979062,0.0,0.400398728,0.0,0.686547558,5.931194506,1.14436151,0.164324039,3.006754922,12.38399227,3.581501735
R_JS023_FPKM,9.44482403,5.349081639,1.588696757,6.817507064,3.906993352,5.855841765,0.429746676,1.428635462,0.0,1.121968703,7.596616145,0.0,1.160316024,0.604735552,0.993038314,0.0,1.361264609,5.98709527,3.375683302,2.007832361,4.410441278,0.395241468,5.341656212,2.148733378,0.0,2.901004663,5.127765415,1.874464506,0.0,1.492380352,0.0,17.14966939,0.609271068,0.0,0.0,1.337875092,0.0,0.0,0.345196073,4.151188714,0.0,0.216128149,0.0,0.190314248,2.808323522,0.0,6.18676157,0.0,4.523976713,1.457940805,0.0,0.0,0.0,0.0,1.496307668,0.0,0.0,4.873537612,0.644731289,1.383447479,0.213853116,0.0,3.232930526,0.0,0.0,2.184560882,2.653089558,0.0,0.0,6.473038455,0.0,4.371848086,0.0,0.0,0.591525309,0.177820971,1.486903829,0.0,0.0,0.0,0.0,2.52452819,2.642893465,0.0,3.403279015,0.458098547,0.920363985,7.248944925,0.37777731,5.666926432,0.0,0.0,18.99011279,0.460181993,2.520118482,4.390574425,5.68977709,0.0,0.0,0.0,0.374295492,0.843866199,1.421492285,1.063226886,14.54787347,0.684574234,0.66405566,0.539681872,8.402623163,3.883296902,48.16153973,0.0,0.0,0.0,8.103659905,0.0,3.065212474,0.0,5.553889017,0.0,0.0,0.0,1.687732399,6.957287187,0.0,0.0,5.496391927,0.833047402,1.805021012,0.0,0.0,0.185112036,0.752056682,0.426809855,0.792410943,0.0,0.496012957,0.0,0.0,4.285695019,2.764213728,0.610692644,3.867942632,12.88557242,4.305953738
R_JS024_FPKM,2.082429784,3.931261322,0.0,0.429430389,4.080549727,4.164859568,0.23686835,0.0,0.0,1.978929102,1.503204074,0.0,0.895480141,0.0,0.0,0.0,0.750418803,6.160348769,2.55839232,0.8048201,3.038746579,1.960848105,5.88874152,0.473736699,0.0,2.969524274,4.296346915,0.918320371,0.0,1.645239104,0.0,5.193899756,1.343249657,0.0,0.0,1.896255461,0.0,0.0,0.380465593,4.728910831,0.224965417,0.0,0.0,0.0,3.334015297,0.767453453,5.060192439,0.836787254,3.626992972,0.229580093,0.0,0.0,0.0,0.0,2.356433703,4.037880387,0.220532601,2.238612018,0.473736699,0.0,0.471243348,0.0,3.786768423,0.0,0.0,0.218915003,0.89986167,0.0,0.0,8.516935924,0.0,3.804889484,1.417677738,0.0,0.217320961,0.0,2.049072785,0.0,0.0,0.0,0.0,1.089065637,0.776887081,0.0,0.250101218,0.0,0.0,1.639295961,0.624671415,2.271706722,0.862999866,0.0,6.632886328,0.0,2.56448038,1.613451205,2.811723467,0.0,0.0,0.0,0.206304692,0.0,2.910133789,0.937552211,7.796058712,0.754518844,0.975871783,0.0,4.987866977,6.064699932,9.486947377,0.0,0.0,0.0,2.493079535,0.0,0.482675127,0.0,3.571598218,0.0,0.0,0.0,2.093269016,6.519227764,0.0,0.0,1.683166931,0.918320371,1.628098123,0.0,0.216271102,0.611864939,0.829039223,0.313612035,0.873524255,0.217849723,0.820305134,0.0,0.937552211,2.474826742,0.468776105,0.0,3.316375004,7.610012525,2.589198264
R_JS025_FPKM,10.21914235,18.60417867,0.608228507,11.13428458,6.087139633,8.676592576,1.09664271,1.041535036,0.0,2.061376308,0.39770657,0.0,1.539753354,0.0,0.608228507,0.204745234,0.578953833,8.759629786,4.953162055,3.539955308,4.689440896,2.218938463,10.7446429,1.09664271,0.0,3.17263007,8.165358696,1.062899857,0.132462971,2.82894317,0.0,16.92831585,0.621913648,0.0,0.0,1.365587256,0.637860152,0.0,0.352359007,7.062255378,0.0,0.220536755,0.0,1.747583661,8.158820635,0.47383897,3.055702672,2.518288196,5.037496345,0.637860152,0.0,0.0,0.192394013,0.0,7.854722997,1.099551576,0.0,6.218354937,0.438739787,4.034554578,0.43643063,0.0,6.187417848,0.0,0.0,1.419008762,2.08326644,0.0,0.0,8.738626435,0.0,3.758053278,0.0,0.0,2.21355269,0.725621717,7.399272411,0.0,0.0,0.0,0.0,3.921449891,0.899199445,1.041535036,3.936973387,0.0,0.939402619,3.415007534,2.699416669,3.856333132,2.597174332,0.0,20.53561167,0.46981201,3.759618406,3.54792818,7.209649128,0.514921001,0.0,0.405485671,0.382128202,0.0,7.254682298,0.65121848,16.49952171,0.23292646,0.903567097,3.029976032,7.917227424,23.94825223,23.88677418,0.0,0.0,0.0,9.233643311,0.0,2.011369874,0.0,7.204455292,0.0,0.0,0.221716096,1.507466452,9.409488675,0.208871082,0.0,4.987044098,1.275519908,2.679985469,0.0,0.0,0.377775944,1.343459685,0.725973633,1.213299425,0.201756252,0.632871671,0.0,0.0,9.166058147,1.844812137,0.0,5.922160094,12.21334105,4.195478919
R_JS026_FPKM,25.47442384,25.94264058,0.194130058,3.045566641,17.68385528,20.67479849,1.050049752,0.797787972,0.0,3.289169219,0.76143792,0.0,2.041142395,0.0,20.57193768,0.391904261,0.332570418,44.27136884,6.185146372,8.205302931,5.567150559,6.952608739,16.88866949,0.839998976,0.0,6.682147379,11.22505115,1.424718031,0.126835772,7.916851913,0.0,18.78515754,3.968802256,0.0,0.0,5.416193317,0.0,0.0,0.449744494,11.088385,0.0,0.0,0.0,0.92955224,16.0442584,0.453489216,28.66919781,0.0,3.617214371,1.017740529,0.0,0.0,0.552483571,0.0,29.0350639,1.684454179,0.0,10.71580467,0.839998976,7.532164896,0.0,0.0,18.16577723,0.0,0.0,2.134864657,3.789250524,0.0,0.224926894,27.13903199,0.0,16.41507291,0.209496553,0.0,3.275243891,3.647527562,2.179591938,0.0,0.0,0.0,0.0,0.750864908,1.205292911,1.396080482,3.769275092,0.0,2.47354007,11.62490233,4.06120765,12.0827094,3.825351572,0.0,45.56797966,1.798977976,8.335468776,10.54783936,2.300680379,0.61633355,0.0,0.0,0.182947451,1.236989191,18.65340918,2.909110115,46.79653624,0.445846139,4.109323457,8.04312608,33.47704293,19.60701631,34.96692857,0.0,0.0,0.0,1.289188009,0.0,3.851212066,0.0,6.218975872,0.0,0.0,0.0,2.680210053,23.28608792,0.0,0.610565177,6.266616902,1.424718031,9.461092272,0.0,0.0,1.084831067,1.469998207,0.55607638,1.742344531,0.0,0.969525535,0.29723076,1.454555057,16.75277191,4.883091409,0.0,11.33947584,24.73496352,11.66737807
R_JS027_FPKM,8.829761924,11.68940882,0.456489889,0.746270065,8.509146223,6.948004653,1.975871657,1.251158315,0.0,0.343895725,1.194151102,0.0,0.889216088,0.308908815,0.913131435,0.0,0.173869068,5.811279457,2.586649327,3.496708118,3.661337676,1.514479956,3.611782897,1.975871657,0.0,3.810767858,2.357691613,1.11714069,0.0,1.306984277,0.292918241,21.08434855,1.244902524,0.0,0.0,1.171672963,0.0,0.0,0.793449181,9.649109637,0.0,1.986381612,0.0,0.0,5.462755644,0.0,3.823182095,0.581730151,2.678825648,0.0,0.0,0.0,0.433188781,0.475074719,9.500082196,0.16502417,0.459862967,5.290525586,0.0,0.0,0.0,0.0,12.38647259,0.0,0.0,0.456489889,2.033054338,0.0,0.352663604,7.680313627,0.0,7.40558426,0.328470323,0.0,0.453165933,0.0,0.0,0.0,0.0,0.0,0.0,0.504690212,0.540087863,0.781896022,1.912473112,0.702012701,0.0,4.41534524,1.592245056,7.237477527,1.34981957,0.0,20.74751389,1.939561966,4.1594308,2.80369481,3.457837827,0.0,0.0,0.0,0.0,0.64670261,8.869542806,0.814645594,16.72179972,0.0,4.579088188,0.206794439,5.448265576,4.587602842,9.024040443,0.152485569,0.0,0.0,5.487681529,0.0,1.677766204,0.0,8.600424664,0.0,0.0,0.0,0.970053915,3.998483421,0.0,0.159523365,4.796911901,3.989833622,2.389144209,0.0,0.0,0.0,1.152687522,0.654064373,2.27718507,0.0,1.140274025,0.0,1.629453565,11.10348458,1.46642702,0.468008468,2.963889533,12.34269901,5.099301769
R_JS028_FPKM,5.978928275,3.319754504,0.0,1.08800907,8.614552826,3.86869673,0.600131987,0.380049082,0.0,0.417844019,3.989303583,0.214136987,1.620356365,0.0,0.55464521,0.0,0.52808579,3.344224439,1.178440993,2.379009212,2.566175239,1.471920479,3.364040179,0.0,0.0,2.893493509,0.57285326,0.969511348,0.120751368,0.0,0.0,3.508953321,0.378148837,0.0,0.0,1.245388561,0.0,0.0,0.42838562,1.15936912,0.0,0.201038182,0.373480333,0.0,3.217659074,0.0,2.229482959,0.176612982,1.148607044,0.0,0.0,4.057413644,0.0,0.0,3.183788978,0.0,0.186183144,1.701374183,0.600131987,4.415569656,0.0,0.428497266,1.692909635,0.0,0.0,0.184817497,1.139949201,0.0,0.0,2.915808369,0.0,1.71376577,0.399101675,0.0,0.550606532,0.0,0.865238961,0.0,0.0,0.0,0.0,0.510958684,0.820193982,0.0,2.534635655,0.284322434,0.0,3.460775472,0.703349413,2.238179914,0.546626244,0.0,9.102123442,0.214136987,0.902409131,2.043692713,0.365361195,0.11737633,0.0,0.0,0.0,0.785559084,3.402748366,0.0,11.09802852,0.212332462,0.0,1.884135308,3.209124169,1.958147252,15.6013472,0.0,0.0,0.0,0.701717511,0.0,2.445820928,0.0,3.12380136,0.0,0.0,0.0,0.0,1.295416096,0.381006385,0.0,2.842779852,1.163332775,2.138705251,0.0,0.182585402,0.344554749,0.525115489,0.0,0.922218112,0.0,0.115405124,0.0,0.395967368,3.799896687,0.593847882,0.0,3.000659935,12.42441107,0.91110705
R_JS029_FPKM,5.306034904,2.225983213,0.185875157,7.295267813,6.931351348,5.659805712,0.603556579,1.719871182,0.0,0.210008119,0.547108842,0.0,0.325920553,0.0,0.557810237,0.0,1.380832481,6.913961403,4.345934511,3.588957928,4.473647314,0.925221009,15.00471594,0.603556579,0.0,4.462264607,4.033046157,1.365095596,0.0,0.399268892,0.0,10.58744784,1.330968206,0.0,0.0,1.610608777,0.0,0.0,0.107681217,2.5912493,0.0,7.888372791,0.0,1.424848294,4.854537858,0.869265416,7.474512722,0.0,0.962698316,0.584985608,0.0,0.0,0.0,0.580520069,1.801338764,0.807010333,0.0,7.795374043,2.011988544,0.370125177,1.000699565,0.0,2.837804737,0.0,0.0,0.37193508,1.528668899,0.0,0.0,14.27214929,0.0,3.878022355,0.20058823,0.0,0.553748512,0.832091542,0.348104,0.0,0.0,0.0,0.0,0.925011798,1.319761869,0.382214693,0.0,0.0,0.646301379,4.698971674,0.884339151,5.466887747,0.0,0.0,16.02038881,0.430938946,2.178169731,3.254595495,6.245985276,0.236213428,0.0,0.0,0.175168063,0.0,11.59803239,2.389144286,27.0537009,0.427307438,3.522939924,0.50538687,2.622482908,5.151071522,27.42429191,0.186330733,0.0,0.0,3.705536608,0.0,2.664895031,0.0,4.225111352,0.0,0.0,0.0,2.172869113,7.002721767,0.0,1.365095596,6.861911466,1.560026209,1.843743671,0.0,0.0,0.346518104,0.528112007,0.665964684,3.338882661,0.0,0.46449297,0.0,1.990920601,4.394994286,0.49773015,0.142900262,6.63952221,21.32922999,2.199164138
R_JS030_FPKM,8.386609728,5.668291908,0.391859011,1.153023997,8.115357833,7.454805451,1.271986791,1.006723214,0.0,0.0,2.690580732,0.0,3.205520735,0.0,0.587788517,0.197864612,1.455079605,5.906965234,4.163073174,5.042392167,6.527207405,0.389952155,15.96580535,4.240167122,0.0,9.404023854,6.475972226,4.109700441,0.12801145,2.734480308,0.0,1.859284636,0.801351678,0.0,0.0,0.94276668,0.0,0.0,0.68103542,3.822597129,0.0,2.557717632,0.0,0.187670182,7.246689727,1.373745734,12.40480349,0.0,8.318231676,0.410949578,0.0,0.0,0.0,0.815625118,3.796086412,0.850240507,0.592131782,9.215943377,0.0,0.0,0.632646062,0.0,7.575363205,0.0,0.0,0.587788517,2.214991612,0.0,0.0,15.86305189,0.0,9.761959908,0.0,0.0,0.389005669,0.0,1.10025402,0.0,0.0,0.0,0.0,3.140540111,0.869144987,0.805378571,1.343047505,2.108970235,0.0,4.951325736,0.745443421,5.591163149,0.57929037,0.0,12.42892521,0.454023614,2.677737864,6.136836345,6.000652217,0.497733962,0.0,0.0,0.0,0.0,9.616619216,3.776211614,29.90257185,6.302990209,1.310111735,4.126694382,2.125601268,6.704853944,27.70605865,0.0,0.0,0.0,1.301499245,0.0,1.511984298,0.0,6.849500735,0.0,0.0,0.0,3.538643295,8.408528596,0.0,0.0,5.422980588,3.493276073,1.457003051,0.0,0.0,0.182540246,1.854980736,0.0,1.56361303,0.0,0.489375071,0.0,1.258667557,4.832471968,1.048889631,0.0,18.65665087,13.39437492,6.179481932
R_JS031_FPKM,19.72079698,8.273114831,0.0,8.134237603,6.101627787,7.888318792,1.180656692,0.448530884,0.0,1.972544661,2.354741902,1.011418084,1.147731545,0.0,2.18256657,0.440778498,1.246745429,15.13304826,7.651139873,3.811210203,7.674156291,3.257805247,22.27251296,0.708394015,0.0,3.871105226,3.832003153,2.060030978,0.142584099,2.108693127,0.420035981,8.905487959,2.901106662,0.0,0.0,1.260107942,0.0,0.0,0.632136302,3.953649168,0.0,1.186936781,0.440778498,1.045171498,12.58227404,0.0,8.114789766,0.0,4.971548046,0.686597276,0.0,1.088507877,0.0,0.0,8.22158985,3.551612617,0.439692837,5.13254781,0.0,8.470157486,0.0,0.0,4.440910911,0.0,0.0,1.309403118,5.831135833,0.0,0.505709042,11.70287852,0.0,6.574481761,0.0,0.0,1.29986863,0.585936406,2.4512243,0.0,0.0,0.0,0.0,1.085692002,1.936376849,0.0,2.244167825,1.174442709,0.0,4.493733359,1.037879604,7.737315049,1.505550654,0.0,12.39754296,0.252854521,3.408629123,2.81464034,3.018599785,0.0,0.0,0.0,0.411325557,0.231838041,41.2842261,2.570490506,23.98105813,0.501447449,0.486417689,4.596633819,8.997286686,3.734071379,13.27337921,0.0,0.0,0.0,1.449660142,0.0,4.09022439,0.0,5.594894906,0.0,0.0,0.238656807,3.014136792,11.85085036,0.0,0.686597276,4.530343939,1.602060311,1.442547813,0.0,0.0,0.609961134,0.619844763,1.094226832,1.523911028,0.0,0.136271215,0.0,1.869270071,5.158339507,2.687197806,0.33555506,7.084433633,9.356145707,1.935932726
R_JS032_FPKM,8.783941824,4.354991501,0.503672259,3.952499411,3.998697942,4.152433757,0.36337106,0.862704057,0.0,2.845656128,0.988160149,1.556422218,0.686729251,0.0,0.839501747,0.169500477,1.246890025,8.436704594,5.708076098,2.777819039,4.816522013,2.506392989,6.375985511,0.36337106,0.0,4.905359123,7.110287964,2.112991513,0.109660852,0.721019741,0.0,11.47233588,0.858390537,0.0,0.0,1.292745984,0.0,0.0,0.194552777,6.434574079,0.0,0.913181422,0.0,0.804112915,6.757887001,0.392440745,6.580638263,0.0,3.30338238,1.056571237,0.0,1.172464574,0.0,0.0,5.602375605,0.182089372,0.0,4.120480636,0.181607654,5.346981259,0.180651824,0.0,2.90418353,0.0,0.0,1.679147442,1.380444832,0.0,0.389105555,9.003564172,0.372233769,3.696419377,0.543540775,0.0,1.000152384,0.0,3.142983371,0.0,0.0,0.0,0.0,0.278381019,2.085511824,0.0,2.493780049,0.387221718,0.0,6.285966742,0.479074311,3.920072322,0.827364373,0.0,16.05584545,1.167316664,3.11416716,2.629463467,0.165815684,0.426566027,0.0,0.0,0.158174408,0.53507001,5.494023244,4.85391154,14.5207712,0.385826575,2.245413324,4.791232104,6.557716033,3.693613961,13.02002403,0.0,0.0,0.0,2.54936244,0.0,1.480908472,0.0,3.423947652,0.0,0.0,0.0,1.783821568,7.646880151,0.0,0.352190412,5.550805065,2.289162199,0.416165563,0.58357494,0.331773577,0.782132607,0.317949678,0.360774,1.67505196,0.0,0.733909123,0.642989166,1.078698383,6.384335458,0.629202193,0.0,4.541904623,12.06177184,2.978625234
R_JS033_FPKM,28.36893568,14.35636018,1.877202162,13.91072063,5.614945809,23.8061953,4.739127804,0.643028211,0.0,1.413951536,3.068440897,3.383254869,2.437342036,0.0,1.45990548,0.421205078,2.859379243,8.593439152,3.766790122,16.10257871,10.42190392,1.660434337,30.36010073,3.610785782,0.0,10.88088117,10.77097328,8.311806428,0.272504883,2.686879035,0.200793345,18.60481229,5.971444844,0.0,0.0,2.609298347,0.656218533,0.23001933,0.845752608,9.882062183,0.0,2.722608809,0.0,1.198713012,15.65454168,2.193644812,16.34839575,3.188965013,15.33340691,2.187247614,0.0,3.537107797,0.0,1.302418463,11.67340388,1.583823186,0.420167627,31.34976186,2.256684046,1.452801317,6.959218857,0.0,0.0,0.0,0.0,5.840043857,6.644480316,0.0,0.241748361,44.07811382,0.0,11.11626918,0.900428495,0.0,0.828306795,0.746744857,1.561644194,0.196629427,0.444239731,0.0,0.0,7.608354655,3.700953199,2.143282837,1.906252829,3.207028994,0.0,7.027497598,4.166023977,18.03493563,0.0,0.0,38.7034097,0.966749007,11.197658,10.56715924,0.206128433,0.927175996,0.0,0.0,0.0,1.329481704,19.6202151,4.912899166,65.99508379,0.0,7.90283953,4.392862402,15.16030061,15.63363753,65.00968599,0.209159734,0.0,0.0,10.09409815,0.0,3.448894485,0.0,12.88087608,0.0,0.0,0.0,2.880394279,16.25730366,0.0,4.812121748,14.91244964,5.030935008,3.274347987,0.0,0.0,0.777363097,1.579718779,1.792821212,6.657936709,0.0,0.65116532,0.0,2.00988399,14.78921526,3.461391578,0.0,16.24876429,12.08301818,13.15544121
R_JS034_FPKM,8.366401612,7.994639011,0.58649409,3.642597016,4.047902912,18.59230774,1.480494131,1.004294957,0.0,0.0,3.259303707,0.0,3.654654035,0.991834722,5.473122557,0.197428875,1.004949958,10.41065889,14.32807564,5.748893987,5.607201829,2.723244679,21.03036915,1.480494131,0.0,3.263191203,7.26791061,2.664858637,0.0,1.678702036,0.188138104,10.94386602,2.1984437,0.0,0.0,3.38589238,0.205022293,0.0,0.679416554,6.128709869,0.0,2.126337405,0.0,0.187256895,11.48164059,1.142026837,8.642943679,0.0,5.667106648,1.639962758,0.0,0.0,0.0,0.0,7.363510282,3.180934369,0.196942597,8.794195193,1.057432256,0.0,0.63125285,0.0,4.375221489,0.0,0.0,3.127557339,4.419193564,0.0,0.226511882,6.165615718,0.216690228,6.114868078,0.210972808,0.0,0.388149001,0.52489296,3.110136489,0.0,0.0,0.0,0.0,1.512504815,1.213940958,1.606998683,2.903058292,0.300596595,0.0,6.58602426,0.929556728,7.436951537,0.385343105,0.0,16.10026246,1.132321226,9.92166939,4.681508417,14.67617368,0.0,0.0,0.0,0.0,0.20768492,16.98870018,0.627947861,39.97328177,0.0,6.53521666,1.328077848,6.573960766,5.733252194,23.33007657,0.0,0.229108007,0.0,4.080833036,0.0,4.956328121,0.0,9.110664673,0.0,0.0,0.0,6.021989143,16.43438448,0.0,0.0,16.68058235,2.664858637,3.553210179,0.0,0.193136943,2.731690791,2.405775159,0.70001645,4.289851314,0.0,0.610243348,0.0,3.767026863,5.624389763,1.360333598,0.0,6.979408779,4.982546852,5.586664627
