,AL133216.2,AL732372.2,GTF2IP13,AMZ2P1,FAM157B,PKD1P5,RP9P,SMG1P1,CCDC144B,AC009093.3,UBE2Q2P1,USP32P3,HERC2P9,CSPG4P11,FRG1CP,H3P37,PKD1P3,PKD1P6,GUSBP2,AC009053.1,SMG1P3,AC242842.2,ANAPC1P1,ADAMTS7P3,HERC2P3,AC138409.2,BMS1P1,AC110079.1,RPL23AP82,AC004381.4,LINC00888,NMRAL2P,SMG1P4,AL390719.1,EP400P1,LINC01347,ZNF658B,C9orf129,CROCCP3,UBE2Q2P2,AC005622.1,GPAT2P1,FAM238A,AP000769.1,ZNF252P,PDPK2P,CASP4LP,NSUN5P2,A2MP1,SHLD2P1,EEF1DP3,H2BC19P,CEP170P1,AC127502.1,LSP1P5,ULK4P2,AC068620.3,AP000347.1,LRRC37A17P,FAAHP1,LRRC37A4P,POLR2J4,AOC4P,AC211429.1,MRPS31P4,DNM1P47,SIGLEC17P,AC007342.3,STAG3L1,FGF7P6,AL353743.1,PARGP1,PMS2P10,AC010203.1,CD99P1,ANKRD20A5P,MFSD14C,AC027559.1,WASH3P,PVRIG2P,TBC1D29P,PLEKHM1P1,GTF2IP9,AP000356.3,AC073264.3,FAM86C2P,EFL1P1,PRSS40A,AC009093.9,NBPF8,ADAMTS7P1,AL158066.2,AGAP12P,RHOXF1P1,MT1L,CCT6P3,HTR5BP,HERC2P7,NPEPPSP1,ZSCAN12P1,CELP,ZNF56,SUGT1P3,LINC00674,Diagnosis
R_JS024_FPKM,0.145480271,6.633479718,0.596508722,1.029766992,53.31046375,7.409219246,0.78251545,0.575420258,0.335347585,0.5422101,0.156578312,0.565161811,0.408595425,0.054706458,1.75530029,0.207772569,7.091958512,3.854182784,0.065046303,2.082008402,1.845745978,0.626127525,0.480436695,0.068540114,0.585802446,0.431693664,0.495236552,9.225027551,0.438941608,0.278062845,0.156692873,0.0,0.913242735,0.26220529,0.214655011,3.22982798,0.264026185,4.284779081,1.256302648,0.215334863,0.630955537,0.197609365,2.56915008,0.564252795,0.401957906,2.104127844,1.1087962,6.0090563,0.69127252,0.793453053,0.114496466,3.642843013,1.581228405,2.453248347,1.524940067,0.151052275,0.05005753,1.386890839,0.070584341,0.288274769,0.294022949,2.649569927,0.482584989,1.198539386,1.147975963,0.13091269,2.738855841,4.557628526,5.702982296,0.092162878,1.25631262,0.7188251,1.755747189,0.218808006,1.505505369,0.253601567,2.259288802,1.323010132,1.037350969,14.00838279,0.0,24.34204569,0.297462578,0.363825462,0.398226567,0.061937075,0.0,0.062779579,1.111663324,7.736225799,0.305615689,0.55612569,0.086550252,0.542959717,0.0,1.956623938,0.038149227,0.220295147,6.271699431,0.215646041,0.0,0.478830957,0.31803811,2.137099778,1
R_JS025_FPKM,0.190825409,5.846045478,0.860033106,0.796944159,36.87496251,2.776629076,0.879798048,0.588880637,0.348522994,0.143429552,0.451039117,0.399115833,0.450776376,0.0,1.537416116,0.352661914,6.202412126,3.679483303,0.451751176,3.045547829,1.167359843,0.0,0.166818499,0.063476769,0.303487418,0.53295707,0.599649245,14.13846395,0.590281001,0.2574605,0.145072255,0.036234136,0.665906585,0.890212577,0.233151743,3.671157189,0.061113216,1.882804814,1.273534854,0.159504148,2.775054897,1.921063352,2.610871104,0.442066752,0.463877463,1.869677804,0.951004188,8.514419399,0.714488378,1.210059075,0.106038133,2.868028541,1.554449638,2.498656876,1.835537037,0.279753861,0.061798197,0.873565447,0.604595301,0.554377542,0.201987861,4.55608067,0.23517259,0.475650974,0.987021381,0.165561142,2.706272308,5.16327598,6.085450722,0.0,1.243437659,0.927030402,2.167635306,0.607854833,1.134907492,0.285863605,2.03597936,0.668170267,1.696222131,14.41181544,0.028623341,24.24183394,0.275487773,0.757927015,0.280938756,0.068823017,0.0,0.046502472,0.051472266,6.454817856,0.282965167,0.515042359,0.140254854,0.293266591,0.624499293,0.657180068,0.141290637,0.339950817,6.031874051,0.039943073,0.0,0.637355411,0.490793602,1.681905098,1
R_JS026_FPKM,0.128957714,4.831740245,0.747838074,0.871967442,36.6997734,4.27490545,0.495480931,0.626417492,0.363998984,0.343321994,0.308436157,0.28020986,0.570275997,0.0,1.850363665,0.368322381,8.468481165,6.737620087,0.288325627,3.008801357,1.350065682,0.555239116,0.399288819,0.162041139,0.834564227,0.452260011,0.624743966,11.97739663,0.305719161,0.061645337,0.115753516,0.052025436,0.657761539,0.368014082,0.245168852,2.310219442,0.093622177,3.154485177,1.708882929,0.152727086,2.004205651,0.437910724,2.388497007,0.923432145,0.402795029,2.677476607,0.548347585,8.212071571,0.071260109,0.393047096,0.202968319,3.055182254,1.799678248,2.368001,1.865463599,0.301291125,0.014796719,1.363224613,0.500606965,0.825616689,0.294269692,5.847780073,0.315212045,1.821188674,1.45377372,0.141520548,0.851559424,5.323451107,8.353789722,0.142985083,1.152047099,1.183371744,6.874056658,0.775914419,1.13378397,0.283448117,2.773868564,1.439329036,2.093498079,16.96290859,0.082195519,28.52201675,0.0,0.282194023,0.201711494,0.197675661,0.158680466,0.01113437,1.773756792,11.70688357,0.195654317,0.985846122,0.172634427,0.320888947,0.0,2.023522575,0.236744794,0.618336084,7.388885759,0.076455311,0.13238981,0.424465672,0.532517949,2.557471282,1
R_JS027_FPKM,0.176972195,3.394329376,0.533099852,1.645265231,23.03974575,3.166484584,1.126726353,0.912231594,0.137955948,0.32304476,0.314418351,0.466086088,0.652637232,0.0,4.484749665,0.264758459,7.778093256,3.760667889,0.271296581,1.739087507,2.00510247,0.435063721,0.772292631,0.238235743,0.557464825,0.572868938,0.463409142,11.93219205,0.472196327,0.434918573,0.580863812,0.067990958,1.047422806,0.394902697,0.281199256,0.820606124,0.201876861,2.271594167,1.543258539,0.359249392,0.840601797,0.297593095,2.003605142,0.362035621,0.619549875,1.981558646,1.273725183,6.455235124,0.078219905,0.924633079,0.079557688,4.912680266,1.234799947,4.888431726,0.423991994,0.183755744,0.034793955,2.282194865,1.484296239,0.169555566,0.323043757,2.367927464,0.255994273,0.238031075,1.025961761,0.150922925,1.662254875,4.149489366,5.873753153,0.160177885,1.595953855,1.427569376,3.152787369,0.638864436,1.129831164,0.260584932,2.603402918,1.003237744,2.086508502,8.973578333,0.161140124,23.01408462,0.0,0.126450231,0.988599612,0.068893333,0.062214019,0.008724458,1.931801523,8.718347288,0.342247937,0.386423057,0.090253929,1.195144386,0.0,1.760065229,0.238677086,0.357265165,5.597041515,0.089934665,0.0,0.374448611,0.368447466,2.302512971,1
R_JS028_FPKM,0.112619714,4.096706964,0.705220408,1.246000088,28.25659942,3.086540252,1.604830935,0.886601559,1.005607804,0.261660604,0.646426658,0.452990755,0.550606532,0.030806423,2.864425011,0.263166927,5.956794655,5.124687774,0.412004888,2.112779292,1.524600485,0.528603891,0.329641154,0.154365735,0.694923281,0.419789369,0.128687368,9.291561225,0.679564287,0.293563219,0.507205825,0.033047746,0.954365937,0.535116778,0.254474763,0.921708317,0.100331663,3.618335333,1.554771823,0.145473904,0.355231543,0.500588211,4.444924388,0.18328135,0.787112966,2.206748839,1.04476217,6.78514886,0.19006447,1.261276229,1.160357499,3.223620673,1.302325343,2.808296858,0.437843662,0.350826321,0.028188508,1.9519734,1.490286871,0.355792398,0.272316403,3.926966477,0.096518178,1.879521837,0.623213987,0.142907848,2.364643833,5.901443881,4.522335388,0.155676613,1.609655544,1.517550652,2.841844399,0.443499298,1.586374603,0.139668693,2.790427511,1.371154479,1.789301581,20.41193174,0.052198869,24.29635047,0.0,0.307241908,0.672574857,0.073227745,0.113368261,0.0,1.783648807,9.860431448,0.530502061,0.469505319,0.0,0.955224601,1.139283083,1.749485021,0.161103292,0.465046927,6.116314103,0.182133635,0.0,0.48017704,0.68634916,2.255834708,1
R_JS029_FPKM,0.092676514,4.167843948,0.781664153,0.95294646,30.10541383,5.022671772,1.234302193,0.960312267,0.866086559,0.394746158,0.265968893,0.398647822,0.671923103,0.046465252,1.692296869,0.294095773,12.29475865,5.916696583,0.359126791,2.659920192,1.730421184,1.063786348,0.408055145,0.194062687,0.817392673,0.477760565,0.436811449,11.84500994,0.505957707,0.059024021,0.288327809,0.049845835,0.950177874,0.259827859,0.326061655,1.021598426,0.112123201,2.220505906,1.747714286,0.365816099,0.089325571,0.195802605,1.80954367,0.442391235,0.643218509,2.075347868,0.902086544,8.641511228,0.409622084,1.328010764,0.389057411,2.149119888,1.641425373,3.495889797,0.336742526,0.192445708,0.056698266,1.37826196,0.914310792,1.03589009,0.29805977,3.674066036,0.291228283,1.5995308,1.25360979,0.292887139,1.319335873,4.083484345,7.738201664,0.0,1.214194192,1.264641218,2.858182559,1.449671637,1.007095152,0.31841373,2.796255847,1.072589844,2.455739375,8.242950377,0.091885965,23.45711172,0.252567904,0.733895581,0.740875784,0.126266342,0.114015186,0.042664829,0.33047007,9.488238283,0.331666235,0.472192169,0.091896045,0.999167313,0.0,1.710707483,0.162022086,0.74838304,7.594993072,0.036619913,0.036245282,0.406691325,0.420195172,1.633582209,1
R_JS030_FPKM,0.10849603,5.586272676,0.816031789,1.210472714,41.05643611,2.936497511,0.850423014,0.67761633,0.367498434,0.103981619,0.358109321,0.42006663,0.536851071,0.032641616,0.148595013,0.371887792,7.709607943,3.588632304,0.261974759,2.693217544,1.760202305,0.560385789,0.779342616,0.102239306,0.699029429,0.57367171,0.852354397,12.64049387,0.383485237,0.062216745,0.701118358,0.01750823,1.195345937,0.449777617,0.162553338,3.249420617,0.118141188,1.819841455,0.949884558,0.192725271,0.752931592,0.383169179,2.916212858,0.427322667,0.594353536,2.3538961,1.075902159,7.374246979,0.201431268,0.835435586,0.102474639,3.318786128,1.362734326,2.41515394,0.846141014,0.236586324,0.044801622,1.080790262,0.55279671,0.813695273,0.348024734,3.435891523,0.295503358,0.766110591,0.44030312,0.185744735,1.426811767,4.334863889,6.006526497,0.268100102,2.17117022,1.171746901,1.833287852,1.057541225,1.096972876,0.286171615,2.697791562,1.399324499,1.797539939,12.45511679,0.082984295,20.82713838,0.266229793,0.610516675,1.84987979,0.221746427,0.0,0.078663045,0.895414548,12.42645115,0.288708382,0.497733962,0.154925409,0.526446184,0.0,1.922780179,0.170718295,0.55858043,11.18977139,0.154403021,0.0,0.937463404,0.569263156,2.582015927,1
R_JS031_FPKM,0.145029112,4.54919615,0.637104731,1.041862855,29.58681876,2.974162032,0.835803968,0.865459288,0.675410162,0.540527816,0.381535162,0.362855914,0.519974617,0.0,1.749785131,0.310677526,6.816769971,4.558009977,0.194531738,2.825435336,2.020940082,1.248358684,0.748334814,0.068326853,0.549207194,0.730271435,0.664582885,12.05138841,0.406306574,0.0,0.20824181,0.019501343,0.921766402,0.370296059,0.238669706,1.665347392,0.144762992,1.809841375,1.856948207,0.171731882,0.157236017,0.09848214,4.310112414,0.30286162,0.551684516,2.401995805,1.012236905,7.079324949,0.785261123,1.023616425,0.798981485,1.891810362,1.634643252,2.798811914,0.486449456,0.225873419,0.066535703,1.608259417,0.140729438,1.061081428,0.330918774,4.258345632,0.139260725,0.511994145,0.653902168,0.066841529,2.30236786,3.991003028,6.066415812,0.160783202,2.245610736,1.023650336,1.896148145,0.698052592,1.859368631,0.252803734,2.968807322,1.438735238,2.178226905,12.68666557,0.046215557,20.47986169,0.0,0.317320224,0.718334833,0.012348872,0.0,0.050067394,1.606864226,9.683113016,0.169258576,0.554395316,0.086280953,0.496173508,0.0,1.778369197,0.152122106,0.768554257,7.704128476,0.17198005,0.021267011,0.656337392,0.669293031,2.662928897,1
R_JS032_FPKM,0.130168014,3.959632173,0.535904948,1.096242394,35.35214126,2.867532905,0.943094878,0.433567382,0.614101226,0.118818565,0.186792491,0.286512599,0.300031425,0.041955591,2.292176207,0.292118715,5.925581376,2.579539862,0.224505898,1.623604722,0.951448888,0.480053798,0.322408099,0.087613221,0.395789021,0.441442803,0.248347539,7.908252359,0.520992797,0.0,0.460625747,0.0,0.586591095,0.251373235,0.177288525,1.486244846,0.151869013,2.005076192,0.76415826,0.23122197,0.806508358,0.126280329,1.297546682,0.299595122,0.39316583,1.80893281,1.002547475,6.249484159,0.061643845,1.12757676,0.087784774,3.529918441,1.527092419,2.50866401,0.584754751,0.231723763,0.025597141,1.063655619,0.59552148,0.289123769,0.152758214,3.607913214,0.136352425,0.525255299,1.131986696,0.093054244,2.461051794,6.785200571,4.427181173,0.106037772,1.395414478,0.68910873,3.366429799,0.503483636,0.633507731,0.169127414,1.561308803,1.153015411,1.625035499,11.23510096,0.035554359,18.01609122,0.228065426,0.279033541,0.669002594,0.142519026,0.0,0.048149799,0.809954091,6.553083566,0.208338114,0.426383187,0.066386786,0.173499856,0.646621873,1.559443326,0.058523332,0.534988126,5.616836948,0.03306729,0.0,0.252479611,0.569135872,1.720990812,1
R_JS033_FPKM,0.092396224,3.921129524,0.665688948,1.127453859,13.56723363,2.268025102,1.437728318,0.452015805,0.130398917,0.553434193,0.265179138,0.200762461,0.372689888,0.0,1.965979538,0.263897337,4.556548575,3.329664674,0.123960189,1.266746583,0.922431678,0.596763437,0.200235192,0.087078949,0.318896501,0.598192999,0.308490576,6.793567795,0.527687984,0.0,0.621945964,0.0,0.663394844,0.603667355,0.271349238,1.400542897,0.188639224,1.452871298,1.021440937,0.123100158,1.252291667,1.631442985,4.119039659,0.2067442,0.482829533,1.180080308,0.922876741,9.627768037,0.321614059,1.689655724,0.0,4.363985861,1.115834312,1.973579608,0.813548344,0.179887509,0.015903312,0.790950366,0.117678625,0.802774766,0.153608113,2.524135415,0.266164726,0.163168588,0.468727524,0.048669128,2.803921368,5.840274997,5.598692126,0.417087559,1.403165025,0.880451964,3.345286827,0.083376372,1.091539292,0.094542013,2.376788524,1.833280088,1.808290753,12.38588084,0.029442191,11.47286204,0.283512198,1.343069155,1.372979461,0.082609483,0.0,0.023922039,1.482667869,9.061301532,0.12939676,0.530044543,0.103072326,0.301718717,0.803226525,1.699533678,0.145403664,0.454674784,6.167580904,0.0,0.0,0.25660952,0.235635888,1.221600134,1
R_JS034_FPKM,0.162362883,6.45765834,0.654305174,0.933118851,47.11836096,2.752309489,0.898254845,1.162691552,0.84932566,0.933628214,0.465984945,0.410507999,0.473468315,0.065122342,1.058899646,0.216406335,8.280092547,4.734169301,0.174234685,3.3115742,2.521399772,0.559151708,0.402150321,0.224388232,0.647542292,0.607330822,0.867327134,11.4990252,0.457211423,0.124159463,0.279771413,0.0,1.324965931,0.273121904,0.372237089,1.511426841,0.082504317,4.668438932,2.098262001,0.269180751,0.704176311,0.2352282,4.139970968,0.775046849,0.608531514,2.530051935,0.64607434,9.429385075,0.703301162,0.895939375,0.10224897,4.343020295,1.725470598,3.942579807,0.435684929,0.236029853,0.089390251,1.80260817,1.118688709,0.475174945,0.397994924,5.165600865,0.385502087,1.22291678,0.219666743,0.185300186,2.700780896,3.06381539,9.841956689,0.123434917,1.817837485,1.375219309,2.873919998,1.211330992,1.415511871,0.196887286,3.451780681,1.342263964,2.344997605,18.31089673,0.137988068,27.65650461,0.0,0.406045132,0.812670219,0.232274536,0.159795452,0.0,0.54585815,14.63881427,0.560874345,0.496637853,0.057969087,0.646372386,0.0,1.695529913,0.306580388,0.9177971,9.356577874,0.115547246,0.038102785,0.748164146,0.567878556,1.43104088,1
R_JS035_FPKM,0.1367645,2.836603792,0.510242766,1.307089716,17.79942552,2.264604764,1.843185717,0.604467981,0.296949086,0.504152941,0.135867461,0.789687785,0.520546698,0.047475209,2.614170372,0.060082665,3.82029101,2.887579596,0.197579386,1.98892652,1.706744748,1.086529879,1.016268619,0.059480294,0.472042527,0.840057453,0.44629115,6.513990828,0.770887265,0.0,0.67982443,0.0,0.951000215,0.436110766,0.22209547,1.662339891,0.068731615,1.323445375,1.484932977,0.261633501,0.45627676,1.829037861,2.664487294,0.376655028,0.793682672,1.575594942,1.752208319,8.098382916,0.809131448,2.288430098,0.397484367,3.918366131,2.18529587,2.223522652,1.190980779,0.065530904,0.014485557,0.957902627,0.964805763,0.942930249,0.271613862,2.909236075,0.275512824,0.0,0.213464537,0.052647068,4.132678245,4.296258176,7.695068365,0.119970805,2.932281587,1.492619615,1.269672096,0.531706793,1.156149153,0.564535361,3.155799433,1.25245898,1.015130668,15.09603026,0.0,10.4347826,0.516191936,0.236773259,0.888612747,0.0,0.155338718,0.021788497,2.12227813,13.41425613,0.058936817,0.482791933,0.056332352,0.549707983,0.0,1.731214918,0.099319674,0.637178617,8.181321009,0.14972677,0.055540451,0.857054302,0.858620441,1.761854862,1
R_JS036_FPKM,0.241689854,4.786325951,1.162013791,0.735385197,31.93424276,4.965266802,0.757747107,1.135091751,0.158267037,0.46327359,0.221973908,0.236798058,0.88737841,0.02908805,0.567464127,0.552259998,14.1638604,8.504591448,0.337183514,3.753079612,2.678335241,0.499378763,1.101501268,0.510169623,0.789694314,0.824117947,0.759481267,16.52438194,0.566718425,0.277217248,0.187407863,0.0,2.084647214,0.331072033,0.306138887,0.959195544,0.15790779,2.779804629,2.340479412,0.858644186,0.461211913,0.709063475,4.847032455,0.415344183,0.650371002,3.504671181,0.707358428,11.68926127,0.410233286,0.744386188,1.004403948,2.661417511,1.369895119,3.173613288,1.118759122,0.451745483,0.133066106,2.136692656,0.098517568,1.326261193,0.257157264,5.476199552,0.394950878,3.549775194,1.177034825,0.280083996,2.787135566,2.479974931,11.0367345,0.0,1.692748075,1.535390682,4.200398787,0.907396103,1.827384627,0.545151642,2.890347466,1.726423142,3.04492562,24.02107936,0.086275137,27.32185775,0.237246389,0.471440433,0.468781923,0.039519183,0.107063213,0.090116612,2.216214422,16.96527373,0.20308846,0.443547597,0.172555032,0.685565029,0.537937199,1.57557786,0.152132857,0.526987302,6.679206946,0.0,0.051044434,0.787570377,0.87355495,1.959878096,1
R_JS037_FPKM,0.147152004,2.902182751,0.370640855,0.932788842,14.81942837,7.363226632,1.130759009,1.439791097,0.498417342,0.391755176,0.545527376,0.397257956,0.606752452,0.110689305,4.294774081,0.630452125,5.941582415,3.426334086,0.23029267,2.902337868,2.540317405,0.633674873,2.065405441,0.323549743,0.507888824,0.727766079,0.558731842,7.273091668,0.549698479,0.070353654,0.554707331,0.0,1.339444431,0.552548784,0.250526821,1.239193735,0.106827544,0.44078223,1.435076084,0.348538349,0.0,0.199883961,4.500196829,0.351241507,0.748347623,1.733559819,0.696534449,10.33749294,0.99192878,1.91204567,0.115876607,2.647711472,1.579660721,3.14318755,1.850963146,0.152785102,0.016886975,0.954312471,0.82113448,0.493462771,0.518053523,3.937978563,0.12845525,0.519583642,0.746449138,0.15825397,1.44719602,3.796506444,8.054936694,0.093220143,1.796597664,1.817708074,2.219945995,0.841085252,1.401522562,0.379198051,3.44624461,1.21657215,2.388803397,8.242358065,0.0,13.4865718,0.0,0.138010282,1.170064232,0.213023476,0.18103622,0.0,1.517983646,14.08830077,0.0,0.562829235,0.065669948,0.0,0.0,1.474646584,0.115782806,0.928390699,7.448897482,0.043649088,0.0,0.908159725,0.643389579,1.296974587,1
R_JS038_FPKM,0.150959384,4.164306094,0.832526329,0.927447852,32.04919034,2.484917951,0.96368713,0.995936282,0.393305314,0.111290858,0.483231772,0.422042422,0.55790134,0.0,2.226520277,0.563827775,5.079391564,3.049570086,0.436162064,1.876879291,1.922452417,0.0,0.08628587,0.109426071,0.467570539,0.463599586,0.748013569,9.025038975,0.450453362,0.0,0.450226533,0.0,1.005928751,0.376726887,0.17396811,2.240171922,0.164379479,1.947628368,1.307031909,0.041254524,1.359751981,0.473160102,3.961242583,0.291021368,0.440798849,1.641542261,0.95022524,7.76126147,0.338761113,0.782330691,0.658067682,6.518656851,2.056754284,3.028571775,1.343750872,0.325564484,0.031967258,0.777146369,0.60850828,0.212402562,0.154439003,4.557628322,0.29192358,1.311941178,1.021049459,0.097864014,1.801073983,4.022974765,6.095239644,0.11035532,1.825697267,0.9343771,2.662736824,0.712638625,1.084679071,0.211225599,2.187121502,1.843182267,2.304304596,8.769581141,0.088817557,19.26564729,0.0,0.827625666,0.544888201,0.10679488,0.0,0.012027507,0.0,10.83830268,0.796844335,0.532721457,0.062180876,0.520069659,0.0,1.194268958,0.073087477,0.35165295,5.968390489,0.0,0.0,0.401321579,0.338469434,1.63757813,1
R_JS039_FPKM,0.125975985,2.781975152,0.538648412,0.8517394,18.03339854,3.151633321,1.742382197,0.952799797,1.208899378,0.368881521,0.798402889,0.464479517,0.4366101,0.078962191,1.84853004,0.209881773,5.778353257,3.896987307,0.53513,1.98458811,1.772889672,0.542132538,0.858028782,0.415479152,0.49516524,0.702291284,0.445329102,5.541916464,0.642505604,0.180570543,0.633134168,0.0,0.77100233,0.548692536,0.239484059,0.65576288,0.080016846,1.634945305,1.706755166,0.410223221,0.59188701,0.798461589,3.689582333,0.338247296,0.348054005,1.645629837,1.546260388,9.282965865,0.765606746,0.808286706,0.099136769,2.266569518,0.862073199,2.431106387,0.818662098,0.032697154,0.028894876,1.511329319,0.672364111,2.553801745,0.23816778,4.494825009,0.153951004,2.223773392,0.994055431,0.063589813,4.070560836,4.844026678,5.570495755,0.19951856,1.237852843,1.311527804,2.913909644,0.795827369,0.899827746,0.34371337,2.264915437,2.759825164,2.331604086,16.25231535,0.066914801,20.34067013,0.257557983,0.393767966,1.231505171,0.085816162,0.348727722,0.119598104,0.72193264,7.786036824,0.308733939,0.481521447,0.056204654,0.470166056,1.314132149,1.89353868,0.099094529,0.476848497,3.889048214,0.149412045,0.018471516,0.596026973,0.520159191,1.572891873,1
R_JS040_FPKM,0.108995721,2.895585413,0.704808974,0.75997469,21.78243398,4.362927934,0.804007229,0.816814014,1.212075541,0.208900167,0.547411649,0.275571156,0.422050131,0.098366026,3.646552161,0.498074084,9.39831254,4.594857389,0.233944787,1.6200999,1.52334375,0.562910475,0.350949359,0.123239905,0.583070786,0.482189242,0.667856406,8.399998782,0.685880547,0.0,0.446050795,0.035174218,1.406004953,0.451823666,0.282044676,1.121420085,0.166154679,1.697536071,1.63573365,0.580819328,0.567254721,0.680975867,3.098399262,0.429247985,0.57085736,1.754350214,1.080770502,11.66392694,0.563661214,1.384693959,0.205872629,2.470929173,1.246050169,2.916192046,0.548366612,0.169751577,0.075005775,1.272282566,0.349033656,1.335702556,0.4092849,3.645903936,0.091341653,1.539278001,0.589789376,0.241126912,2.425524278,2.362024999,6.658957657,0.165735975,1.791517344,1.153971084,2.499196365,1.455777201,0.994135769,0.386601769,2.671981587,2.108524489,2.242206869,15.06315869,0.069465135,16.396478,0.0,0.735912634,0.784215661,0.111378306,0.201139925,0.033864618,0.0,7.357253383,0.22895779,0.499976384,0.038905847,0.610168461,0.454780779,1.586575128,0.06859497,0.429081996,5.129095183,0.0,0.057538383,0.699552799,0.635360842,1.248843661,1
R_JS041_FPKM,0.168999554,6.283479335,0.760245366,1.056968018,45.47265279,4.510001928,0.519427885,1.107037309,0.744127414,0.971790168,0.614369571,0.400587517,0.75135687,0.0,0.771541361,0.48268782,10.39895692,7.363786211,0.392955325,4.471310843,2.127718545,1.163809051,0.613937837,0.191109115,0.589762544,0.62000967,0.584161656,10.09671934,0.553599472,0.064641183,0.121349441,0.127273744,1.326103118,0.548262291,0.360604537,1.759521639,0.061345604,3.037057672,1.861972022,0.360248495,0.537511048,0.459077125,3.261073075,0.524384881,0.579275234,3.62696168,1.030434235,12.22635117,0.522902808,0.95424401,0.212819302,2.635315249,1.68715408,3.597141021,0.623556754,0.21057532,0.0,1.481760312,0.951221545,0.515194199,0.520036539,4.422077008,0.271440857,1.27284661,0.914421397,0.106822689,1.576546974,2.391822944,10.79375723,0.042826736,2.053200867,1.503040525,2.17563488,0.976142387,1.461005941,0.338153422,3.851155094,1.844287404,2.399843009,16.08151846,0.07181692,25.13042162,0.27660413,0.676225773,0.229099112,0.057568792,0.041608118,0.035013678,0.309915632,17.86633769,0.173564906,0.517129461,0.221213464,0.798928798,0.156794432,1.479617029,0.106383697,0.511779706,8.68627864,0.120270972,0.099143968,0.890002039,0.591125983,1.489535445,1
