,AC093525.8,AC131649.2,AC005921.3,AC099811.6,AC092117.2,AC092653.2,AL133243.4,AC233300.1,AC134407.3,AL356750.1,AC020951.1,AC090181.3,AC018529.3,AC005785.2,AP000560.1,AC022413.1,AC005261.5,AC009951.4,AC009948.3,AC141586.5,AC141586.4,AC020978.8,AC064801.2,AC118344.2,AC131212.2,AC012676.5,AC005839.1,AC020763.3,AP003108.3,AC092139.1,AC000123.3,AL356274.2,AC027290.2,AC012513.3,AC055811.4,AC120114.3,AC093525.10,AC127070.4,AC087741.3,AC093330.2,AC010435.1,AC127024.8,AC130448.2,AC022532.1,AP000648.4,AC092881.1,AC126474.1,AL845472.1,AC025809.2,AC109326.1,AL353795.3,AC007998.5,AC084876.2,AL353763.2,AC011466.4,AC009093.7,AC111170.3,AC008985.1,AL445363.3,AD001527.2,AL662907.2,AP000974.1,AC020978.9,AC099521.2,PRO1804,AC124319.3,AL118508.3,AL031602.1,AC006330.1,FP671120.9,AP001148.1,AC091925.2,AC002350.2,AL023806.3,AC005538.2,AC007224.2,PWAR1,AC008537.3,AC091132.3,AL158212.4,AC073592.9,AC026362.2,AL139288.2,AC008993.2,AC006128.1,AC120057.4,AL031587.5,AL359922.3,AC090617.9,AC093909.6,AC099494.2,AC090373.1,AC009716.2,AC079777.1,AC004678.2,AC007610.4,AC004836.1,AL109806.1,AC020604.1,AC011815.3,AC021106.2,AL359258.3,AL049833.3,AC099804.1,AP001767.3,AC093642.3,AC012313.10,AC100788.2,AC067931.1,AC090772.4,AC008533.1,AC102945.2,AL132780.4,AC015799.1,AC020910.6,AC020895.2,AJ003147.3,AC005831.1,AL121753.2,AC009090.4,AL049780.3,AD000864.1,AC002525.1,AC093323.2,AL118508.2,AC069547.1,AC080080.1,AL132656.4,AC002310.5,AL356273.3,AP001350.2,AC015804.1,AC074183.2,AP001528.2,AC004623.1,AC093525.9,AC011498.7,AC117503.2,AC112484.4,AC006511.3,Diagnosis
RNA365_FPKM,17.44083238,0.201072277,0.599410286,0.121083899,0.478265546,0.19340766,0.127587924,2.549171645,0.231832157,0.55626956,0.742405275,0.262001885,0.880015943,1.571755892,0.307231344,0.503952219,0.858048591,0.45528439,0.135067434,0.870839272,1.387089233,0.347651932,0.608935181,1.269629613,0.585566451,3.906173583,1.358164558,0.37565264,0.488314801,0.20489197,1.415369295,0.105722509,2.412708905,0.65616674,3.336002763,3.435438116,1.896324987,1.084129592,0.589044202,0.669779977,0.084297476,0.094716059,1.59119549,0.975695821,1.320294426,0.148835592,0.460252988,0.267323127,0.16512406,0.525529456,0.156534521,0.836858343,0.174109746,4.012910854,0.307242245,0.162171241,0.523267664,0.088582147,11.52874439,0.631705712,0.805364746,0.0,2.274002368,0.405076037,0.048399087,0.321251463,2.951634402,0.925438099,0.549016238,0.0,0.084076061,1.162318581,1.681866084,0.186845267,0.372437989,1.166876693,0.0,0.527261014,0.087681444,0.0,0.0,0.0,0.0,0.246073731,9.37428794,0.644273567,2.896463328,0.296939511,0.0,5.118723923,1.014087902,0.0,0.158062978,0.0,0.0,0.466719044,0.0,1.986734711,0.103894933,1.467704886,3.175145724,0.127650603,0.0,0.833483352,0.438795193,0.0,0.963887515,0.171647277,1.182477706,0.821971151,0.923443173,0.34872643,0.262161724,0.698876157,0.74447658,0.755002079,1.217726397,7.246791283,3.122599695,1.316627394,0.939776975,5.66101491,0.0,0.0716894,0.106977037,0.125053863,0.081956788,0.327155707,1.008314323,2.293674285,0.362587618,0.228087654,0.752954893,0.0,0.746019864,1.136057237,1.810339573,0.33000903,0.435167234,0.33376731,0
RNA368_FPKM,13.813464,0.085932886,0.248255874,0.419174339,0.321879678,0.594837209,0.073607879,1.960826384,0.320994655,0.336197866,0.201538439,0.151153829,0.575352115,1.208946565,0.078751836,1.705589174,0.164994158,0.321021375,0.0,0.446563153,0.436495593,0.200566956,0.234191472,0.464280825,0.450408101,1.170640779,0.403623924,0.394043169,0.614659024,0.394066197,0.644031595,0.223654017,1.831341686,0.504724372,0.826369926,1.286509165,0.486198396,0.543869468,0.566329089,0.706003279,0.194432368,0.255013556,0.81591307,0.750488234,0.778612974,0.07155432,0.589980884,0.1775855,0.0,1.155001847,0.45488499,0.0,0.044648678,5.812694449,0.330854018,1.185161774,0.77400432,0.272578373,22.51082652,1.263387331,0.575246878,0.0,0.59245383,0.856858278,0.0,0.388315536,4.281376905,0.771196777,0.460721925,0.0,0.25871258,0.595868385,0.834659431,0.175664617,0.368351699,0.598336251,0.0,1.216694696,0.202340316,0.177952486,0.0,0.0,0.081784127,0.0,5.649161824,0.495484356,1.444055599,0.228416814,0.569437245,5.906071544,1.32601602,0.0,0.526813077,0.0,0.38069469,0.215385315,0.0,1.100279054,0.439575628,0.645140567,0.430973441,0.163644821,0.0,1.175279935,0.0,0.0,0.494269757,0.501714382,0.795824717,4.214799559,0.284063885,0.21459317,0.268855937,0.464270612,0.163620101,0.331866762,0.901978734,3.236688221,4.751617221,0.392699228,0.385535677,6.116238704,0.188132853,0.0,0.164590878,0.529098281,0.063034011,0.251648626,1.052616449,0.690371171,0.27893189,0.350671969,0.165447187,0.0,0.430397021,0.873858786,1.279602472,0.126962714,0.334669258,0.598988654,0
RNA37_FPKM,19.67370017,0.054062295,0.557917459,0.781520494,0.578720872,0.467802196,0.0,5.679791192,0.598471514,0.320545515,0.986413292,0.158508934,0.993852966,1.901870767,0.289114698,1.056975744,0.634497341,0.489720952,0.090785031,0.897632067,0.559470954,0.701210873,0.921013395,1.057793967,1.062839034,3.273905384,1.444254405,0.881603729,0.752072255,0.330612234,1.704662754,0.085296546,3.485438326,1.474610731,2.508736013,3.136068364,0.764869633,1.292867657,0.178160747,1.120653597,0.135952694,0.191021417,2.13925563,1.018622415,2.130200011,0.090048577,0.618779277,0.137235267,0.221974943,0.726796311,0.210466583,0.33741015,0.046791226,3.615624798,0.297428106,0.850420386,0.551987327,0.035715143,18.24285378,1.019212237,0.672910296,0.100537297,2.04158181,0.980330113,0.0,0.703430401,4.898387459,0.062182119,0.201307925,0.341735921,0.101730618,0.0,1.706934523,0.133988965,0.55797432,1.411826451,0.0,1.616281867,0.282964317,0.0,0.0,0.014366907,0.0,0.397062832,7.65864169,1.558328096,2.726007708,0.0,0.596762728,4.026162978,0.899844388,0.0,0.127503045,0.0,0.079806592,0.26353655,0.252391674,3.333606122,0.125711119,1.691504452,1.958689515,0.06864707,0.021392778,0.896449978,0.176916384,0.0,0.259160396,0.249232084,0.715423194,2.873105339,0.893945928,0.112529058,0.493405435,0.717535101,0.343198544,1.392157275,2.328530408,9.146286101,3.504749054,0.7369801,0.55593671,2.928330139,0.443915839,0.05777905,0.086308695,0.302679044,0.066122447,1.395032981,0.522898686,2.936385046,0.36562966,0.919537581,0.0,0.073863505,1.7679086,1.420510322,1.341980044,0.532500237,0.350728972,0.044849246,0
RNA379_FPKM,23.13287112,0.225605025,0.620753404,0.339670645,0.603653229,1.301286026,0.143158633,4.085729347,0.312089636,0.356634768,0.538943306,0.146948177,0.2468414,0.528969676,0.229778106,0.678414361,1.203331246,0.297957175,0.101016839,0.814156311,1.131799596,0.682611794,1.024743341,1.167563868,1.396030324,2.162762792,1.004314243,0.421467027,0.597690498,0.804607496,1.163023615,0.177921037,2.450532538,0.683620462,1.966557128,2.586482296,1.418356249,0.687519438,0.743474913,1.475073238,0.0,0.371948451,2.380107973,1.352257685,1.654107593,0.125222234,0.516287495,0.395351833,0.0,1.43196146,0.429302086,0.0,0.0,3.098971523,0.2757622,0.272918942,0.496728997,0.198785257,12.43699449,0.850394562,1.194031915,0.186460072,1.646006623,0.30298175,0.0,0.66938496,1.040765517,0.086547687,0.44799214,0.0,0.141492101,0.0,2.313020382,0.046573067,0.895397231,0.654470325,0.0,1.537990795,0.19676401,0.346096571,0.0,0.059967637,0.238456099,0.138089734,7.837824119,1.44467234,2.647854029,0.0,0.830599443,4.594376164,1.023988453,0.0,0.11821519,0.0,0.111078169,0.837798006,0.0,2.407260426,0.174845398,1.646638597,1.466779768,0.143191706,0.0,1.090840415,0.0,0.023163439,0.961296309,0.154060295,2.487362799,2.151547118,1.243127991,0.234725644,0.882344235,0.641511949,0.178970437,0.302545142,0.75899065,6.556867869,5.711994047,1.41686859,0.702867923,4.460498646,0.205782901,0.0,0.060032538,0.280630637,0.091933694,0.838982452,1.212070035,3.748146265,0.203363382,0.0,0.603449584,0.0,0.941608041,1.7206535,2.195758219,0.740566041,0.488159321,0.312047401,1
RNA38_FPKM,24.39731542,0.050287815,0.276751075,0.18172935,0.403666568,0.14501223,0.023927718,6.011222566,0.173942941,0.178868279,0.0,0.491497953,0.066032093,1.179283519,0.307326568,0.907483982,1.019330019,0.455464087,0.101328921,0.36298922,0.473062874,0.130443767,0.970816883,0.359178051,0.549171882,1.141856732,0.416875027,0.28185922,0.566237421,0.307513095,0.628199829,0.198328332,1.798291527,0.457162341,0.933317189,0.712236588,0.61654271,0.424412661,0.552433482,1.079509073,0.0,0.106603444,1.193730546,1.464121868,0.924570876,0.237286513,1.093434445,0.027349622,0.041282616,1.013943575,0.48285342,0.0,0.0,2.619870678,0.55326161,0.182524622,0.060404358,0.06647447,17.52168211,0.094765954,0.647427468,0.0,0.715499639,0.835810522,0.0,0.791986771,0.253123024,0.347165804,0.262154146,0.0,0.126185958,0.581391945,1.668984068,0.046729666,0.119757303,0.4377012,0.0,0.870302153,0.098685947,0.173582902,0.401176113,0.026740269,0.398782369,0.184660469,4.569541097,1.449529949,2.978074851,0.0,0.555158762,3.552555096,0.304368789,0.0,0.13835333,0.0,0.074242789,0.140081259,0.0,2.325373828,0.155931208,0.471939983,0.140096561,0.319231188,0.0,0.41690851,0.0,0.0,0.401796922,0.077268125,1.552528743,2.672252797,1.247081632,0.209333809,0.19667631,0.59587436,0.239386179,0.445089274,0.947497664,4.472603278,2.495684078,1.249945801,0.23503724,2.593886455,0.458771825,0.053750921,0.0,0.703777964,0.0,0.981879059,0.70250945,7.108229632,0.067999336,0.171014423,0.161427699,0.0,0.279873795,0.89498687,0.697489263,0.123779158,0.326277518,0.500821222,0
RNA383_FPKM,27.09046163,0.127684348,0.903422258,0.346026141,0.439265714,0.157773527,0.052091026,4.459772011,0.567797783,0.356848084,0.463515552,0.588304372,0.682529484,0.769973058,0.250827568,0.41142258,0.583763258,0.464621063,0.055126831,0.789931354,1.286887767,0.0,0.807861718,1.053537081,1.434141163,2.070830462,1.159219282,0.418222954,0.724869864,0.334609504,0.911422423,0.194227564,2.71171942,0.459182721,1.754186382,1.955953679,0.825705951,1.116017631,0.480867586,0.972116696,0.068766202,0.193333247,1.515483473,1.030850854,1.059954598,0.07594069,0.0,0.297612629,0.0,1.900115136,0.269803833,1.024847339,0.0,3.276247509,0.351171511,0.463443025,0.394330616,0.108480938,11.22228955,0.515719515,1.127181715,0.0,1.527177046,0.63387456,0.0,0.299735603,1.1016434,0.062937651,0.814976989,0.0,0.171615014,0.632621093,2.259019,0.03390224,0.608144656,0.63510196,0.0,0.947001742,0.071596375,0.37780171,0.218161238,0.029096479,0.0,0.502282654,5.264750815,1.051629869,2.802625847,0.096976647,1.208589551,4.074653026,0.579540715,0.0,0.15054205,0.0,0.161627744,0.457237947,0.127662176,2.984432334,0.424138103,0.34239112,0.9149774,0.104199408,0.021652707,1.020646805,0.537364644,0.0,1.224170235,0.588567829,2.534087119,2.236684084,0.603169459,0.17080789,0.285376211,0.700240261,0.434144578,0.352217857,0.589146266,6.489047955,4.156569479,1.009095517,0.511484295,5.46855592,0.149746498,0.0,0.218360204,1.276339506,0.167289181,0.381564391,1.764062655,4.518672661,0.22201903,0.930666251,0.263436897,0.0,1.103949739,0.695601064,1.957343726,0.673610348,0.354990436,0.272491867,0
RNA385_FPKM,25.64901245,0.155328979,0.320551063,0.259025161,0.831198985,0.413581651,0.10235616,4.349426539,0.396711748,0.254988222,0.840753766,0.525471104,0.470600628,0.588399425,0.164287713,0.916281672,0.573585617,0.507231974,0.048154196,0.957246332,1.011523523,0.0,0.936183012,1.435832286,0.587131551,2.957036842,1.023439439,0.493117718,0.688483333,0.767054251,1.055410231,0.056547811,2.975549042,0.701803889,1.511892997,2.151446313,0.946473569,0.882270469,0.433107546,1.048007024,0.090108678,0.227955086,3.828914043,2.056412895,1.129698968,0.139281282,0.861398725,0.090971394,0.058855668,0.883263988,0.325551923,0.0,0.062058463,4.013296948,0.29574842,0.56378196,0.215256772,0.165824045,12.01436493,1.756635816,1.107497693,0.0,1.431844224,2.256509535,0.025880359,0.34359487,0.992169837,0.453651527,0.640614596,0.0,0.224837934,0.207245065,1.392642694,0.088817922,0.369906297,1.039985661,0.0,1.071456521,0.093796369,0.123726789,0.428875068,0.0,0.056864669,0.263234971,5.939121731,2.066398055,1.921839633,0.0,0.791476968,4.448288475,0.921903031,0.0,0.05635256,0.0,0.105846221,0.474201919,0.08368255,2.677335012,0.250046072,1.121337605,0.998856285,0.113758286,0.014193348,1.039927892,0.117377736,0.011041568,0.801845048,0.642539656,1.976012487,2.051128493,0.790099095,0.111893566,0.37381781,0.781451932,0.227497702,0.692170311,0.723568214,6.250671603,3.376071593,1.207017786,0.167511411,4.598838768,0.425095769,0.038334347,0.171642557,0.802585878,0.065749029,0.749823988,1.65619483,5.866326558,0.290882359,0.365776207,0.632750395,0.016329559,0.847786709,1.488433895,2.014712684,0.264746506,0.232696213,0.118994608,1
RNA386_FPKM,22.00954061,0.099311255,0.57387784,0.376778061,0.637736664,0.859342419,0.028370233,2.697935501,0.329764151,0.141281894,0.582354902,0.232919159,0.11735708,0.279429166,0.0,1.702493795,0.7628011,0.168646772,0.0,0.602151821,0.336329126,0.0,0.203010635,1.128712484,0.650690274,1.668698074,0.823235595,0.121432372,0.355223175,0.364297115,0.567128055,0.093987102,1.837849964,0.458359346,1.709111674,1.808418529,0.730534212,0.502854147,0.327277402,0.551328991,0.074938873,0.421053162,0.94288665,1.224592914,1.428091062,0.016545311,0.613742129,0.22685294,0.0,1.268171002,0.23194107,0.372164785,0.154782245,4.494175862,0.218487985,0.432580307,0.644095309,0.118143304,16.68786727,1.123166015,0.536999332,0.0,1.630367202,0.390132124,0.04302588,0.448814612,0.749732417,0.20569429,0.354990195,0.0,0.373753846,0.344543179,1.157602054,0.110748527,0.331095743,1.556016808,0.0,0.937464457,0.077948631,0.0,0.0,0.03167801,0.756018776,0.109433069,6.52909875,2.289867578,4.196286857,0.158396921,0.0,2.27531696,0.721232636,0.146273721,0.0,0.0,0.175967868,0.580899404,0.0,1.836872082,0.323290971,0.372769141,0.996319614,0.226960839,0.0,1.234853392,0.390088061,0.018356515,1.333057487,0.305187027,2.759424289,3.897047063,0.0,0.1860217,0.466119573,0.367139071,0.378212074,0.047962509,1.443429596,4.208469024,5.612441519,0.382208355,1.113942289,4.456501333,0.271789557,0.0,0.047574463,0.778317297,0.145718846,0.290839993,1.536744049,1.418532968,0.322339677,0.202765641,1.243175899,0.0,1.077769797,0.504974411,1.696410724,0.293377377,0.3868555,0.593384815,0
RNA39_FPKM,19.79717029,0.074343265,0.690436052,0.352600181,1.044410664,0.160905394,0.106146592,2.221813658,0.308603817,0.859467753,0.508638571,0.381478928,1.134776279,1.046122923,0.638958524,1.677049677,0.713852428,0.53659814,0.03745004,0.684228067,0.524544463,1.156987792,0.569887931,0.900411967,1.339647054,2.996488716,1.258298687,0.142064126,0.554011934,0.68192517,1.194089618,0.219911631,2.922428285,1.364742668,1.693466336,1.654676144,0.315496896,1.058828887,0.122498052,1.196967897,0.140191059,0.118218407,3.088551322,1.241453421,2.032057942,0.294067232,0.510520931,0.28304783,0.183135268,0.687031681,0.390700803,0.348288891,0.0,5.896569727,0.255609802,1.011989094,0.234398984,0.257954041,13.89491807,0.525546778,0.335011077,0.069126467,2.074920893,2.078177258,0.080490184,0.458173678,3.227350626,0.128308613,0.207626684,0.352754133,0.0,0.0,0.270795749,0.138183706,0.132805442,0.48539087,0.034194063,2.193226022,0.145892906,0.0,0.44475708,0.0,0.0,0.409441381,7.947862026,1.607463271,2.008060534,0.247038455,0.0,3.193859697,1.012385805,0.0,0.241054144,0.0,0.0,0.116493809,0.390456378,2.181723245,0.388980604,1.395567789,2.019912857,0.212361489,0.044142557,0.577807031,0.182620502,0.0,0.801904939,0.371261242,2.090413619,3.874772205,0.460985743,0.0,0.508862641,0.660694121,0.442417395,0.897344688,1.988634603,7.58479026,1.581270629,0.804752087,0.833937505,2.588494923,0.559536899,0.0,0.400519943,0.780367378,0.0,0.622112663,0.599207292,3.277101531,0.45248138,0.569078951,0.178964075,0.0,2.211103547,0.897865071,1.791001213,0.823651631,0.7237056,0.323925461,1
RNA392_FPKM,22.93394177,0.123817725,0.596203377,0.391436414,0.607365897,0.714150888,0.029473701,4.148371451,0.428231083,0.40369392,0.726020638,0.302505378,0.325113835,0.725821146,0.283751616,1.024004089,0.990612422,0.630754732,0.124745093,0.625577299,1.222890216,0.0,0.562399527,1.076507515,0.676004639,2.06158175,0.969314048,0.378500685,0.451038506,0.37847046,1.215184843,0.122066403,2.905734082,0.476190937,1.410003089,2.129245746,1.226007845,1.088386747,0.271981741,1.07683986,0.077853643,0.13123851,2.449161192,1.590253969,1.768171934,0.085911301,0.283340608,0.112225715,0.0,1.317506894,0.562250439,0.0,0.0,4.23583008,0.340537101,0.823892088,0.446090093,0.040926189,13.92418828,0.23334994,0.371935459,0.038388662,1.626017651,1.621238565,0.0,0.296701918,1.324114908,0.427392597,0.184378161,0.0,0.077651421,0.715545714,2.305017519,0.210931552,0.098272373,1.616377546,0.0,0.876551233,0.0,0.213696299,0.246991206,0.0,0.294548167,0.340959603,7.996320842,1.18947859,1.833001339,0.0,0.0,3.900351352,0.936591294,0.0,0.121644925,0.0,0.182814075,0.215526185,0.288926976,1.614705348,0.287913505,0.96827303,1.380050062,0.196479255,0.0,1.026339752,0.0,0.0,0.395636507,0.190248141,1.638101325,2.277216985,1.023513744,0.322076753,0.322783617,0.469446882,0.19643936,0.747134002,1.624556243,4.534082183,4.45142898,1.01749631,0.289319737,5.747426123,0.0,0.132355277,0.592861914,0.577544947,0.113559273,0.30215497,1.862584717,4.513208109,0.167440313,0.0,0.596124599,0.0,0.602930636,1.626341693,1.98835339,0.609583038,0.401902357,0.410996401,0
RNA409_FPKM,18.61602691,0.20028321,0.661308194,0.325651257,0.482293634,0.0,0.0,2.61169491,0.207841251,0.569901413,1.135326806,0.352322827,0.591672406,0.845351441,0.091779221,1.626359738,0.640992911,0.374135117,0.060532996,0.650551026,0.678271598,0.311691856,0.272939684,0.895594855,0.852963503,2.955966976,0.747109593,0.367397115,0.756124577,0.275525186,1.161591043,0.213252969,2.067594545,1.260478025,4.207100011,1.985616003,0.963292514,0.718348838,0.462025826,0.933990176,0.302158375,0.127367899,2.377158201,0.308690254,1.183587909,0.100059418,0.275050586,0.272321339,0.049351847,0.874917144,0.093549063,0.375240624,0.104023611,3.317042668,0.110146438,0.218077171,0.613395274,0.03971953,10.73232394,1.585602006,0.567279115,0.0,2.696124775,0.726260974,0.086720172,0.246837927,2.646040762,0.276547751,0.357967194,0.380051401,0.075360895,0.0,2.091370214,0.130280257,0.476961999,0.174376525,0.0,1.03986092,0.078592552,0.069153988,0.0,0.047917424,0.095318358,0.772144897,6.530185288,1.731872595,2.356106821,0.106452905,0.0,3.671013622,0.636348453,0.0,0.188919207,0.0,0.0,0.08365946,0.140271337,2.065967289,0.279422085,1.315747965,1.841787561,0.038151878,0.0,1.245178105,0.393310513,0.018508226,1.056143839,0.523158863,0.927494467,0.982432065,0.496663649,0.062540104,0.783310279,0.484114655,0.572075723,0.580163797,0.970329578,4.819904867,4.746530448,0.50583754,0.336965736,4.648703141,0.274089048,0.0,0.431566957,0.280310489,0.146958846,0.251374533,1.420463609,2.681966167,0.081290702,0.0,0.867814684,0.054717252,1.003175713,0.814704425,1.228117982,0.295800918,0.390052754,0.14958406,0
RNA41_FPKM,16.49865106,0.0,0.209355026,0.045808685,0.045228828,0.0,0.0,0.734944144,0.035079301,0.180417733,0.0,0.495756982,0.099894113,0.118913828,0.116242298,2.822182971,0.054098504,0.143568491,0.085176585,0.402736925,0.238581078,0.0,0.0,0.362278283,0.221546831,0.537479297,0.443840666,0.077534893,0.470354533,0.0,0.558196592,0.040012448,0.888818649,0.141869544,0.427922503,0.4447299,0.621884895,0.535079207,1.393008702,0.488098386,0.0,0.286747548,0.0,1.042413566,0.216493765,0.0,0.406308806,0.07356645,0.0,0.909083067,0.118464397,0.0,0.13175034,3.786272979,0.325500177,0.490964322,0.152308456,0.134075907,24.1607237,0.95614786,0.348288495,0.0,0.222059677,0.281011129,0.0,0.034722177,2.233759642,0.525259713,0.0,0.0,0.731774488,0.0,0.985388754,0.047134463,0.402669566,0.441492805,0.0,0.91773313,0.0,0.0,0.0,0.0,0.0,0.18626142,3.388976949,0.974848733,1.339552238,0.0,0.0,6.10121986,0.460452618,0.0,0.0,0.0,0.0,0.105958273,0.710288108,1.20280023,0.235894532,0.0,0.282724491,0.128784194,0.0,0.840965498,0.0,0.0,0.0,0.155874926,2.34892595,5.390655657,0.0,0.0,1.124170358,0.408691017,0.482919743,0.0,1.092196457,3.494015393,3.185086082,0.630372631,0.0,5.984755343,0.416451289,0.379593415,0.161917991,0.331246713,0.0,0.247576478,0.763087891,0.754698183,0.068587409,0.0,1.058283515,0.0,0.494015997,0.0,1.407036344,0.0,0.329099235,0.505129176,0
RNA418_FPKM,17.37531488,0.053230782,0.073258402,0.240458037,0.56981275,0.460607099,0.101344758,1.542717509,0.331440448,0.410299985,0.346869454,0.104081125,0.454351714,0.873928823,0.121988354,1.761239716,0.283972793,0.210959865,0.160905837,0.576395509,0.801271586,0.345197427,0.120935397,0.743947361,0.872037486,1.772951285,0.882651122,0.217024276,0.634726512,0.08139402,0.538367685,0.293949407,1.768682752,0.558417199,1.032981352,1.615728885,0.301248997,0.823697662,0.760288614,0.886670629,0.200757384,0.075252542,1.685129676,0.638251259,1.345858969,0.059103518,0.304617374,0.183382558,0.0,0.298160685,0.262498849,0.332444774,0.04610264,5.960985512,0.146401141,0.193206412,0.607454724,0.070379108,17.72757752,0.100368677,0.38839606,0.0,2.155849904,0.402182026,0.0,0.0729194,3.550295639,0.490076593,0.039652447,0.0,0.23376392,0.307771138,0.646395401,0.049464401,0.929753155,0.926783678,0.0,1.507686367,0.139293038,0.122534077,0.0,0.028310964,0.422154624,0.488672785,8.821416713,1.02323911,2.04503916,0.094358577,0.0,4.269184169,1.047145975,0.0,0.376621256,0.0,0.078632147,0.333624055,0.12427352,1.830536032,0.660241071,0.333147617,0.444993299,0.168970512,0.0,0.330940394,0.348625714,0.0,1.361123331,0.40900339,0.704410843,5.657847331,0.73346418,0.0,0.485858227,0.52987523,0.54911998,0.514039887,0.895601689,4.874193242,4.043947674,0.405518407,0.348356972,2.608713274,0.097150939,0.0,0.339934465,0.397376103,0.1301987,0.482614874,1.315794693,1.940668691,0.072019572,0.0,0.341736283,0.0,0.814790729,0.541420018,2.059766982,0.262194381,0.345567594,0.397617004,0
RNA431_FPKM,33.85307789,0.07453044,0.56388135,0.201978403,0.332327691,0.214903523,0.106413839,4.184014006,0.154670699,0.309265527,0.097089835,0.655493904,0.58707116,1.3980543,0.11383119,1.008554645,0.954043544,0.379654847,0.125132011,1.075819833,1.121643056,0.966400769,0.423124819,0.509112628,0.895135634,2.030522293,0.720720873,0.113925835,0.246791244,0.569557478,0.687103406,0.205737408,3.870234624,0.208452803,0.628656373,1.658537127,1.335297035,0.681323147,0.654916305,1.130816088,0.0,0.052648284,2.358749367,1.340090374,0.709529272,0.062059768,0.767531145,0.202645787,0.0,1.419068913,0.32876009,0.0,0.064508781,5.330936849,0.273287566,0.540946154,0.313281963,0.147762673,19.72022599,1.264226459,1.087349208,0.0,0.77480808,1.501278834,0.0,0.204112046,1.218965903,0.771708997,0.332952766,0.0,0.420694265,0.430646512,0.603207482,0.161592371,0.295778776,0.648707107,0.0,2.344900167,0.097476134,0.0,0.297157701,0.039613908,0.118162387,0.410472239,6.041256662,0.715879916,2.504787632,0.066015274,0.822727665,3.841617176,0.451008315,0.0,0.117154351,0.0,0.110025456,0.518900366,0.173888812,2.385619641,0.404361842,0.233077182,0.830670681,0.04729537,0.0,1.389940855,0.0,0.022943914,0.238111246,0.648871594,1.807613688,4.56904673,0.821389445,0.232658667,0.485754748,1.412798595,0.532127491,0.719553233,1.103193121,3.768764145,6.339904558,0.65725323,0.069643403,6.198121748,0.339908532,0.159314317,0.0,0.695247968,0.091111989,0.10390717,1.201158254,6.541870602,0.302413734,0.0,0.837230755,0.0,0.777618672,1.326275009,2.502384983,0.366873568,0.0,0.371047193,1
RNA44_FPKM,21.39318346,0.199283287,0.897278857,0.343660932,0.630155703,0.1567347,0.025861982,3.641952427,0.488746289,0.322200965,0.60199481,0.743615068,0.21406908,0.892102387,0.0,1.961429696,0.869733534,0.123068823,0.0,0.431521224,0.971354111,0.0,0.678909063,0.675083344,1.424388798,3.002878599,1.551823577,0.083091254,0.431971088,0.083062915,1.309336516,0.021429878,3.025097165,0.570094713,1.146209648,1.136264096,1.178866743,1.490668837,0.0,0.78448405,0.0,0.153630326,1.720110983,0.744632704,1.480994291,0.105593061,0.310987474,0.472934776,0.0,1.521916519,0.324384763,0.0,0.0,6.634677633,0.199319642,1.380892982,0.326385393,0.251414295,24.92873648,1.229329185,0.606420801,0.067369,2.171090112,0.383197145,0.039221903,0.260488943,1.367640237,0.875453509,0.445203075,0.343610689,0.409081564,0.0,0.747883049,0.101007265,0.69030328,0.157656669,0.033307747,1.111610272,0.213311983,0.062523251,0.0,0.028891449,0.517161528,0.199515884,5.858351176,1.044219497,2.261652539,0.0,0.0,4.87701773,1.068945104,0.0,0.256314319,0.205891861,0.321059783,0.567680194,0.126821611,1.288737915,0.547631384,0.16998922,1.363104909,0.275985203,0.0,0.337950982,0.711729873,0.0,0.434240609,0.083522673,1.0787015,4.442941763,0.449342647,0.056543531,1.558799135,1.056110517,0.689933144,0.174933063,1.645693014,2.890750885,3.137510163,0.871517782,0.101585472,3.188741951,0.0,0.058096027,0.433772173,0.760605556,0.0,0.0,1.226457601,4.204922619,0.146992507,0.369677707,0.087207051,0.099015667,1.550153754,0.644807109,1.229878356,0.133785193,1.763626333,0.225522605,1
