,IGHV3-33,IGHV3OR16-13,IGKV1-12,IGLV2-8,IGLV2-11,IGHV1-3,IGHV1OR15-1,IGHV2-70,IGKV2-40,IGLV10-54,IGHV4-34,IGHV3-7,IGLV6-57,IGKV1-33,IGKV1-39,IGKV4-1,IGLV2-18,IGHV4-31,IGKV1-16,IGLV4-60,IGKV1-6,IGKV3-20,IGKV2-28,IGHV3-72,IGHV3-13,IGKV1D-33,IGKV1D-39,IGHV1-46,IGLV7-43,IGLV3-1,IGKV2-30,IGHV3-11,IGHV1-18,IGHV3-48,IGKV3-15,IGHV6-1,IGHV2-5,IGLV3-10,IGLV3-9,IGHV3-21,IGLV2-23,IGKV2D-24,IGHV3-53,IGLV5-48,IGHV7-4-1,IGLV3-12,IGLV3-19,IGLV1-44,IGLV3-21,IGHV1-69D,IGHV2-26,IGLV1-51,IGLV1-40,IGHV5-51,IGKV3D-15,IGHV3-74,IGHV4-59,IGLV2-14,IGLV8-61,IGHV3-73,IGHV3-15,IGLV3-25,IGKV1D-12,IGKV3D-20,IGKV6D-21,IGLV4-69,IGLV4-3,IGKV3OR2-268,IGHV3-30,IGLV7-46,IGLV1-47,IGKV1-5,IGKV1D-16,IGHV3-66,IGHV4-61,IGKV2D-30,IGHV3-20,IGKV1-9,IGLV9-49,IGKV1-8,IGKV2D-28,IGKV3-11,IGHV3-23,IGLV3-27,IGHV1-69,IGKV1D-43,IGKV1-27,IGHV4-4,IGKV1D-17,IGHV1-24,IGKV2D-40,IGHV3-49,IGKV2-24,IGKV2D-29,IGHV5-10-1,IGKV1D-13,IGLV3-16,IGHV1-2,IGKV1-17,IGHV3-64,IGLV1-36,IGKV3D-11,IGLV5-52,IGHV3-43,AC135068.9,IGKV1D-37,AC135068.3,IGLV5-37,IGHV4-39,IGHV1-58,IGKV2D-26,IGLV5-45,IGKV1D-8,IGKV1OR2-108,IGHV4-28,IGHV3-64D,IGKV5-2,IGLV11-55,IGKV3D-7,IGKV1-37,Diagnosis
RNA457_FPKM,5.208591473,0.0,0.578502385,20.82016775,23.02463912,3.351714249,3.587370312,0.643139523,0.0,2.41177321,0.143963521,7.496428209,5.707249223,0.815311434,5.495772654,23.11016903,1.725327742,0.268976576,1.218221953,1.590082521,1.514762823,6.763477058,1.771107301,1.789090714,0.937096121,1.356148915,15.61507858,0.35151748,5.531898572,9.111473918,2.361476401,2.190481545,9.546819456,1.332430261,3.255767202,4.993242269,3.35011037,7.986274206,2.871859281,7.228702687,12.38373599,0.147654894,2.217761331,0.156058018,2.577357639,0.0,9.161029387,16.76304735,3.442185285,4.901846656,0.755457632,15.53721575,10.46575406,2.386734646,6.250370894,5.393319798,1.627987519,14.31877505,5.978615638,1.053748051,5.663951657,10.75488031,2.327329462,3.492519276,0.985211081,3.846557622,0.285662468,0.493449666,1.602626096,4.634844225,13.2943038,5.193564345,0.304555488,1.213286433,0.377915499,3.497376442,0.832207045,0.562943641,1.407359102,0.867753577,6.887709079,2.643106558,15.98927619,3.053633277,0.838266805,0.216394689,0.452113568,1.380359407,0.973822005,3.081123406,0.446939996,0.524473688,0.5903691,1.644599636,6.879299506,2.296380932,0.598036231,16.42645264,0.761453327,0.0,0.585862466,4.018952763,0.759444215,0.663201285,0.163131469,0.163131469,0.163131469,0.0,1.354376171,0.0,0.0,0.0,0.0,0.0,0.135495079,2.446003485,0.282161702,0.0,0.0,0.0,0
RNA466_FPKM,18.46775785,0.230130764,0.816250346,8.012135659,18.88374959,13.98222999,7.592788282,3.630021096,0.0,0.340267428,2.842688083,12.4662989,7.132744887,0.575217844,3.265194855,29.28761142,4.204847495,2.846521946,1.074348671,1.346242976,0.427558735,8.934245046,2.707279675,1.975598474,2.644361007,4.464955103,16.63285181,0.991962253,9.91514155,9.183251704,4.373465,4.979675742,19.21553042,1.316148419,6.615300323,5.675630424,26.21398534,5.315494733,1.585621335,15.11083898,7.280745375,0.0,1.280160132,0.0,8.889796066,0.22819146,10.34102296,16.52242431,1.619069626,5.533212813,5.116227895,13.15392558,7.982384228,2.377268084,10.2551464,3.459146487,1.804936879,27.67959665,7.062711939,2.787897924,8.549588874,10.47316267,7.443370413,3.650371214,1.787216224,10.27367411,0.20157856,0.696089937,5.841900105,7.805511432,14.56777554,9.312935584,1.289259146,1.711876898,0.888629754,5.346215564,0.978563368,0.0,2.184459058,1.224472255,14.2309439,3.107937226,17.86104665,2.585357864,1.577027368,0.0,0.425320208,9.738700182,1.679405554,3.557038615,0.0,0.554969198,0.208297845,0.232103314,2.377268084,1.944072967,0.843812046,2.72679912,0.429820951,0.0,0.826635211,4.024347993,0.214343429,0.187180092,0.690174159,1.150435687,0.0,0.0,2.484327231,0.392445216,0.208297845,0.0,0.0,0.0,0.382287811,2.991045533,0.0,0.0,0.0,0.0,0
RNA471_FPKM,3.651074111,0.153675695,0.545337784,11.23039724,9.902890287,3.709159243,13.52731077,1.667278752,0.0,0.378899383,0.949603388,13.1239964,4.15047564,0.691771604,3.408463578,11.80065733,2.217793545,0.0,0.861359352,3.447566594,0.856825881,3.662794752,2.226096799,0.806602423,1.892861003,1.988698196,10.82368487,0.497089824,1.832299196,3.681200756,1.391380187,4.015236315,10.05842203,1.758524793,5.156217493,1.43827902,3.588805566,1.70453747,1.530228179,14.38594588,6.161311481,0.5565242,1.805559841,0.14701225,2.6996929,0.762056063,8.636008702,6.971681543,7.932127412,0.0,0.712052384,18.13402179,10.79926129,1.455819008,4.795976709,4.437116884,1.863595208,12.41837099,6.029209106,1.117598976,4.470147133,6.28300835,1.023831147,3.658113398,0.398036473,4.40311432,0.269353343,0.0,1.007166765,5.073907265,8.39944029,8.873757191,0.430679676,0.889558209,0.831162703,3.297015148,2.484276311,1.592012992,1.857414941,0.545337784,6.338385851,1.52266784,20.47405523,0.287929435,0.131668739,0.306009243,0.568179157,0.520490259,0.306009243,1.188298668,0.337025525,0.741671606,0.278331787,0.542630508,0.0,1.587462216,0.422849136,5.205032938,0.430679676,0.25185475,0.276207117,1.955355296,0.286410019,1.000204783,0.307505374,0.307505374,0.153675695,0.435285876,2.04277118,0.131032658,0.0,0.0,0.0,0.153675695,0.127641224,0.0,0.266052444,0.0,0.0,0.0,0
RNA476_FPKM,27.95998072,0.254842919,0.903887078,22.43933506,24.28133133,10.70058659,10.19061837,3.014385551,0.0,1.004880048,1.57383641,24.05131883,4.585623345,0.509556738,3.163490271,33.09728629,2.940463289,0.420158777,0.951711792,3.478091514,0.0,8.093853065,2.305954028,1.701444768,0.627412806,4.237619406,15.30741579,1.098464297,7.941875649,12.20167404,10.14601076,6.274320759,13.16058849,2.70627217,2.645044293,8.234624536,6.423753189,4.943750124,4.096556502,30.53486712,7.165912914,1.152860162,1.102512371,0.0,6.934911986,22.98810967,8.587642509,16.75379012,2.539628961,7.001932284,1.180093079,13.87105728,13.47862612,1.316036618,6.358704827,8.273026008,1.99854873,62.86222128,8.689102133,2.675307958,11.31859455,7.809878208,2.908760181,10.50885014,0.659627156,7.082944437,0.446223217,0.0,14.60594745,6.774043278,17.23503063,7.099842555,0.951711792,1.263641718,0.196848032,10.70058659,0.433320377,1.319254312,3.078408626,0.0,9.351781849,2.982422392,23.10722231,0.476997232,2.619296182,0.0,1.17700383,2.372377988,1.859551919,0.875296976,0.0,0.819469379,1.152860162,1.156232172,0.0,5.740402124,0.23366117,2.587889753,0.0,0.625957092,0.0,4.051000319,0.474480096,0.0,0.254842919,0.0,0.0,0.0,1.057918737,0.651660644,0.0,0.906163872,0.0,0.0,0.0,0.0,0.0,0.236114306,0.0,0.0,0
RNA483_FPKM,5.712204361,0.565423135,0.501493384,12.22680553,4.990451615,4.042867513,4.712530787,1.486901925,0.0,0.464687881,2.994359835,3.249623956,5.277953922,0.377032673,1.671793469,11.25489338,0.72529991,0.155447326,1.232220724,0.183788551,1.40081813,2.162568529,0.682525812,0.449616922,0.154724315,0.870908116,8.494480266,0.609538898,3.629450132,4.8483648,0.511780428,1.266051469,8.439147323,0.154007999,4.064674839,2.244720162,1.408229866,3.309621439,1.154687395,6.035074965,22.26833946,0.511780428,0.466173497,0.0,0.165501133,0.747710862,6.17744607,7.409101504,2.431677337,3.399849881,0.349246486,5.815850161,5.395170165,0.973775556,2.352421382,1.020174352,0.403220943,14.56586822,8.839864767,1.218102721,1.522594509,2.451470703,1.434800241,1.196204246,1.952312851,4.129009125,0.0,0.190089873,0.463095979,48.0468966,5.885574014,4.752803637,0.88020244,0.0,0.728044907,0.84232031,1.442993602,0.0,0.81348783,0.334328923,2.938336327,1.527659043,12.7843096,0.0,0.646080259,0.250118254,1.567650117,28.5626179,0.250118254,1.457037335,0.309929141,0.303104581,0.682525812,1.615933192,10.38669844,2.65449554,0.345617951,2.712597684,0.0,0.0,1.52377187,1.648568695,0.175544738,0.0,0.0,0.565423135,0.0,0.0,0.939407007,0.0,0.0,0.0,0.0,0.0,0.156544601,3.769991063,0.0,0.0,0.0,0.0,0
RNA488_FPKM,5.86759114,0.204728726,0.544566553,10.48189464,11.01895216,5.304776132,2.865605286,2.422040274,0.0,0.403640682,2.167726045,4.368951358,7.164112695,0.614086698,2.178619141,13.8331912,2.362644191,0.33770673,0.382376933,2.195638613,0.950726234,2.709569766,1.111654382,0.390549633,0.840176672,1.134935102,8.455357656,0.110334718,1.689045967,5.446371388,1.111654382,3.513406688,4.229538057,0.836286965,3.269465781,1.915231754,4.396405723,0.945748609,0.940445139,6.889481373,5.901348586,0.0,0.25313219,0.0,3.594785759,0.203003484,12.64930133,8.664464447,4.320931929,1.933871479,0.568864799,15.04528151,10.65187131,1.057427339,3.10193532,1.477155738,1.021847372,22.28763676,6.108530873,0.9920943,3.472249692,5.894539613,1.752783551,3.409827225,0.706617918,5.690676136,0.358656279,0.412967087,2.011810715,1.689045967,5.680894498,5.161032462,0.955756531,0.0,0.0,1.28054291,1.741089006,0.353394818,0.529920509,1.08930957,3.190776428,2.396146494,9.36644652,3.449775582,0.526061865,0.0,0.378372986,1.732738459,0.814934603,0.351675135,0.0,0.164622415,0.0,0.928975282,1.762321799,1.729475259,1.126091452,0.519754168,0.0,0.0,0.183891197,2.603822402,0.571866724,0.0,0.0,0.204728726,0.0,0.0,1.870167477,0.0,0.0,0.182038389,0.270671312,0.0,0.0,2.251618067,0.0,0.0,0.0,0.0,0
RNA499_FPKM,2.305469528,0.433044006,1.536326977,23.80214446,12.61151354,7.15957412,13.64099355,4.696954963,0.122156807,0.320299854,4.394950094,10.84280509,9.743597491,1.515654022,5.37714442,36.36967983,6.664393863,0.0,1.617614119,0.422277719,3.419437987,8.025388047,2.939799746,0.929632835,1.777494584,6.002633266,29.67868826,1.633666778,3.375029701,8.257852714,1.959801721,10.18027637,16.40515925,1.946279704,5.706567215,5.156875854,13.74992051,5.002210921,4.642306897,10.84280509,21.7727647,3.527643098,1.338568601,0.0,7.985460744,0.0,14.79998248,20.45855904,8.887598815,0.929925133,3.410463084,23.38188552,17.27725888,1.49136131,12.15977455,7.291793436,4.632258613,24.90731511,1.107714016,3.673033189,7.695697376,11.66617706,4.326456883,5.152737109,1.49500767,5.290151887,0.379316462,1.528753611,2.837392747,9.330790776,13.89696205,8.189242706,1.213210589,1.073989702,1.672478493,4.64398585,1.841741376,4.858774927,4.111271092,0.960299572,13.50096426,5.849408198,21.23136075,0.0,1.113091269,0.718419605,3.60152044,1.649708149,0.0,5.950930773,0.593477065,1.044632352,1.567841377,3.057290685,0.0,1.016487313,0.595674533,14.48006474,1.011109073,0.0,0.388968281,4.131473898,0.0,0.0,0.866088013,1.948805377,0.0,0.0,4.316175084,0.369238005,0.979998025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA50_FPKM,12.41003134,1.262738765,2.799817362,28.01952888,9.657384405,7.522884795,7.155220141,1.037548706,0.118697041,0.31122031,0.371521737,10.71125264,9.680473025,0.841750961,5.412940385,34.93456688,1.619281141,0.694247872,1.768731551,1.026084079,2.541364777,13.1860479,4.571558555,1.003898478,0.0,1.652953802,13.63268555,1.020733628,5.981711605,7.466179633,6.095343628,8.638196203,7.791154234,1.375639303,4.87409564,6.623196269,7.074926202,0.0,1.93365351,8.9836134,17.90606281,0.761892537,1.82140624,0.0,11.27247335,0.625937477,7.684973864,6.044819698,6.293437566,0.0,0.390049068,10.12148614,7.666016925,0.0,5.440278467,2.024926163,2.551225666,41.39414603,3.588815814,0.679949861,9.689693819,5.86488058,3.804488948,3.839558402,2.361170209,15.24760494,0.0,1.697931939,5.343292269,2.89435665,8.943783833,11.03138222,1.572159203,0.34802973,0.32518314,8.839269178,0.35809324,1.452997992,1.998017655,1.306661135,11.00556627,4.92733809,17.54022715,0.985258453,0.0,0.0,2.333545204,0.890749249,2.373790798,0.722963721,0.807532813,0.67685214,0.761892537,1.910230075,0.0,2.766018518,0.57878894,0.0,1.768731551,0.0,0.0,5.019492388,1.372166574,0.0,0.0,0.0,0.0,0.0,1.922798167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974914532,0.773797108,0.0,1
RNA504_FPKM,6.065809436,0.112261012,0.597114814,31.72002982,13.56707344,8.22324002,9.089381503,2.102296836,0.189848833,2.102296836,2.079598748,11.60715358,2.693158268,0.729420073,4.478704442,24.8861828,1.942763297,0.185086991,0.62870819,4.705268331,0.2084664,5.446623925,2.742385225,0.695906178,2.026668922,3.733055766,21.59683637,0.665212667,1.440414717,9.355583523,3.14862744,4.85728317,14.97517929,2.108927619,2.957425189,4.29523944,9.536182203,4.355180625,2.491860021,13.54166404,11.83617711,1.117216146,0.41620262,0.0,9.755186177,0.556355621,11.55782265,8.227684301,1.776628302,7.51753358,2.287316631,7.942689721,8.175422702,1.545797313,4.901411191,5.803431468,1.76054068,34.48783279,3.157444284,3.263220372,7.614180869,4.0654544,2.989539979,2.937487491,0.0,8.886687928,0.491470474,0.339558198,2.113820722,16.87355993,15.57220174,1.787001632,0.733544532,0.0,0.433397377,5.214694179,0.572654689,2.614988356,0.484260638,0.497644726,11.39824089,3.941001714,28.24173561,1.260855263,2.019027911,0.297809143,0.93323839,4.274638772,0.0,2.987748666,0.246016248,0.631616932,0.710973931,1.471288715,0.0,0.526762237,0.617277132,0.854909029,1.257519667,0.183798682,0.0,3.657860144,0.209016443,0.45636544,0.112261012,0.448822844,0.0,0.0,2.143662897,0.095720138,0.0,0.0,0.0,0.336672434,0.186393487,0.0,0.0,0.0,0.0,0.199038271,0
RNA519_FPKM,2.925194299,0.0,0.633470066,2.601257657,3.572162547,3.191794285,6.905106729,1.408711811,0.0,0.0,2.311365476,2.541052248,1.428665236,0.0,0.422377578,19.5288611,0.458055248,0.392771673,0.222261402,0.0,0.663476543,2.521594141,0.431041734,0.340704171,0.586328107,0.770070207,3.800172922,0.128266886,0.0,1.689510312,0.646464324,2.132426335,2.050076538,0.194478727,1.140992824,1.012596054,1.778902392,2.200343928,0.9115561,2.15010742,2.34411142,0.0,0.588813576,0.0,2.299866146,0.472208641,2.452377163,3.599706126,0.698052097,0.6134333,0.441223822,3.02504867,5.162874996,0.614929479,2.334712602,1.145528287,0.169726889,16.93598471,1.218161421,0.384682554,5.385555756,1.10586148,0.679571661,2.077631889,0.205415184,0.802416592,0.0,0.0,2.535156535,0.873279356,1.652150134,1.737868779,0.222261402,0.196755996,0.183839847,1.276756527,0.0,0.616432974,0.205415184,0.422377578,2.274887884,1.500851118,7.198906897,1.114661438,0.408024942,0.0,0.440068786,1.814004591,0.315989241,0.0,0.0,0.0,0.0,0.480303646,1.64006123,0.89418232,0.0,1.20939767,0.0,0.0,0.0,1.514470956,0.0,0.0,0.0,0.238002295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395544179,0.476221745,0.0,0.0,0.0,0.0,0
RNA52_FPKM,7.123984101,0.0,1.259489885,0.969587958,9.869179632,3.489902986,24.31908812,0.0,0.50053781,0.0,1.566490545,4.954661072,0.0,6.212928846,18.26318464,19.91647815,0.0,0.0,0.0,0.0,3.133082563,6.109409525,1.285325575,0.0,5.100291448,2.952648566,32.83056525,2.487369903,0.0,0.0,2.410084325,9.538365769,15.28321078,1.74054505,7.938950091,2.717766729,2.983791514,0.0,7.339906067,18.94414463,0.748919782,0.482095962,1.64611714,0.0,12.00225512,0.0,5.318793149,0.536699116,0.0,2.591854332,0.0,12.40335876,2.309417412,0.0,0.0,1.707928363,2.025361513,8.884861,0.0,0.0,8.460030585,3.297874832,1.351150874,3.801906401,0.919212056,0.0,0.0,0.0,5.233929244,0.0,0.923729068,3.651291044,1.823530158,1.76092614,0.0,1.586319539,0.0,2.298124418,0.0,0.0,4.195324649,0.0,22.77275588,0.0,0.0,0.0,0.0,5.860344868,3.180166068,6.098447668,0.583785296,0.0,0.160764568,2.05887123,0.0,5.666234736,0.0,0.0,2.486594939,0.0,0.0,2.822505487,0.0,0.0,0.177615245,3.550120215,0.0,0.0,3.391082026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153672014,0.0,0.0,0.0,0
RNA521_FPKM,49.58572721,0.0,1.562543875,23.84009679,14.98268054,5.725391384,13.45389427,2.526813731,0.0,0.236905184,9.470209974,21.03748462,7.847986736,23.38405242,5.256043931,34.25914941,7.086588067,0.264212012,13.61098322,1.249533053,0.892758484,33.35753024,5.363860217,3.59097188,1.70924466,33.00525023,13.68338206,0.949454141,5.139799333,11.64859783,4.783948723,15.77806051,12.68656836,1.177945222,5.372426104,7.901714828,5.384561148,2.368061036,3.43404721,19.59107746,25.34075104,0.869867241,1.18815032,0.0,6.75089692,2.382185239,15.44681195,20.33915789,3.099235884,0.0,1.632263681,27.03359587,23.75432641,2.482151359,11.42186665,4.141658788,2.741273295,27.70652704,2.594742579,2.199406605,12.16150061,9.373469755,5.181351409,14.99214842,0.41472888,9.445454622,0.0,0.48464032,26.23584219,53.45420581,15.28052846,7.970587105,2.692280574,0.529661552,0.618614559,6.154819516,0.681221333,3.179434989,4.838197416,0.852382472,16.59093104,5.480731774,43.057978,0.449931332,0.41170901,0.212561544,2.072032917,1.220317353,1.912936197,2.063401326,0.351188638,0.901570831,0.434933621,1.45383151,1.792622448,2.405849244,0.293721406,7.321453647,2.093959191,0.393559425,0.287742344,3.947426263,0.745928373,0.390838968,0.0,0.480521564,0.0,0.0,2.128468978,0.136573359,0.579911494,0.569686354,0.0,0.0,0.266077038,4.484690549,0.0,0.0,0.0,0.0,0
RNA528_FPKM,9.085180804,0.0,0.43718198,9.256987626,23.7115196,4.626172026,9.860052988,1.944556559,0.0,0.0,0.217596495,5.059101336,3.943976567,0.73948166,1.749123739,10.99823291,1.896869886,0.0,0.690574143,0.721096757,0.4578906,5.655933511,1.338651416,1.175877941,0.607062851,1.936207233,6.248436177,0.531413166,1.80818506,2.842177644,1.115677492,3.863293764,7.42820305,1.20850475,1.771744521,2.096746208,5.985114826,3.189071466,2.64257115,9.106309132,6.413469479,0.0,0.914315328,0.0,2.597383344,10.0214531,4.616178653,6.707758202,6.648958068,5.716330906,0.913584315,10.73714641,8.33798552,1.273351347,5.932858592,2.964734842,0.703183079,24.67592553,0.0,1.393850458,3.783205387,7.327493307,0.938209229,1.564384827,1.063848954,3.530459013,0.21597667,0.0,3.230217467,2.712072998,5.344996497,1.799226079,0.920834984,0.815165396,0.0,2.202910573,0.0,0.638232338,2.127505321,0.43718198,3.470727351,3.107717603,16.31536113,2.077217714,0.0,0.0,0.455493267,3.130129252,0.490671102,1.270253168,0.0,0.396351772,0.0,0.745820074,3.607956893,3.471446538,0.0,4.382105396,0.0,0.201945703,0.442744092,0.58792123,1.148058633,0.0,0.0,0.0,0.0,0.0,1.842614302,0.0,0.0,0.438283194,0.0,0.0,0.0,1.47896332,0.0,0.228447764,0.0,0.0,0
RNA53_FPKM,5.710594196,0.178780134,0.951397796,0.976547577,3.786563228,2.875870806,4.290723205,1.410265634,0.0,0.440708011,0.157773468,1.614426183,2.324141736,0.178780134,1.902795592,9.618902873,0.0,1.032162874,0.333912101,0.348670647,0.166077335,4.259883632,1.780008355,0.0,0.44029805,0.330415639,2.685505836,0.289050628,1.311363889,4.598422681,1.780008355,0.800541909,2.308880017,1.168692354,2.141721283,2.585203811,2.170428658,0.826039099,0.547586873,2.935320332,2.01145457,0.161818941,0.0,0.342056299,1.412896727,0.354547119,3.013180288,2.297343857,0.733830083,0.0,0.0,2.109054069,1.860719031,0.769626672,0.318734278,1.612675992,0.89245598,8.477380362,4.420705862,2.02181103,1.299735662,1.162541342,0.680424659,0.56727539,0.0,3.916095622,0.469796927,0.0,1.024978445,0.491761458,1.085419435,1.542146678,0.0,0.0,0.0,2.716100206,0.0,0.46290504,0.30860336,0.0,2.337384709,2.253906684,3.652163608,0.0,0.0,0.0,0.0,1.967438928,0.0,0.767754101,0.097995943,0.0,0.0,0.180312535,0.0,0.671376459,0.0,0.0,0.166956051,0.0,0.160583682,0.568553037,0.333031067,0.0,0.178780134,0.0,0.0,0.0,0.593970702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA535_FPKM,1.109430088,0.225686682,1.601756697,18.65097644,20.52035426,10.69258721,33.63705917,3.116378585,0.0,1.335542945,2.988327331,19.45924768,10.61044637,1.467416621,6.207058419,43.54835351,2.38850504,0.0,1.475745415,6.383962613,2.097141975,10.55892987,2.656400345,1.076910744,2.965298415,6.154105128,32.85118685,1.095032904,2.483762983,20.62347162,1.839093723,9.603216771,21.76904456,2.766969751,8.113286842,6.336925388,8.432951859,7.718779107,5.531619631,17.60595942,18.8907172,1.839093723,2.651629624,0.863820008,7.731115464,21.04184031,16.91042869,19.45336842,3.97133198,0.0,3.346662253,25.60746633,15.07653424,1.749381834,5.63466431,7.738196819,3.702848657,68.5893501,8.084518358,2.553005797,8.75321503,13.00215395,6.658785043,5.551481463,0.389767201,7.797907402,0.790941893,0.455470814,1.664145132,3.932676663,16.05564227,4.643626411,0.421732236,0.933060847,0.0,4.035007345,1.152203296,2.7277837,10.9111348,1.20141801,9.535585756,4.879024194,26.01014519,0.422850889,0.580296563,0.898805203,2.086162174,5.541953155,0.0,3.102380337,0.494952768,1.089212683,0.817306623,2.618442979,0.0,0.635856872,0.206928309,3.248790689,1.475745415,0.92440135,0.0,2.871798015,0.210204219,0.918011478,0.451599958,1.580259962,0.0,0.0,2.625090667,0.385059867,0.204275382,0.0,0.0,0.0,0.0,0.0,0.390722512,0.0,0.0,0.400539661,1
RNA58_FPKM,3.566245528,0.725821676,1.072794193,10.40580391,4.910059779,2.161883994,9.91828677,0.715684502,0.13638741,0.715573474,1.921414148,5.957750078,1.693283643,0.362910838,2.145588386,11.90427851,0.698133656,0.0,0.903686694,0.235852261,0.0,8.112350445,1.313719506,0.576989309,0.397109389,1.005975994,6.359031916,0.782214668,1.330780799,3.861939253,2.408519734,1.624874544,5.623457273,0.593090397,4.250328943,1.440311147,3.840405566,2.682463914,1.667170627,7.546372507,4.252710049,1.313719506,0.0,0.0,1.274503999,0.959532501,5.436291581,10.78845193,1.843986269,3.532051834,0.896571051,7.902784424,1.888367713,1.874550388,1.940822372,2.182140148,2.242585321,19.54292198,2.268895402,0.0,6.643995661,6.292094738,1.380998942,0.383723679,0.0,4.076105861,0.423714733,0.0,3.368151517,13.08625208,8.812122232,4.17338151,0.0,0.60003525,0.560645627,1.945735846,0.823117037,2.29663251,0.835192103,0.858275302,3.527712272,4.139055707,4.348716187,2.038635701,0.414458828,0.0,0.894224006,1.023913882,0.0,1.869989438,0.0,0.194484097,0.656961671,0.366021502,0.416480579,0.0,1.552543185,1.843083116,0.451738194,0.792560488,0.0,2.115591659,0.450546272,0.0,0.483730984,0.0,0.0,0.228284809,2.21017105,0.0,0.0,0.0,0.0,0.725821676,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA6_FPKM,7.76921845,0.462660481,1.23127298,12.32191103,6.125360083,3.308181244,5.552683817,2.965665554,0.0,0.342211345,1.633414489,4.938385427,7.635035003,1.041175593,5.130154675,22.01202024,1.11264979,3.244008796,1.080271092,2.932895769,1.504372691,8.983891187,3.141324654,0.441523644,2.469088997,2.244861341,13.90163713,0.748162818,4.879175093,8.208337124,2.931826774,4.661988817,7.569536168,1.134367236,3.880258064,2.361670583,5.185442823,5.772567304,1.063007909,8.737127492,6.182290496,0.418767051,1.144248329,0.442599322,3.250576098,0.458761657,12.78162623,11.36770821,8.954044373,0.993533997,2.143530041,9.028127245,7.224055723,1.792853583,5.362388216,5.008842724,0.989993224,30.06838361,4.537397127,1.121388206,8.036479401,13.11050589,4.182627802,3.487089695,0.998392354,6.627378352,0.0,0.0,4.926927456,1.484835383,9.230871797,8.750665301,0.216148606,0.76516978,1.072312136,3.101561051,0.39354012,0.998392354,2.196550413,1.025986112,5.002765667,6.250367432,15.50267477,1.083136533,0.594716803,0.153579273,2.137918706,2.741996263,2.149271507,1.788491409,0.253601164,0.372025398,0.0,1.050099956,0.0,2.17203443,0.0,2.154410357,0.0,0.0,0.0,4.23081624,2.370419838,0.0,0.0,0.0,0.0,0.0,1.729576398,0.0,0.20949788,0.0,0.0,0.0,0.0,0.0,0.0,0.214446649,0.0,0.0,0
RNA60_FPKM,2.129730047,0.236302549,1.886925471,8.069909866,14.60263347,0.0,9.45533219,1.165501188,0.0,1.165378684,2.086027844,7.18000035,5.200395433,1.063734189,4.193241175,29.62407563,1.819023263,0.0,1.545182606,0.0,1.098024803,13.55950991,4.279256379,1.691433193,0.582167704,0.9829795,7.545393718,0.764372863,4.768154773,3.144875786,4.279256379,2.29332611,3.459946037,1.545327634,5.474901189,3.41825994,1.986762798,1.965958999,1.266982701,8.344335757,7.646208143,2.781392949,0.730734545,0.0,0.0,0.937491327,5.754838761,12.86503362,0.970230939,3.654483395,0.657039665,16.73170932,5.125483293,2.035149116,5.057214395,1.42148405,1.854371011,32.1735506,8.263640249,4.00989654,5.346461814,4.61138102,4.498409671,3.750359523,0.816007121,5.177981415,0.206984615,0.0,2.710547013,5.201706235,8.815882986,6.901276646,0.662254266,1.367866569,1.278072265,2.323832026,0.402210392,3.060294774,0.408110789,0.0,4.398005912,17.45505571,8.498794388,1.328021817,1.012741323,0.0,1.747595648,0.0,0.0,1.015205414,0.259188374,0.760243536,3.209386058,0.476781304,6.309112013,1.775482813,0.0,2.801548592,1.324508532,0.0,0.0,4.698359685,0.660506893,0.0,0.236302549,0.0,0.0,0.0,1.570780089,0.0,0.0,0.0,0.0,0.0,0.0,2.127468379,0.0,0.0,0.0,0.0,0
RNA62_FPKM,0.197177695,0.240746704,0.426876438,6.573363449,2.761263056,3.871601149,4.332244912,0.0,0.0,0.0,1.274402045,2.173344301,1.203334933,0.0,1.280806075,11.37012977,0.0,0.0,1.348573593,0.469328239,0.0,5.09760818,1.30707902,0.68886597,0.197636248,0.22237804,2.711493713,0.518876329,0.662027036,1.707682514,1.524985653,0.538859216,1.243319068,0.196721265,2.114339478,0.61416966,2.022860389,4.893053533,0.55288592,0.987854027,1.86162958,0.0,0.0,0.0,2.324721516,0.0,3.831031478,4.366259683,1.834726283,0.0,0.223054033,1.091972317,4.592497419,0.414382494,1.501879809,0.57898466,1.201503848,4.22681412,1.231306324,1.166500728,0.0,3.353689592,0.687009189,1.909269244,0.20778383,2.027744185,0.0,0.242810247,0.394192163,0.441290448,2.504967164,0.798453443,0.0,0.0,0.0,0.430118538,0.409389934,0.830963314,1.454142798,0.853929637,1.210291757,1.30041025,1.376723159,0.676075355,0.0,0.0,1.334452403,0.0,0.0,0.620146981,0.0,0.0,0.0,0.36411487,0.0,0.451853251,0.0,0.0,0.449462493,0.0,0.0,0.765459449,0.448276576,0.0,0.0,0.0,0.0,0.227228841,0.399757229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213526599,0
