,TRAV18,TRAV1-2,TRBV14,TRBV17,TRBV5-1,TRBV5-7,TRBV10-3,TRBV15,TRBV6-2,TRBV7-4,TRAV41,TRDV2,TRBV6-8,TRAV6,TRAV8-2,TRBV4-2,TRBV23-1,TRBV13,TRGV10,TRBV28,TRAV16,TRAV17,TRAV12-3,TRAV8-6,TRAV14DV4,TRAV9-2,TRAV8-4,TRAV13-2,TRAV19,TRBV9,TRBV10-1,TRBV7-3,TRBV5-3,TRBV6-4,TRBV4-1,TRGV11,TRGV5,TRGV8,TRGV9,TRGV3,TRGV4,TRBV20OR9-2,TRBV18,TRBV6-7,TRAV25,TRAV26-1,TRAV24,TRAV22,TRAV23DV6,TRAV20,TRAV21,TRBV7-6,TRBV5-5,TRBV6-6,TRBV6-5,TRBV11-1,TRDV3,TRBV7-9,TRBV29-1,TRGV2,TRBV20-1,TRBV19,TRBV12-4,TRBV7-7,TRAV4,TRAV5,TRAV12-2,TRAV13-1,TRAV7,TRAV9-1,TRAV12-1,TRAV10,TRAV8-3,TRBV7-1,TRBV10-2,TRGV1,TRBV6-1,TRDV1,TRAV8-7,TRBV2,TRAV8-1,TRAV2,TRAV3,TRBV5-4,TRAV30,TRBV3-1,TRAV29DV5,TRAV34,TRAV26-2,TRAV36DV7,TRAV38-2DV8,TRAV38-1,TRAV27,TRBV27,TRBV24-1,TRBV5-6,TRAV1-1,TRBV16,TRBV12-3,TRBV30,TRBV25-1,TRBV12-5,TRBV7-2,TRAV40,TRAV39,TRBV11-3,Diagnosis
RNA124_FPKM,0.860560413,6.028541583,0.0,0.0,1.510044339,0.0,1.028930928,0.899398056,0.0,1.309440628,3.606359697,2.330263189,0.444160213,2.062104645,3.077579275,6.15850615,0.654720314,0.0,7.987605996,23.71891329,3.683090755,0.0,6.453464534,4.724887104,5.167731218,3.07547426,0.64587903,2.586044453,5.838096321,2.136128914,0.0,0.0,0.0,0.0,3.857707258,0.0,1.509221516,3.560069992,0.872999495,2.679562025,2.751989102,0.0,6.547010042,0.0,2.06722153,5.218101114,0.0,0.979258401,2.777524552,12.31134499,1.324711073,2.704791392,4.543952685,1.756782588,8.866367256,0.0,2.851145549,1.527680733,1.883982488,4.594123222,2.383895664,6.859907984,4.849994627,0.0,0.766879153,5.163747687,7.318121333,5.469716163,0.0,0.0,2.895732086,1.398694497,2.887240203,0.0,0.0,0.488576234,5.665873027,8.27066065,0.0,2.878234818,1.601185963,2.829163532,4.961334006,3.202040201,0.0,0.0,5.0058516,0.0,0.0,0.850891195,1.533929943,0.429061282,1.06911976,5.088108058,0.19876461,0.591635284,1.35230922,0.0,2.222052795,2.371987082,1.192587659,2.026983641,0.768825546,0.477787485,1.601526327,2.51160436,0
RNA126_FPKM,1.275973243,2.593859335,1.382828145,0.0,1.476248847,0.0,6.756675879,0.762158711,0.378383039,0.0,7.877652179,16.5046366,0.0,0.0,1.700555209,3.525625669,0.924693998,1.930113998,25.06535516,22.47616761,2.925575223,3.977331605,3.618359075,6.147898346,1.887246682,4.682262164,3.420383112,5.282146609,3.263260118,0.0,1.167987918,0.0,0.0,0.0,1.935288567,0.0,1.162401143,5.655750283,9.662095701,5.825315379,4.663388899,0.0,1.686594943,0.233189548,3.582444841,2.987261973,2.80616399,0.518645718,4.706671141,1.185248824,7.015275566,1.636850589,9.396082191,4.341177536,9.586034629,0.0,1.132261229,5.778806055,0.0,4.865608699,4.078394392,9.299710253,0.790317284,0.0,4.264245275,8.43113622,19.28631692,10.47177719,0.0,0.711987021,7.784973918,0.0,5.174762722,0.0,0.0,0.517530351,9.201053828,3.606802749,0.470482137,5.525212633,1.865321446,2.996354749,4.790860739,17.84073472,0.952132989,1.846195998,16.07607586,0.919394892,0.0,1.802374806,2.030581873,3.635646079,2.642232134,12.4355846,0.210543843,0.0,0.0,0.0,24.31787604,27.09530024,0.0,0.0,0.610790896,0.506102236,2.180853883,0.0,1
RNA132_FPKM,0.714417817,2.736715717,0.0,0.0,2.410478156,0.0,0.854195216,6.719524172,1.111962357,1.13242553,4.209832017,1.511184383,0.0,1.167009999,4.303984906,3.108799028,3.397024605,1.260620427,17.95730853,18.13426064,4.299402911,6.981403999,11.22596304,3.501931225,4.807303053,8.576140953,2.680784474,8.433188671,2.355802395,0.604451333,0.0,0.0,0.0,0.0,1.264000106,0.0,1.281174021,7.556015331,1.585244551,6.438747403,5.025592086,0.0,2.937588595,0.0,2.534868235,3.365675564,2.52018571,1.185516938,1.152743373,1.935507091,9.164033574,0.0,7.409096162,3.847999841,9.008154573,0.0,0.184959576,3.849843626,3.323123727,12.56745281,9.894176838,8.826287886,1.161261181,0.0,9.151450619,2.232431474,8.299648034,6.985175767,0.0,0.0,6.702727225,0.621994775,6.683071133,0.0,1.392607238,0.169049075,23.71193468,2.355802395,0.0,8.399560986,5.316412846,2.032207067,3.179652365,5.922557602,9.327191442,3.014750737,2.178149038,0.0,0.0,2.428156457,4.973628904,6.678321918,2.033938114,19.08704587,1.031369184,1.023311612,1.603795099,0.0,11.14368478,6.504535785,3.712607763,0.0,1.595654007,0.0,0.949679273,0.80189755,1
RNA133_FPKM,0.610289964,8.349347502,0.0,0.0,1.750251042,0.782879254,2.553845444,2.232339961,5.224702869,0.77385471,1.997879581,8.649354266,0.393643316,2.658533401,3.320901496,0.737678614,0.0,1.076898275,3.408857487,24.89665324,2.448388784,2.219106393,5.552065204,2.871840753,2.369250138,2.55566322,10.44866561,3.601969388,7.618520546,3.442500201,0.0,0.0,0.0,0.18387996,26.27573283,0.144959364,3.769889136,3.442527057,3.830408765,6.125365942,5.95180439,0.0,2.823230625,0.0,2.16550605,2.25017264,2.152780538,1.012664095,2.626032993,11.57392309,4.697092311,1.712468212,3.260467656,0.865061262,3.438271375,0.184385125,1.105590918,1.354109914,2.00378087,10.36549246,2.925769268,3.040251536,0.661397991,0.580436308,3.398924249,1.907066873,7.54255662,7.831792695,0.0,0.0,4.541136698,0.885603614,4.527819581,0.353243081,0.679816669,0.144335882,2.511050645,1.724882034,0.0,11.48054154,2.412608202,2.700618171,5.949730466,4.318945565,1.394291217,1.201729259,2.862633429,0.577110026,0.0,0.754290967,1.869376518,0.950832208,1.737420528,6.418091992,0.352315934,0.349563465,4.79497512,0.193418402,7.549902474,7.208513032,0.352315934,0.0,0.511196444,0.423445964,1.825291099,0.685019348,0
RNA140_FPKM,0.693703192,3.98635762,0.0,0.0,2.106707433,0.0,6.013740285,5.075267658,0.899802576,1.759247288,2.72550615,3.81560367,0.0,1.700068192,5.123325303,3.354349176,1.759247288,2.040412935,14.30842768,17.81986756,2.087621732,8.514052877,4.590121002,5.985182094,4.309313599,7.747354696,5.694796599,5.211433376,7.84350441,1.565278997,0.185162349,0.192158408,0.0,0.0,5.114598304,0.0,1.659003743,1.956773646,2.067221713,3.26847559,5.102242418,0.0,7.131910632,0.443766362,2.650977276,4.263209149,3.337115831,2.13805378,6.530219083,2.067490949,11.12411717,5.25612448,4.360653929,3.736963885,15.44843419,0.0,0.0,7.697001744,1.518554251,2.805567785,13.67319726,10.23012766,1.315694387,0.0,4.63660324,6.503816229,9.088797089,13.99047683,0.0,0.0,9.875550455,1.812209894,7.608717646,0.602480307,0.77273267,0.328291675,9.13445526,1.960963739,0.0,9.244320845,5.001332348,4.385715159,7.645911015,4.208351678,0.905725236,1.561275726,4.881329025,0.874582821,0.0,2.357868892,4.443471878,5.620719287,1.795563383,12.22569058,3.004280131,0.3975407,5.645552104,0.0,11.94111499,5.46308488,1.802696981,0.557037753,1.54938784,0.481563497,1.61381245,1.168074064,2
RNA145_FPKM,0.49808989,2.362157677,0.719633334,0.0,1.120288089,0.213043688,0.0,1.214562198,2.067248588,0.84199174,1.521817516,5.197454983,0.214293211,1.988865889,1.161512813,0.64213436,0.42099587,1.56241248,9.55863769,6.02018106,3.552422304,1.509148418,4.942979341,0.911462898,1.718653728,2.224653302,1.713223495,2.850602288,2.0333777,0.749156753,0.0,0.0,0.0,0.0,5.091621373,0.0,1.190971472,2.18517387,2.399766376,2.040359316,8.918286362,0.0,1.877340699,0.0,0.724990406,2.856479802,1.064854573,0.787166204,0.0,0.719633334,4.046192672,1.304415014,0.834774668,2.44739017,5.879281604,0.0,0.171938788,1.052579593,0.545173014,3.088263273,0.884370747,5.690096543,0.0,0.0,3.143692455,2.075079075,5.252654995,3.652312513,0.0,0.0,2.577980592,0.385450044,3.427410375,0.0,1.664344943,0.0,1.821515796,0.625634119,0.0,5.031672979,1.544244893,2.51871667,2.392598304,1.879892226,1.083813409,0.747240751,1.713223495,0.627964332,0.0,0.820705432,0.924671187,1.241520398,1.718653728,1.50992834,0.575221921,0.0,1.677082276,0.0,4.643459101,3.758423312,0.575221921,0.0,0.556242517,0.0,1.103459573,0.931747752,1
RNA150_FPKM,0.183842446,1.40854411,0.398476237,0.0,1.240654541,0.0,3.29739588,2.305672476,1.144679378,1.864914722,2.166714537,0.466676977,0.0,1.601795565,3.715970177,1.955598762,2.797372082,1.730281841,6.003764127,11.11180464,3.688272595,2.507110917,6.082210086,2.739758267,1.52264802,5.338170356,4.48451838,6.510911835,3.291229953,1.037059949,0.0,0.0,0.0,0.0,7.156766361,0.0,1.905034037,5.185473984,1.072372964,4.669818437,6.584361838,0.0,2.645956693,0.940589256,0.401442561,2.25966794,1.414997249,0.348666707,2.373320569,9.56383137,4.245229481,2.476245185,3.929208674,3.335908144,13.61370667,0.0,0.570993007,0.932457361,2.615867633,2.676679617,1.371028408,2.784428239,3.387248857,0.0,5.324656001,5.055898909,4.544603245,8.089294113,0.0,0.0,4.758514894,1.49402304,6.167856658,0.0,1.22871913,1.565625988,7.665653947,0.346426878,0.0,10.18377415,2.22321097,6.043790575,3.429048971,4.31233667,0.720095039,0.206881524,3.277194857,0.0,0.0,1.590547001,1.843078695,2.291520568,1.712979022,8.9880636,1.061557428,0.0,2.682598951,0.0,10.28478787,9.410465862,1.273868914,0.787257188,1.231837706,0.510351268,1.221913535,1.857183889,2
RNA151_FPKM,0.0,1.984616343,0.0,0.0,0.222440105,0.0,0.0,0.689121421,0.513149842,0.0,2.374451696,1.534261096,0.0,0.718119105,1.537739143,0.95637597,0.0,0.0,1.699922568,11.95533943,0.881824068,0.299650719,2.544840358,2.197801847,1.365271145,1.288567643,1.855779008,1.415220089,2.640185944,0.0,0.0,0.0,0.0,0.0,2.333405777,0.0,0.525579924,0.619914783,0.794268591,1.620782784,2.846360818,0.0,1.525198181,0.0,3.599505189,0.270076254,0.422830753,0.0,1.063939038,1.071800656,4.017655995,0.369976909,1.450559004,1.86925563,3.538050223,0.0,0.0,0.417956623,0.721691836,2.533191188,1.756104563,0.919738499,0.535900328,0.0,2.570610893,1.442317192,2.444799748,3.827933351,0.0,0.0,2.773078582,1.339566363,1.276102834,0.0,0.550824135,0.311894512,5.426114154,1.087142723,0.0,2.756485684,1.686714101,0.625217049,1.676994903,1.466573106,3.013030572,0.0,2.938285727,0.415561456,0.0,0.814944152,0.367166957,1.849248786,0.511942431,4.872743301,0.0,0.0,1.295141968,0.0,2.482619322,1.622530614,0.0,0.0,0.0,0.228847271,0.438159964,0.740102342,1
RNA152_FPKM,0.57338645,2.719101146,0.0,0.0,1.160707099,0.245179823,4.341221879,2.596386368,0.595023675,0.969157441,3.503498036,4.850874911,0.0,1.456900174,2.376819105,1.478427142,0.727060629,10.34177447,10.18184232,10.62588916,1.789020274,3.127010273,5.900628272,3.597083713,2.57194979,5.548622644,3.764953114,6.56255686,3.600998567,1.940464177,0.0,1.058927736,0.0,1.612568959,6.988074083,0.0,2.89414792,1.796556886,2.762368274,3.131594657,8.921495012,0.0,10.21568842,0.0,1.877868558,2.97499004,3.431998076,0.906022223,3.083794669,3.313496585,5.88327686,3.860900439,5.765611323,9.535129623,7.793022691,0.0,0.989163086,12.1156233,0.836561274,3.091298402,14.04767781,7.616161748,4.970354589,0.0,7.450251304,1.911035084,8.880519655,7.941226864,0.249545043,0.0,5.935188126,1.553001768,4.931572818,0.663921153,1.490095367,0.723220714,7.548493627,1.620516122,0.0,12.18291351,1.599959892,4.59071739,4.212249175,3.245887887,0.748635128,1.935501353,5.378368771,0.481929395,1.542785904,0.94465627,4.044480131,1.905621387,2.374075251,15.6431315,1.103397143,0.0,1.930563849,0.727060629,10.4846405,11.28615192,1.544849528,0.204614792,1.920764033,0.265289209,1.270073448,1.072434468,1
RNA155_FPKM,0.35532308,3.305571963,0.577618801,0.0,1.198838015,0.0,0.0,11.88283944,0.0,1.576938166,1.395912101,5.110922805,0.0,1.160956599,1.795327948,1.546090787,1.126384404,12.12205599,12.51891878,33.28525584,2.851016842,3.71459999,2.350838448,2.229356242,6.43729632,1.785460172,1.000056431,4.003717658,5.858353182,0.0,0.0,0.393808956,0.0,0.0,6.705999204,0.0,1.840861628,3.674562644,2.567998768,0.727849885,6.70322677,0.0,1.826267256,0.0,0.77589159,3.63899471,2.734648807,4.548453265,2.484488065,7.701078653,9.571370521,3.190481764,1.340075617,3.626317028,4.575534346,0.0,0.551795842,2.477848597,1.749928627,2.87381096,2.838977661,4.24818034,1.155237601,0.0,11.08178933,4.219267286,17.21428149,6.513876522,0.0,0.0,6.207300926,2.681149389,4.584613379,0.0,0.395802925,0.0,4.288517001,1.841142319,0.0,4.827342606,1.817787449,1.347777201,3.614583973,2.299023624,0.927846619,1.199556179,2.333319182,0.223985896,0.956221134,1.976043,2.374644407,0.664343436,1.103591685,13.12880228,0.0,0.0,1.395912101,0.0,13.37824419,4.721436946,0.410346864,6.085979813,0.992018752,0.493192919,1.653164785,0.598248043,1
RNA160_FPKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.698769243,0.0,0
RNA165_FPKM,0.0,3.277676461,0.64917169,0.0,0.808329932,0.0,2.148355494,1.877897439,1.035869447,0.759549585,0.522752797,0.33777873,0.2575439,3.043829631,1.551974013,1.158310144,1.77191235,1.174354668,7.720276396,11.1005604,2.669961372,2.359265911,5.503626396,2.348709335,1.86022311,15.16011042,2.996691699,8.141052763,5.078561388,0.675804375,0.0,0.0,0.0,0.0,3.296802066,0.0,3.659967378,3.378404587,1.417585382,6.706509011,13.66095583,0.0,1.847184163,0.0,3.051382558,2.453679585,0.768407306,0.757297793,0.214724865,5.625047788,8.707118815,3.137008089,0.75303916,2.03761552,7.712650472,0.724076116,0.206641105,1.012640276,7.210744487,3.22929832,9.783544757,9.38856646,1.298106196,0.0,5.114688588,2.495503669,5.526990198,7.0759253,0.0,0.0,8.783946334,0.695418749,4.121549581,0.231111763,2.001505878,1.133400249,9.638061717,0.188056681,0.0,7.71973673,3.157020881,4.291008267,4.400326401,4.682597625,0.782088149,1.572515564,4.494934887,0.0,0.0,0.98703982,2.446176611,1.244217127,1.86022311,4.993487138,0.691768257,0.457408697,3.137008089,0.0,11.16781198,3.93006328,1.152778598,0.641274224,1.114742756,0.554084983,0.796264973,1.344467132,1
RNA167_FPKM,0.351023812,2.689632094,0.380419895,0.0,1.184556974,0.0,0.0,3.668844498,0.0,0.89020448,2.068650381,0.445605955,0.226582461,2.294013922,4.502879465,2.54614664,3.561044896,1.858466653,4.676131445,19.3077161,2.582118557,4.308263604,4.645521928,2.615682131,3.634314197,4.11636587,3.787417122,3.013859949,7.276545573,0.792053729,0.0,0.194621207,0.0,0.0,8.903380495,0.0,0.839404768,7.260997399,0.979315719,3.020201402,2.357337431,0.0,1.984852816,0.0,3.066209874,4.314552478,1.125847154,0.665734816,1.510710685,3.423973045,4.72842027,3.546257797,5.957713099,3.582817155,13.18575734,0.0,0.0,1.112869088,1.729021214,6.388623901,10.84595372,12.73189975,0.570726838,0.0,4.692565188,5.923862456,5.206549845,5.577815907,0.0,0.0,4.542892746,1.833948623,5.888603303,0.406448624,0.391013866,0.498312035,8.089018218,5.622731553,0.0,9.906123349,2.285902964,2.663165588,6.696361083,2.981338516,0.0,0.987635738,2.470142262,0.0,0.0,1.952434068,2.73729646,1.75037017,2.36227643,6.186509819,0.40538183,0.0,3.743361417,0.0,10.95202661,3.282768849,2.027115872,0.0,1.960231338,0.48722548,1.166663365,0.0,0
RNA174_FPKM,1.094134342,3.792533193,0.790654641,0.0,1.107627989,0.0,5.015228608,3.430752725,0.378544557,1.156360895,2.627012919,12.96248944,0.0,3.178053395,2.693636649,2.116324807,2.312463674,4.505618277,8.619886141,14.99055203,2.438981443,5.968560663,6.837795661,2.860694812,7.74127198,3.665855069,3.421854562,7.437283544,4.639421654,0.411545877,0.0,0.0,0.0,0.0,7.099273519,0.0,0.145383055,5.486704223,4.023774552,2.540381783,0.0,0.0,5.624473561,0.0,1.194588363,3.287435161,0.935876923,1.383452592,5.297334749,1.383425016,5.848708513,2.86589459,2.751222248,4.136210798,11.93875703,0.661413017,1.699231644,1.849919316,1.197559976,4.720179369,8.354609969,11.33874245,2.569406978,0.0,7.313375597,5.243193545,16.22901937,9.807514898,0.0,0.0,8.49642165,1.6937256,7.765481005,0.422376032,1.218782558,1.380477425,5.002760648,2.405633146,0.0,8.005231523,1.696458551,4.611637326,10.20435076,4.277780891,0.0,0.820986661,7.528156425,1.149734185,0.736251799,2.254002513,6.094366289,1.591134721,2.454539372,10.16011006,0.210633717,0.626964423,3.889281488,0.0,9.809814279,3.410734549,2.316735803,1.171336035,2.647663028,0.506318272,1.696889899,6.550453001,2
RNA179_FPKM,0.186684244,2.04312555,0.0,0.0,0.377949696,0.0,2.231892584,1.365589713,0.0,0.473435546,1.711051396,5.054264126,0.0,0.203319473,1.451124507,0.541589454,1.183375028,0.878315688,10.58719263,6.769052778,1.997125643,1.866689128,0.823283377,0.878381822,5.024576809,2.918341468,4.378047072,2.203603752,1.406968601,0.210618121,0.0,0.0,0.0,0.0,4.403749974,0.0,3.719753762,6.142235782,0.899442003,2.600092626,6.565754779,0.0,1.535173683,0.0,5.095047336,1.529490635,0.47895666,0.0,2.81131183,1.213724635,5.507352601,1.88570256,0.704066291,1.058327667,6.009598076,0.0,0.0,0.946657255,0.612993039,5.737113139,4.573903007,9.522526615,0.404635799,0.0,4.574381962,4.433329189,2.030286603,3.193962607,0.0,0.0,2.415695503,0.433462096,4.817005104,0.0,0.0,0.883077709,1.228858359,1.231077664,0.0,2.146027407,2.257263153,1.179974525,1.107732696,0.754836645,0.731226118,0.420158912,2.801937469,0.235361224,0.0,0.46146667,1.6634287,0.0,1.932556402,2.546626367,0.862178655,0.427818059,2.514143888,0.0,3.21297964,6.614557971,0.862178655,0.199856611,1.042211002,0.259120086,0.248160324,3.771405121,1
RNA18_FPKM,0.0,5.319577991,0.0,0.0,0.630705886,0.0,0.0,1.562980852,2.909823059,0.0,1.468705767,4.586847671,0.0,1.628749848,1.453075044,0.0,0.0,0.219959627,13.97575514,14.46100746,6.749955176,6.287553156,6.390201979,2.052584807,2.709411945,14.40388634,2.981216446,7.823672021,5.635878994,0.0,0.0,0.0,0.0,0.0,6.173983615,0.0,0.0,5.272277114,3.223554073,3.216480661,0.836845986,0.0,3.074592553,0.0,1.632791411,8.117507152,0.0,2.4816812,3.619695388,0.405245815,9.831285903,0.0,0.0,11.23479727,6.419403635,1.355728401,8.902003064,1.896296653,0.0,6.65243707,6.571962205,5.959902471,0.0,0.0,0.0,6.308906968,8.317282396,2.970097712,0.0,0.0,12.09532619,0.0,5.306189884,0.0,0.0,1.238172125,19.07499194,3.874541222,0.0,2.735154576,1.738774788,7.799483881,6.338855808,3.175092123,2.196676081,2.734616819,4.735043183,0.0,0.0,6.006939192,0.0,5.358854536,2.515847473,8.076073974,0.215918374,0.428463023,1.468750098,0.0,9.652521034,3.127942983,1.942991704,2.001071715,0.626382491,0.0,0.0,0.0,2
RNA185_FPKM,0.177977588,0.389602679,0.0,0.0,0.840619716,0.0,0.851197158,1.673882024,0.923468615,1.579492954,2.796531987,5.420969698,0.0,0.775347906,3.458621261,1.54880073,0.902710531,0.837541589,13.91721524,16.77931131,9.520196952,0.485393421,7.457454937,5.164375012,2.210905289,3.776156643,4.340916359,3.055793419,10.39570453,0.602385681,0.0,0.0,0.0,0.0,5.03825602,0.0,1.418504476,3.680874398,3.745948132,4.520373305,6.942563774,0.0,4.390816578,0.0,0.388635923,4.37454437,1.826222139,0.337543701,3.063264797,1.349960727,4.793991486,1.597944371,1.342459518,2.825399548,4.965584811,0.0,0.737036598,0.677032898,1.168808038,6.621333875,1.137677557,1.13477209,0.964410573,0.0,3.171836207,0.889887938,3.871121839,6.525362018,0.0,0.0,3.915251295,1.033115284,2.985175619,0.0,1.585808085,1.852310987,4.100596209,0.838438314,0.0,5.20786235,5.463130533,3.150158117,3.771829738,2.73493698,1.161871492,0.200281684,2.337430756,2.243594472,0.718441638,0.439944598,1.585808085,0.887367009,2.395164438,27.51759611,0.0,0.0,1.597944371,0.0,4.403323611,3.153233957,0.616615264,0.571606851,0.795026787,0.247035137,0.473173042,0.599312285,2
RNA2_FPKM,0.0,6.761769634,0.0,0.0,2.329737143,0.0,3.25881189,2.658529752,0.754322865,0.460854315,2.855391759,1.383641218,0.0,1.187282894,4.661183114,2.108596991,8.985530216,0.641259745,11.24259498,12.95846786,1.701106502,7.433143128,4.408069579,3.135151091,10.91051201,9.536948531,2.557020844,4.874758308,8.217285693,0.0,0.0,0.40281221,0.0,0.0,3.215128085,0.0,1.303430133,5.978944637,1.151960177,9.974787776,7.553117134,0.0,2.054695983,0.0,3.570903028,2.382043711,0.699216165,0.172229951,2.932133926,2.363082835,5.826970573,1.835442433,1.827367818,2.884641818,23.39922206,1.317753541,0.188034582,1.843166387,2.187586768,5.878481033,10.45311067,6.807169785,0.787765751,0.0,4.857560023,4.996647051,5.210075958,6.218247511,0.0,0.0,10.34625464,2.742285827,6.330109542,0.0,0.404851765,0.343906338,4.585589806,2.396661725,0.0,3.608048972,4.225477603,4.135269886,4.775337666,1.469660264,0.949059035,2.044744716,2.386441419,0.916426632,0.0,3.368659482,1.416870985,0.226387244,1.128617151,10.53566812,0.62947807,0.0,3.263156818,0.0,9.187182693,6.259834654,0.0,0.194439652,1.420467105,0.0,1.932262044,0.611814144,1
RNA201_FPKM,0.443528538,6.634995003,0.480671322,0.0,0.598627475,0.0,2.298240771,2.008913548,0.920530928,1.124798598,1.742637838,0.0,0.0,1.288248961,5.517043884,1.286871019,1.499863344,1.391584439,18.80514736,9.829929473,2.372884104,1.344073148,2.608784863,8.465380236,6.122810019,2.476729511,9.432363089,31.57586216,3.064690094,2.335276138,0.0,0.0,0.0,0.0,17.44125633,0.0,1.296386118,7.08946162,3.524619512,10.90314444,15.4128879,0.0,3.191907805,0.0,1.129972325,1.574958294,3.224428262,0.420587407,2.545000392,2.083134492,3.603666814,8.629778389,2.974014744,4.694804203,10.78970314,0.0,0.153114667,20.99788899,1.780112281,4.185593525,15.43690349,8.249865499,0.801231585,0.0,5.764462982,3.511527606,1.900567649,9.216300106,0.0,0.0,23.34352613,1.029828796,4.769392466,0.171246667,0.988114212,0.279739405,6.327155032,0.417885561,0.0,19.93391385,1.65048387,1.495553391,5.139244685,1.793807771,0.965281969,1.830192166,2.358163953,0.559176381,0.0,1.279154064,5.105662247,0.552840104,0.612297153,32.78004443,0.512211435,0.338746936,2.655370307,0.0,4.294646204,6.694783031,2.902831742,0.316493488,0.825634577,0.0,0.982779527,0.0,2
RNA205_FPKM,1.317141599,5.972753927,0.203947096,0.0,0.380993195,0.0,2.699877469,2.556668479,0.585866894,0.0,0.985744298,7.005787597,0.242822642,2.049380858,5.119897888,2.547604287,0.47724796,1.328181237,11.96652178,10.91797882,2.264885549,2.566038165,4.150124645,2.066238771,4.091064128,3.572315153,4.589849714,5.048566679,1.950219245,2.122948376,0.803907971,0.208570582,0.0,0.0,9.322800291,0.0,2.999818357,0.884642318,2.767777612,1.850195361,4.934014517,0.0,5.416459247,0.240705003,5.957933198,0.925027528,0.0,0.535361127,2.226778454,1.83533829,2.896661541,2.112117007,1.419256522,3.200934205,18.78038137,0.0,0.194829461,1.670150731,2.471529623,4.718110516,14.23353895,8.099564161,2.651126674,0.0,4.401777859,1.411192564,11.90766131,7.819610233,0.0,0.0,5.113830159,0.436952617,5.341656232,0.435802742,6.078600199,0.178069938,5.368178343,1.063682618,0.0,8.653229336,1.400306183,3.330919398,3.509643112,4.413689483,0.24570481,1.270434226,2.648107615,0.0,0.506437437,0.465182702,1.676822341,0.234568048,1.948117333,9.84118669,0.869317806,0.646894695,2.745809769,0.0,10.93144112,3.704473676,0.0,0.0,2.311554283,0.0,2.751517787,1.056154605,1
RNA209_FPKM,0.787759412,3.664123173,0.0,0.0,1.063117362,0.0,10.12440225,2.263881674,0.204416217,1.997557694,1.547271817,4.332312521,0.0,0.857955795,2.14317288,2.285201453,1.997557694,1.390062381,9.815406939,4.522655782,3.687039058,3.938405723,3.040190101,4.015690751,7.543286344,5.937753774,2.032183763,5.494640271,4.081773811,1.110797063,0.0,0.0,0.0,0.0,3.949001382,0.0,1.7266199,1.666292726,2.147423646,2.420313457,4.156044066,0.0,4.858722715,0.251954872,2.364997978,2.097652024,1.010536855,0.373424977,2.118575725,1.707272216,4.547084523,4.641815451,2.723126243,0.669952745,5.91724805,0.0,0.611627448,17.97845592,3.233105289,4.141181087,20.56011311,11.30167428,4.481752849,0.0,14.91641981,4.184595214,2.141784685,9.386782356,0.0,0.0,6.370970692,2.057585741,6.860630461,0.0,0.438656175,0.186392421,6.266194953,3.339721609,0.0,10.49645679,8.792952735,6.473570434,3.338957959,2.867003661,0.771340253,0.664812443,3.140677005,0.496473322,0.529875197,2.433981662,2.193664485,0.736378655,3.058137238,22.38933247,1.137036364,0.902640993,3.315582465,0.0,9.321399762,5.039826647,1.819297952,0.843343409,2.419020774,0.0,1.047172632,0.884219748,1
RNA213_FPKM,0.17829869,2.732331026,0.966150539,0.0,1.203242695,0.0,0.852732867,10.24954804,3.145639961,0.452169589,1.867891041,0.60347249,0.0,1.359306847,3.88112545,3.103742346,2.487155046,1.25857899,12.25863761,16.38081529,4.053955451,4.862850934,13.56736756,6.293169961,3.692013211,4.579847426,1.672738246,11.67260553,7.559889396,0.804629987,0.380832154,0.197610639,0.0,0.0,11.77885027,0.0,1.2790993,4.861471001,0.994817557,3.798536605,12.88586297,0.0,5.865887476,0.0,0.778674181,3.214168458,17.84116505,1.690763443,3.836444046,2.5121814,7.090811708,2.802033348,2.914130424,4.044086636,11.28991566,0.0,1.476732682,1.356508768,2.732331026,3.028597497,9.878221439,11.37033054,0.579690323,0.0,2.979363281,4.234813043,4.407556704,10.24269777,0.0,0.0,7.384117175,3.10514115,7.592525699,0.206451115,1.191667196,0.506138218,8.021602626,5.376016787,0.0,10.62223889,6.800555292,3.156313426,4.837379267,4.326507081,1.396761253,1.404501192,5.353091342,1.123945899,0.719737832,3.305754202,2.780752082,0.666725981,2.030688944,28.98990588,0.823636995,0.817202331,2.601902165,0.678254384,15.15396341,6.494087155,2.6770227,0.0,1.991152887,0.247480832,1.896106918,0.0,1
